Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
Jared McCann,2018,22.0,1,1,0,0,55.333333333333336,6.333333333333333,11.333333333333334,17.666666666666668,0.3192771084337349,1.3333333333333333,12.466666666666669,11.3,22.0,1.4666666666666668,5.666666666666667,0.6666666666666666,0.0,1.6666666666666667,97.66666666666669,5.7,19.0,38.66666666666666,144.66666666666666,247.66666666666663,37.4,579.6666666666666,616.3333333333334,49.03333333333333,0.1,434.3333333333333,464.6666666666667,49.3,0.6333333333333333,6.966666666666666,93.23333333333332,100.2,54.06666666666666,45.93333333333334,25.666666666666668,20.666666666666668,163.0,59.06666666666666,1.6666666666666667,0.6666666666666666,1.0,22.23333333333333,2,1250000.0
Eric Fehr,2018,32.0,1,0,1,0,42.0,5.666666666666667,4.0,9.666666666666666,0.2301587301587301,2.6666666666666665,11.922222222222222,9.7,11.666666666666666,0.8333333333333334,4.333333333333333,0.0,1.3333333333333333,1.6666666666666667,54.333333333333336,10.533333333333331,31.33333333333333,55.333333333333336,84.0,94.66666666666669,47.56666666666666,327.3333333333333,382.3333333333333,46.86666666666667,-5.433333333333334,252.66666666666663,258.0,50.06666666666666,-2.733333333333333,9.866666666666667,92.36666666666667,102.23333333333332,31.433333333333334,68.56666666666666,20.0,8.333333333333334,87.0,64.10000000000001,0.0,0.0,0.0,0.0,1,1000000.0
Matthew Peca,2018,25.0,1,1,0,0,10.0,1.5,2.0,3.5,0.35,1.5,12.558333333333334,11.45,1.0,0.35,1.5,0.0,0.0,0.0,13.0,11.45,5.0,10.0,55.0,49.5,50.65,97.0,107.0,47.85,-2.25,66.5,84.0,44.4,-5.35,10.3,92.4,102.7,49.3,50.7,0.5,3.5,23.0,57.4,0.0,0.0,0.0,0.0,2,1300000.0
Leo Komarov,2018,31.0,1,1,1,0,74.33333333333333,13.333333333333334,15.666666666666666,29.0,0.3901345291479821,-2.0,16.894444444444442,13.005555555555556,34.0,2.3666666666666667,9.0,3.333333333333333,1.0,1.0,119.33333333333331,11.0,41.66666666666666,244.66666666666663,88.33333333333333,92.0,48.86666666666667,945.3333333333334,974.6666666666666,49.2,-1.9,705.0,743.6666666666666,48.7,-1.2000000000000002,8.466666666666667,91.36666666666667,99.86666666666667,40.266666666666666,59.73333333333334,45.0,27.666666666666668,189.0,63.4,0.0,0.0,0.0,0.0,4,3000000.0
Matt Cullen,2018,41.0,1,1,0,0,77.66666666666667,13.333333333333334,15.0,28.33333333333333,0.3648068669527897,2.6666666666666665,13.233333333333334,11.072222222222225,23.33333333333333,2.733333333333333,11.0,0.6666666666666666,1.6666666666666667,2.333333333333333,105.0,12.733333333333334,36.66666666666666,30.0,459.0,410.3333333333333,52.43333333333334,709.3333333333334,842.6666666666666,45.7,-5.4,535.6666666666666,610.3333333333334,46.7,-4.933333333333333,8.966666666666667,92.06666666666666,101.0,39.9,60.1,17.666666666666668,23.0,169.33333333333334,62.3,1.0,0.0,1.0,0.0,1,650000.0
Sven Baertschi,2018,25.0,0,1,0,0,63.333333333333336,15.666666666666666,15.0,30.666666666666668,0.4842105263157895,-5.666666666666667,14.977777777777776,12.983333333333334,14.0,3.4,12.0,3.6666666666666665,0.0,2.6666666666666665,101.33333333333331,15.6,31.33333333333333,33.666666666666664,0.6666666666666666,2.333333333333333,38.1,697.0,800.3333333333334,46.56666666666666,-1.4666666666666668,516.6666666666666,606.0,46.03333333333333,-1.1333333333333333,9.266666666666667,91.2,100.53333333333336,51.23333333333333,48.76666666666667,28.0,20.666666666666668,172.33333333333334,58.86666666666667,2.0,0.6666666666666666,1.3333333333333333,66.66666666666667,3,3366666.0
Antoine Roussel,2018,28.0,0,1,0,0,71.0,10.0,14.333333333333334,24.33333333333333,0.3427230046948357,4.333333333333333,13.933333333333332,11.933333333333332,121.33333333333331,2.266666666666667,10.0,0.0,0.0,3.0,92.66666666666669,10.733333333333334,48.333333333333336,98.66666666666669,14.666666666666666,15.0,48.2,870.0,791.3333333333334,52.53333333333333,1.9,624.0,566.0,52.6,1.7000000000000002,8.366666666666667,91.73333333333336,100.13333333333333,43.36666666666667,56.63333333333333,20.666666666666668,28.0,178.33333333333334,51.76666666666667,0.0,0.0,0.0,0.0,4,3000000.0
Tim Schaller,2018,27.0,0,1,0,0,52.66666666666666,6.666666666666667,6.333333333333333,13.0,0.2468354430379747,-2.6666666666666665,11.28888888888889,9.71111111111111,22.33333333333333,1.0,5.333333333333333,0.0,1.3333333333333333,1.0,80.0,7.5,35.333333333333336,72.66666666666667,48.0,64.0,43.43333333333334,507.0,510.6666666666667,48.76666666666667,-3.1,381.3333333333333,371.0,50.6,-1.0666666666666669,6.266666666666667,93.1,99.4,43.56666666666666,56.43333333333334,17.666666666666668,15.666666666666666,130.66666666666666,63.03333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,2,1900000.0
Paul Stastny,2018,32.0,1,1,0,0,70.66666666666667,14.666666666666666,32.666666666666664,47.333333333333336,0.6698113207547169,2.6666666666666665,18.86111111111111,15.005555555555556,26.666666666666668,4.7,11.333333333333334,3.333333333333333,0.0,3.333333333333333,124.66666666666669,11.966666666666669,37.66666666666666,42.0,767.3333333333334,614.3333333333334,55.56666666666666,1078.0,959.3333333333334,52.7,2.0666666666666664,805.3333333333334,703.0,53.2,2.1666666666666665,9.366666666666664,90.7,100.06666666666666,50.53333333333333,49.46666666666667,29.0,11.666666666666666,198.0,62.66666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,3,6500000.0
Greg Pateryn,2018,28.0,0,0,0,1,49.0,1.0,8.666666666666666,9.666666666666666,0.1972789115646258,-1.0,17.26111111111111,15.627777777777778,36.333333333333336,1.8666666666666665,1.0,0.0,0.0,0.0,58.0,2.1666666666666665,88.66666666666667,108.0,0.0,0.0,0.0,701.6666666666666,704.3333333333334,49.93333333333334,-0.4666666666666666,504.6666666666667,488.3333333333333,50.63333333333333,0.6333333333333333,7.733333333333333,91.23333333333332,98.93333333333334,42.63333333333333,57.36666666666667,7.0,30.33333333333333,130.33333333333334,43.53333333333333,0.0,0.0,0.0,0.0,3,2250000.0
Mike Green,2018,32.0,0,0,0,1,70.66666666666667,9.666666666666666,25.0,34.666666666666664,0.490566037735849,-13.333333333333334,21.8,18.822222222222223,38.66666666666666,5.466666666666666,6.666666666666667,3.0,0.0,0.6666666666666666,127.0,7.633333333333333,79.0,83.66666666666667,0.0,0.6666666666666666,0.0,1189.0,1164.0,50.76666666666667,1.6,908.0,895.6666666666666,50.5,1.8,7.066666666666666,91.2,98.26666666666668,58.93333333333334,41.06666666666667,23.666666666666668,53.333333333333336,272.6666666666667,46.63333333333333,0.0,0.0,0.0,0.0,2,5375000.0
Ryan Reaves,2018,31.0,0,0,1,0,74.33333333333333,4.666666666666667,4.333333333333333,9.0,0.1210762331838565,-3.0,8.172222222222222,8.116666666666667,88.66666666666667,0.3333333333333333,4.666666666666667,0.0,0.0,0.6666666666666666,43.66666666666666,10.433333333333332,21.0,227.0,5.0,6.666666666666667,33.333333333333336,464.0,525.0,46.96666666666667,-4.4,345.3333333333333,382.6666666666667,47.4,-4.2,6.3,92.86666666666667,99.13333333333333,39.36666666666667,60.63333333333333,10.333333333333334,7.0,79.33333333333333,54.8,0.0,0.0,0.0,0.0,2,2775000.0
Dalton Prout,2018,28.0,0,0,0,1,32.333333333333336,1.0,4.0,5.0,0.1546391752577319,-3.0,14.705555555555556,13.766666666666666,53.0,0.8333333333333334,1.0,0.0,0.0,0.0,29.0,1.4333333333333331,32.333333333333336,63.333333333333336,0.0,0.3333333333333333,0.0,384.0,396.0,49.833333333333336,1.8,293.6666666666667,298.3333333333333,50.0,2.9,9.566666666666668,86.86666666666667,96.43333333333334,46.4,53.6,3.333333333333333,13.666666666666666,65.33333333333333,45.8,0.0,0.0,0.0,0.0,1,800000.0
Valentin Zykov,2018,23.0,0,1,0,0,6.0,2.0,2.0,4.0,0.6666666666666666,2.5,9.975,8.95,1.0,0.6,2.0,0.0,0.0,0.5,10.5,25.0,0.5,1.5,0.0,0.5,0.0,74.5,49.5,62.45,9.55,56.0,39.5,60.8,9.15,9.75,96.5,106.2,56.95,43.05,2.5,2.5,16.0,69.65,0.0,0.0,0.0,0.0,2,675000.0
Frank Vatrano,2018,24.0,0,1,1,0,41.333333333333336,8.333333333333334,4.666666666666667,13.0,0.314516129032258,-1.0,12.066666666666668,11.1,20.666666666666668,1.5,7.0,1.3333333333333333,0.0,0.6666666666666666,95.66666666666669,8.799999999999999,18.0,54.333333333333336,4.0,5.666666666666667,27.066666666666663,453.6666666666667,385.3333333333333,53.9,1.9333333333333331,348.6666666666667,288.0,54.53333333333333,1.8666666666666665,6.633333333333333,91.56666666666666,98.2,62.4,37.6,12.0,10.333333333333334,155.33333333333334,61.833333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,1,925000.0
Michal Kempny,2018,27.0,0,0,0,1,51.5,2.5,6.5,9.0,0.174757281553398,7.5,15.441666666666666,14.666666666666668,24.0,2.4000000000000004,2.5,0.0,0.0,0.0,74.5,3.35,70.5,66.5,0.0,0.0,0.0,810.0,699.0,53.9,3.6,576.0,497.5,53.9,4.3,8.5,92.2,100.7,52.7,47.3,7.5,33.5,170.5,43.75,0.0,0.0,0.0,0.0,4,2500000.0
Riley Sheahan,2018,26.0,1,1,0,0,80.66666666666667,9.0,14.333333333333334,23.33333333333333,0.2892561983471074,-11.0,14.622222222222222,11.911111111111111,11.333333333333334,1.1333333333333335,7.0,1.6666666666666667,0.3333333333333333,1.0,115.33333333333331,7.6,42.66666666666666,68.33333333333333,384.6666666666667,375.6666666666667,50.2,823.6666666666666,874.0,48.5,-3.1,627.0,670.0,48.333333333333336,-3.033333333333333,7.533333333333334,90.83333333333331,98.36666666666667,43.8,56.2,24.666666666666668,23.33333333333333,189.33333333333331,60.79999999999999,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,1,2100000.0
Kevin Connauton,2018,28.0,0,0,0,1,54.0,5.333333333333333,7.666666666666667,13.0,0.2407407407407407,3.0,15.016666666666666,13.822222222222225,34.666666666666664,3.1,5.333333333333333,0.0,0.0,1.0,77.33333333333333,5.133333333333334,50.66666666666666,88.0,0.0,0.0,0.0,722.0,825.0,46.333333333333336,0.0,521.0,622.0,45.6,-0.5333333333333333,8.433333333333334,93.4,101.8,47.23333333333333,52.76666666666667,10.666666666666666,16.666666666666668,169.0,44.56666666666666,0.0,0.0,0.0,0.0,2,1375000.0
Devante Smith-Pelly,2018,26.0,0,1,1,0,64.0,8.333333333333334,8.333333333333334,16.666666666666668,0.2604166666666667,-9.333333333333334,12.716666666666669,11.216666666666669,26.666666666666668,1.1,8.333333333333334,0.0,0.0,2.0,91.0,9.0,39.0,116.66666666666669,15.666666666666666,20.666666666666668,43.1,563.3333333333334,712.0,43.93333333333334,-5.633333333333333,430.0,533.0,44.46666666666667,-4.7,6.9,91.56666666666666,98.43333333333334,41.36666666666667,58.63333333333333,13.333333333333334,16.666666666666668,151.33333333333334,61.13333333333333,0.0,0.0,0.0,0.0,1,1000000.0
Phillip Di Giuseppe,2018,24.0,0,1,0,0,42.0,4.333333333333333,8.0,12.333333333333334,0.2936507936507936,-4.0,12.355555555555556,11.883333333333333,16.666666666666668,0.9,4.333333333333333,0.0,0.0,1.0,66.66666666666667,6.533333333333334,15.0,97.33333333333331,2.333333333333333,5.333333333333333,11.666666666666666,490.3333333333333,455.6666666666667,52.06666666666666,-0.2,370.0,351.3333333333333,51.56666666666666,0.4333333333333333,6.833333333333333,91.1,97.9,55.3,44.7,15.0,10.333333333333334,118.66666666666669,56.3,1.0,0.6666666666666666,0.3333333333333333,66.66666666666667,1,750000.0
Derrick Pouliot,2018,24.0,0,0,0,1,34.666666666666664,1.0,8.666666666666666,9.666666666666666,0.2788461538461538,-7.333333333333333,16.061111111111114,14.4,15.0,1.1,0.6666666666666666,0.3333333333333333,0.0,1.0,38.0,1.2666666666666666,48.0,36.333333333333336,0.0,0.0,0.0,516.3333333333334,476.6666666666667,52.36666666666667,3.2,381.6666666666667,348.6666666666667,52.13333333333333,2.9333333333333336,6.533333333333332,91.4,97.9,51.13333333333333,48.86666666666667,11.0,25.33333333333333,88.33333333333333,46.3,0.0,0.0,0.0,0.0,1,1100000.0
J.T. Miller,2018,25.0,1,1,0,0,82.0,22.33333333333333,30.0,52.333333333333336,0.6382113821138211,7.666666666666667,16.13888888888889,13.861111111111112,35.666666666666664,6.066666666666666,16.333333333333332,5.0,1.0,5.333333333333333,136.66666666666666,16.366666666666667,43.333333333333336,133.0,220.66666666666663,219.0,47.2,1033.0,1134.3333333333333,47.63333333333333,-0.1666666666666666,777.0,828.0,48.4,-0.0999999999999999,10.433333333333334,91.83333333333331,102.26666666666668,52.63333333333333,47.36666666666667,44.0,61.333333333333336,241.33333333333331,56.73333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,5,5250000.0
Bryan Rust,2018,26.0,0,1,1,0,55.66666666666666,10.666666666666666,15.0,25.666666666666668,0.4610778443113772,5.333333333333333,14.061111111111112,12.827777777777778,15.333333333333334,2.6,9.333333333333334,0.6666666666666666,0.6666666666666666,1.6666666666666667,100.33333333333331,10.033333333333331,30.666666666666668,86.66666666666667,3.6666666666666665,9.666666666666666,30.266666666666666,726.0,641.6666666666666,52.56666666666666,0.4333333333333335,545.6666666666666,474.3333333333333,53.1,0.1666666666666666,8.166666666666666,91.8,99.96666666666664,49.43333333333334,50.56666666666666,19.666666666666668,18.666666666666668,172.66666666666666,58.2,0.0,0.0,0.0,0.0,4,3500000.0
Daniel Sprong,2018,21.0,0,0,1,0,13.0,2.0,0.5,2.5,0.1923076923076923,0.5,11.358333333333333,10.541666666666668,0.0,0.25,2.0,0.0,0.0,0.5,22.5,8.899999999999999,3.5,11.5,0.5,0.5,25.0,118.0,104.5,54.6,2.9000000000000004,92.5,75.5,57.7,6.949999999999999,5.6,93.05,98.6,51.15,48.85,2.0,3.5,38.0,60.1,0.0,0.0,0.0,0.0,2,750000.0
Dominik Simon,2018,23.0,0,1,1,0,12.666666666666666,1.3333333333333333,3.333333333333333,4.666666666666667,0.368421052631579,0.3333333333333333,10.177777777777775,9.78888888888889,5.333333333333333,0.4000000000000001,1.3333333333333333,0.0,0.0,0.0,13.333333333333334,3.7,6.333333333333333,13.333333333333334,2.0,2.6666666666666665,14.3,148.33333333333334,124.33333333333331,52.96666666666667,0.5666666666666665,110.33333333333331,88.0,53.63333333333333,2.033333333333333,9.566666666666666,87.5,97.1,62.93333333333334,37.06666666666667,3.6666666666666665,5.0,25.0,64.3,0.0,0.0,0.0,0.0,2,750000.0
Martin Frk,2018,24.0,0,0,1,0,35.0,5.5,7.0,12.5,0.3571428571428571,-8.5,9.308333333333334,8.216666666666667,7.0,0.9,3.0,2.5,0.0,0.0,50.0,5.55,5.5,40.0,0.0,1.0,0.0,263.0,256.5,48.25,-4.75,194.5,203.0,41.3,-13.1,3.9,79.8,83.65,45.4,54.6,4.5,11.0,95.5,43.0,1.0,0.0,1.0,0.0,1,1050000.0
Tyler Bertuzzi,2018,23.0,0,1,1,0,27.5,3.5,8.5,12.0,0.4363636363636363,-4.0,11.75,10.958333333333334,19.5,0.85,3.0,0.5,0.0,0.5,43.0,4.2,19.0,32.5,1.0,4.0,31.25,292.0,335.5,44.1,-4.15,223.5,246.0,43.4,-5.15,7.05,91.45,98.45,50.0,50.0,7.0,8.5,80.5,45.85,0.0,0.0,0.0,0.0,2,1400000.0
John Carlson,2018,28.0,0,0,0,1,70.0,10.666666666666666,37.333333333333336,48.0,0.6857142857142857,7.666666666666667,23.73333333333333,17.905555555555555,18.666666666666668,8.0,7.666666666666667,3.0,0.0,3.6666666666666665,180.33333333333331,5.933333333333334,129.0,50.333333333333336,0.0,0.3333333333333333,0.0,1217.6666666666667,1251.6666666666667,49.366666666666674,-1.3999999999999997,889.0,933.6666666666666,49.0,-1.5333333333333334,9.7,92.03333333333336,101.73333333333332,49.13333333333333,50.86666666666667,44.333333333333336,77.33333333333333,356.6666666666667,50.16666666666666,0.0,0.0,0.0,0.0,8,8000000.0
Nikita Soshnikov,2018,24.0,0,0,1,0,27.33333333333333,2.6666666666666665,2.6666666666666665,5.333333333333333,0.1951219512195122,-1.6666666666666667,12.494444444444444,11.105555555555556,8.666666666666666,0.2666666666666666,2.333333333333333,0.3333333333333333,0.0,0.0,40.0,6.366666666666667,12.0,53.0,0.6666666666666666,5.666666666666667,3.9333333333333336,236.33333333333331,262.3333333333333,46.93333333333334,-5.033333333333333,172.0,189.33333333333331,46.26666666666667,-5.233333333333333,7.166666666666667,91.16666666666669,98.33333333333331,41.13333333333333,58.866666666666674,8.333333333333334,6.666666666666667,71.0,59.3,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,1,800000.0
Chris Wideman,2018,28.0,0,0,0,1,52.0,4.666666666666667,8.0,12.666666666666666,0.2435897435897435,5.333333333333333,13.155555555555557,11.633333333333333,28.666666666666668,2.8666666666666667,3.333333333333333,1.3333333333333333,0.0,1.0,78.0,7.833333333333333,49.333333333333336,47.333333333333336,0.0,0.0,0.0,605.0,614.6666666666666,50.46666666666667,3.4,438.6666666666667,447.0,50.73333333333333,2.7999999999999994,8.666666666666666,94.23333333333332,102.83333333333331,56.9,43.1,6.333333333333333,24.33333333333333,157.0,50.63333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1000000.0
Samuel Morin,2018,22.0,0,1,0,1,1.5,0.0,0.0,0.0,0.0,0.5,16.8,14.008333333333333,2.0,0.05,0.0,0.0,0.0,0.0,1.5,0.0,0.5,7.0,0.0,0.0,0.0,22.0,15.0,61.650000000000006,15.4,18.5,10.5,64.6,18.75,5.55,95.85,101.4,54.4,45.6,1.0,0.5,3.5,41.65,0.0,0.0,0.0,0.0,3,700000.0
Markus Granlund,2018,25.0,1,1,1,0,56.333333333333336,11.0,7.0,18.0,0.3195266272189349,-11.0,15.783333333333331,12.905555555555557,12.0,1.366666666666667,8.333333333333334,1.6666666666666667,1.0,1.6666666666666667,90.33333333333331,11.633333333333333,15.333333333333334,36.66666666666666,105.0,145.66666666666666,41.06666666666666,625.6666666666666,680.6666666666666,47.23333333333333,-1.0,445.6666666666667,522.0,45.4,-2.5,7.233333333333333,90.96666666666664,98.2,48.0,52.0,24.666666666666668,12.333333333333334,160.66666666666666,55.833333333333336,1.3333333333333333,0.6666666666666666,0.6666666666666666,33.333333333333336,1,1475000.0
Stephen Johns,2018,26.0,0,0,0,1,50.0,4.333333333333333,5.0,9.333333333333334,0.1866666666666666,-2.0,17.877777777777776,15.944444444444445,27.666666666666668,1.9,4.333333333333333,0.0,0.0,1.0,75.0,6.233333333333333,102.0,138.33333333333334,0.0,0.0,0.0,729.0,709.6666666666666,50.3,-0.1,522.3333333333334,484.6666666666667,51.23333333333333,0.2666666666666665,7.099999999999999,90.63333333333333,97.73333333333332,45.93333333333334,54.06666666666666,17.0,33.333333333333336,160.0,45.73333333333333,0.0,0.0,0.0,0.0,3,2350000.0
Connor Carrick,2018,24.0,0,0,0,1,44.333333333333336,2.6666666666666665,5.333333333333333,8.0,0.1804511278195488,2.6666666666666665,15.666666666666666,14.911111111111111,31.0,1.7666666666666666,2.0,0.6666666666666666,0.0,1.3333333333333333,55.0,6.333333333333333,50.333333333333336,48.66666666666666,0.0,0.0,0.0,692.0,599.6666666666666,54.13333333333333,3.3000000000000003,504.6666666666667,458.6666666666667,53.3,3.266666666666667,7.399999999999999,91.2,98.63333333333333,56.333333333333336,43.66666666666666,10.0,28.0,137.33333333333334,38.96666666666667,0.0,0.0,0.0,0.0,1,1300000.0
Matthew Benning,2018,24.0,0,0,0,1,67.5,4.5,13.5,18.0,0.2666666666666666,6.5,16.950000000000003,15.575,39.0,3.8,4.0,0.5,0.0,1.0,90.0,4.85,73.0,130.0,0.0,0.0,0.0,1041.5,965.0,51.95,1.8,788.5,729.0,52.05,0.85,8.899999999999999,91.8,100.75,56.7,43.3,12.5,55.0,194.5,46.1,0.0,0.0,0.0,0.0,2,1900000.0
Max Domi,2018,23.0,1,1,0,0,74.0,12.0,33.0,45.0,0.6081081081081081,-4.333333333333333,16.683333333333334,13.772222222222224,61.66666666666666,4.1000000000000005,10.333333333333334,1.6666666666666667,0.0,0.3333333333333333,138.0,8.6,24.666666666666668,37.0,70.0,89.0,43.76666666666667,954.0,1065.3333333333333,47.06666666666666,0.7333333333333334,698.0,821.0,45.833333333333336,0.2333333333333333,9.866666666666667,91.53333333333336,101.36666666666667,54.06666666666666,45.93333333333334,31.666666666666668,46.333333333333336,273.6666666666667,50.6,1.0,0.0,1.0,0.0,2,3150000.0
Vinnie Hinostroza,2018,24.0,1,0,1,0,35.333333333333336,4.333333333333333,8.666666666666666,13.0,0.3679245283018867,1.0,11.494444444444444,10.85,11.0,1.1333333333333333,4.0,0.3333333333333333,0.0,1.0,56.0,5.333333333333333,12.666666666666666,19.666666666666668,40.0,57.333333333333336,41.4,421.6666666666667,406.6666666666667,48.3,-3.366666666666667,295.3333333333333,299.3333333333333,47.333333333333336,-3.0,6.133333333333333,93.46666666666664,99.63333333333333,51.833333333333336,48.16666666666666,19.0,10.666666666666666,108.33333333333331,54.86666666666667,0.0,0.0,0.0,0.0,2,1500000.0
