,Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
2630,Gilbert Brule,2010,23.0,1,0,0,38.0,9.5,10.5,20.0,0.5263157894736842,-5.5,12.05,10.95,25.0,2.05,8.5,1.0,0.0,2.0,67.0,14.7,15.5,63.0,74.0,65.5,66.3,390.5,450.0,44.55,-2.45,300.5,340.0,45.35,-2.8000000000000003,8.45,89.05000000000001,97.5,55.55,44.45,12.5,24.0,107.0,60.55,2.5,1.5,1.0,30.0,2,1850000.0
2631,Alexei Ponikarovsky,2010,30.0,0,1,0,79.5,22.0,33.5,55.5,0.6981132075471698,2.5,16.125,12.841666666666669,49.5,5.800000000000001,17.0,5.0,0.0,2.0,184.5,11.9,48.0,125.0,9.0,15.5,43.05,1164.0,911.0,56.1,3.8,860.5,666.5,56.4,4.3,9.75,88.4,98.1,54.15,45.85,26.0,31.0,324.5,56.55,0.0,0.0,0.0,0.0,1,3200000.0
2632,Mason Raymond,2010,24.0,0,1,0,77.0,18.0,20.0,38.0,0.4935064935064935,1.0,15.525,12.15,36.0,3.7,12.0,6.0,0.0,2.0,181.0,9.55,18.5,53.0,12.5,24.0,34.4,909.5,779.0,53.1,4.800000000000001,701.5,619.5,52.400000000000006,4.0,7.3,92.55,99.85,50.95,49.05,34.0,19.0,291.5,61.6,2.5,0.5,2.0,12.5,2,2550000.0
2634,Mike Cammalleri,2010,28.0,1,1,0,73.0,32.5,33.5,66.0,0.9041095890410958,2.5,18.53333333333333,14.866666666666667,30.0,8.15,21.0,11.5,0.0,5.0,236.5,13.6,22.5,19.5,121.5,84.0,55.65,1077.5,985.5,52.35,-1.5499999999999998,785.5,748.5,51.2,-2.1,10.25,90.95,101.2,53.8,46.2,33.0,51.0,387.0,60.65,6.5,1.5,5.0,22.5,1,1700000.0
2635,Fabian Brunnstrom,2010,25.0,0,1,0,49.5,9.5,10.5,20.0,0.40404040404040403,-5.5,11.141666666666666,9.65,9.0,1.85,7.5,2.0,0.0,2.5,59.5,13.15,8.5,34.0,0.5,1.0,16.65,386.5,427.5,47.2,-4.1,302.5,321.5,48.1,-3.1,8.45,89.75,98.25,59.0,41.0,24.0,19.5,98.0,60.15,2.0,0.5,1.5,12.5,1,675000.0
2636,Bryan Bickell,2010,24.0,0,1,0,16.0,3.0,1.0,4.0,0.25,4.0,9.6,9.483333333333333,5.0,0.6,3.0,0.0,0.0,1.0,20.0,15.0,2.0,22.0,0.0,2.0,0.0,141.0,90.0,61.0,1.1,109.0,58.0,65.3,4.6,8.4,93.0,101.5,60.3,39.7,4.0,0.0,32.0,62.5,0.0,0.0,0.0,0.0,3,541667.0
2637,Darroll Powe,2010,25.0,1,0,0,61.5,7.5,5.5,13.0,0.21138211382113822,-4.0,11.308333333333334,10.091666666666663,44.5,0.85,7.5,0.0,0.0,0.0,87.5,8.5,35.5,153.5,111.5,125.0,46.95,517.5,561.0,47.8,-3.0,381.5,411.0,47.95,-3.85,7.85,90.75,98.55,48.4,51.6,24.5,12.0,151.0,57.05,0.0,0.0,0.0,0.0,1,725000.0
2638,Jannik Hansen,2010,24.0,0,0,1,51.0,7.5,10.5,18.0,0.35294117647058826,0.0,12.425,10.333333333333332,27.5,1.45,7.0,0.0,0.5,2.0,65.5,11.4,15.5,36.5,4.0,9.0,29.8,471.5,451.5,51.15,1.5,358.0,345.5,51.0,1.4,10.1,89.19999999999999,99.35,46.2,53.8,19.0,7.5,118.0,55.8,0.0,0.0,0.0,0.0,1,825000.0
2639,David Perron,2010,22.0,0,1,1,81.5,17.5,31.0,48.5,0.5950920245398773,1.5,15.341666666666663,12.116666666666667,55.0,5.15,12.5,4.5,0.5,2.5,163.5,10.65,15.0,78.0,4.5,9.0,27.4,858.0,813.0,51.25,0.7,673.0,636.5,51.400000000000006,0.25,8.65,91.45,100.15,59.25,40.75,33.0,25.0,285.5,57.4,5.5,2.0,3.5,35.0,2,2150000.0
2641,Nick Foligno,2010,22.0,1,1,1,71.0,13.0,16.0,29.0,0.4084507042253521,-2.0,14.0,11.908333333333331,56.0,2.85,8.5,4.5,0.0,2.0,114.0,11.25,20.5,87.5,19.0,29.5,39.35,705.5,682.5,50.900000000000006,-1.25,528.5,500.0,51.4,-1.2,7.65,92.6,100.3,50.6,49.4,34.5,18.5,188.0,59.85,1.5,0.0,1.5,0.0,2,1200000.0
2642,Patrick Kaleta,2010,24.0,0,0,1,53.0,7.0,5.0,12.0,0.22641509433962265,1.5,9.533333333333331,8.925,89.0,1.2,6.0,0.0,1.0,2.0,49.5,13.5,31.5,142.5,0.5,3.0,10.0,372.0,410.5,47.5,-4.7,287.0,309.5,48.05,-4.1,7.7,92.65,100.35,47.25,52.75,6.0,6.5,86.5,56.900000000000006,0.5,0.0,0.5,0.0,2,907500.0
2644,Brad Richardson,2010,25.0,1,0,0,56.0,5.5,10.5,16.0,0.2857142857142857,-2.5,11.825,10.758333333333333,24.0,1.0499999999999998,5.0,0.0,0.5,2.0,92.5,3.7,10.5,74.5,120.0,122.5,51.45,533.0,529.5,49.2,-4.45,406.0,401.5,49.2,-4.800000000000001,6.949999999999999,91.05,98.05,46.85,53.15,20.5,18.0,157.0,57.35,0.5,0.0,0.5,0.0,1,900000.0
2646,Nate Thompson,2010,25.0,1,0,0,57.0,2.0,5.0,7.0,0.12280701754385964,-14.0,12.741666666666667,9.783333333333331,52.5,-0.9,1.5,0.0,0.5,0.0,74.0,2.9000000000000004,65.5,100.0,267.0,239.5,52.4,429.5,628.0,40.95,-8.85,333.0,428.5,43.8,-6.15,5.25,90.9,96.15,30.95,69.05,26.0,10.5,123.5,59.95,0.0,0.0,0.0,0.0,1,625000.0
2647,Mikko Koivu,2010,27.0,1,0,0,79.5,21.0,48.0,69.0,0.8679245283018868,0.0,21.116666666666667,15.025,58.0,7.15,12.0,6.5,2.5,2.5,241.0,8.7,44.0,47.5,860.5,711.0,54.8,1076.5,1003.0,51.8,4.6,817.0,767.0,51.6,4.25,9.05,90.95,100.0,49.95,50.05,59.0,57.5,399.0,60.45,9.0,3.5,5.5,37.5,7,6750000.0
2648,Guillaume Latendresse,2010,23.0,0,1,0,67.0,20.5,12.5,33.0,0.4925373134328358,0.5,14.283333333333331,12.475,30.5,4.2,16.5,4.0,0.0,3.0,138.5,14.45,16.0,148.5,1.0,4.5,30.55,765.0,783.0,49.5,1.6,565.5,569.5,49.85,1.75,8.7,92.1,100.8,49.1,50.9,22.0,13.0,260.5,52.8,3.0,0.5,2.5,8.35,1,803250.0
2650,Gregory Campbell,2010,26.0,1,1,0,68.5,7.5,17.0,24.5,0.35766423357664234,-2.5,16.09166666666667,12.975,64.5,1.25,7.0,0.5,0.0,1.0,109.5,6.0,77.0,180.0,333.5,346.0,48.15,726.5,939.0,43.45,-5.15,557.5,706.5,44.2,-3.8,8.0,92.85,100.9,40.5,59.5,21.0,12.0,176.5,61.7,0.0,0.0,0.0,0.0,2,1100000.0
2651,Rob Schremp,2010,24.0,1,0,0,24.0,3.5,10.5,14.0,0.5833333333333334,-1.0,13.741666666666667,10.866666666666667,5.0,1.25,1.0,2.5,0.0,0.0,38.5,4.75,9.0,10.5,94.0,104.5,48.65,254.5,258.0,46.1,-9.35,180.5,186.5,46.8,-10.1,13.25,92.0,105.2,62.8,37.2,20.0,13.0,69.5,52.8,5.0,2.5,2.5,27.8,1,750750.0
2653,Jared Boll,2010,24.0,0,0,1,71.5,4.0,6.5,10.5,0.14685314685314685,-7.0,8.05,7.841666666666667,164.5,0.25,3.5,0.5,0.0,0.0,64.5,6.3,12.5,138.0,0.0,3.5,0.0,427.5,454.0,48.25,-3.4000000000000004,322.0,348.0,47.75,-4.0,6.0,91.55,97.6,50.400000000000006,49.6,14.5,4.5,109.0,60.2,0.0,0.0,0.0,0.0,2,725000.0
2655,Maxim Lapierre,2010,25.0,1,0,0,77.5,11.0,10.0,21.0,0.2709677419354839,-2.5,13.533333333333337,11.866666666666667,68.5,1.55,9.5,0.5,1.0,1.5,133.0,8.0,44.0,147.0,366.5,339.5,51.05,777.5,931.5,45.3,-4.0,562.0,660.0,45.75,-3.75,7.199999999999999,93.05,100.15,47.05,52.95,35.5,24.0,219.0,60.1,3.0,1.5,1.5,50.0,1,900000.0
2656,Daniel Carcillo,2010,25.0,0,1,0,75.0,7.5,10.5,18.0,0.24,-5.0,11.383333333333333,10.75,230.5,1.1,6.0,1.5,0.0,0.5,117.5,6.85,18.5,172.5,6.5,5.0,46.65,667.5,767.0,46.55,-4.1,500.0,555.0,47.5,-3.9,7.15,92.25,99.4,51.0,49.0,20.0,23.5,186.5,63.05,0.5,0.5,0.0,50.0,1,1075000.0
2657,Jean-Francois Jacques,2010,25.0,0,1,0,28.0,2.5,3.5,6.0,0.21428571428571427,-7.5,9.283333333333331,8.783333333333333,43.5,0.05,2.5,0.0,0.0,0.0,26.0,20.75,9.5,84.5,1.0,1.5,20.0,207.5,308.0,39.15,-13.1,156.5,225.5,41.3,-11.75,12.25,90.0,102.25,50.4,49.6,4.5,11.5,42.0,60.4,0.0,0.0,0.0,0.0,1,615000.0
2658,Nikolai Zherdev,2010,25.0,0,1,0,82.0,23.0,35.0,58.0,0.7073170731707317,6.0,16.833333333333332,13.6,39.0,6.7,18.0,4.0,1.0,3.0,219.0,10.5,15.0,49.0,1.0,10.0,9.1,1200.0,919.0,56.6,3.7,903.0,722.0,55.6,2.3,8.8,91.2,100.0,62.9,37.1,41.0,44.0,393.0,56.0,14.0,5.0,9.0,35.7,1,2000000.0
2659,Tanner Glass,2010,26.0,0,1,0,35.0,2.0,3.5,5.5,0.15714285714285714,2.5,8.608333333333334,8.1,61.0,0.2,2.0,0.0,0.0,0.0,26.5,3.85,10.0,85.0,2.0,7.5,58.35,211.5,296.0,30.05,-5.35,159.0,217.5,30.6,-4.85,3.75,97.7,101.4,40.3,59.7,5.0,5.5,44.0,79.9,0.0,0.0,0.0,0.0,1,625000.0
2662,Eric Fehr,2010,24.0,1,0,1,65.0,16.5,15.5,32.0,0.49230769230769234,13.0,11.691666666666666,10.508333333333333,23.0,4.1,14.5,2.0,0.0,2.5,139.5,11.75,15.5,31.5,1.0,1.5,41.65,724.5,579.0,55.85,1.5499999999999998,532.5,420.5,56.15,2.7,9.9,92.0,101.85,54.6,45.400000000000006,45.5,15.5,240.0,57.95,1.0,0.0,1.0,0.0,2,2200000.0
2664,Brett Lebda,2010,28.0,0,1,0,64.0,3.5,8.5,12.0,0.1875,3.5,14.316666666666666,13.825,36.0,2.7,3.5,0.0,0.0,0.5,65.0,5.15,27.0,34.5,0.5,0.0,50.0,806.5,696.0,53.85,-3.3,626.5,556.0,53.05,-3.4000000000000004,7.2,92.75,99.95,55.4,44.6,7.5,14.5,141.0,45.7,0.0,0.0,0.0,0.0,2,1450000.0
2666,Rob Niedermayer,2010,35.0,1,0,1,75.0,12.0,9.5,21.5,0.2866666666666667,-7.0,16.191666666666666,12.975,43.5,1.2,10.5,0.5,1.0,1.0,90.5,13.35,33.0,73.5,252.0,254.5,44.400000000000006,640.5,834.5,43.400000000000006,-12.85,496.5,659.5,42.95,-14.05,7.9,92.35,100.25,44.5,55.5,22.5,24.5,138.5,65.35,0.5,0.0,0.5,0.0,1,1150000.0
2667,Patrick Eaves,2010,26.0,0,1,1,69.5,9.0,9.0,18.0,0.2589928057553957,3.5,12.341666666666669,9.991666666666667,28.5,1.65,7.5,0.5,1.0,1.0,117.5,7.6,38.0,129.5,4.5,8.5,35.150000000000006,671.0,645.0,50.95,-2.45,514.0,494.0,51.0,-2.65,7.2,93.2,100.4,52.150000000000006,47.85,23.5,13.5,196.5,59.95,1.5,0.0,1.5,0.0,1,750000.0
2669,Drew Miller,2010,26.0,0,1,1,53.5,7.0,7.5,14.5,0.27102803738317754,1.0,12.8,10.808333333333334,14.5,1.2000000000000002,6.0,0.5,0.5,1.5,74.0,9.3,31.0,59.5,8.0,20.0,26.2,463.0,446.0,50.65,-4.35,353.5,336.0,50.85,-4.35,6.4,93.55,99.95,48.65,51.35,14.0,10.5,114.0,64.75,1.0,0.5,0.5,25.0,1,650000.0
2670,Sergei Kostitsyn,2010,23.0,0,1,1,51.5,7.5,13.0,20.5,0.39805825242718446,0.5,14.15,11.416666666666668,36.0,1.8,5.0,2.5,0.0,1.5,66.5,11.35,18.5,37.5,2.0,6.0,23.8,489.0,590.5,45.3,-2.75,350.0,442.5,44.2,-5.05,9.15,93.4,102.55,47.75,52.25,22.0,18.0,125.5,53.1,0.0,0.0,0.0,0.0,1,550000.0
2671,Cam Janssen,2010,26.0,0,0,1,49.5,0.5,1.5,2.0,0.04040404040404041,-4.0,4.866666666666667,4.816666666666666,160.5,-0.3,0.5,0.0,0.0,0.0,16.5,2.25,2.0,69.5,0.0,1.5,0.0,157.0,210.0,43.2,-7.05,125.0,170.5,42.4,-8.3,9.5,90.45,99.95,52.95,47.05,1.5,2.5,33.5,47.9,0.0,0.0,0.0,0.0,1,600000.0
2673,Eric Boulton,2010,33.0,0,1,0,69.0,2.5,8.0,10.5,0.15217391304347827,-2.0,7.199999999999999,7.15,144.5,0.3,2.0,0.5,0.0,0.0,55.0,4.65,11.5,86.5,1.5,2.5,37.5,376.0,472.0,44.55,-5.65,289.5,361.0,44.35,-5.65,7.6,93.1,100.65,46.05,53.95,11.5,10.5,84.5,65.05,0.0,0.0,0.0,0.0,1,650000.0
2676,Teddy Purcell,2010,24.0,0,1,1,50.0,5.0,10.5,15.5,0.31,-6.5,13.191666666666666,10.833333333333332,7.0,0.85,3.0,2.0,0.0,1.0,84.5,5.9,6.5,26.0,3.5,13.0,33.6,499.5,476.0,51.3,-0.0499999999999999,377.5,374.0,50.6,-0.5,5.949999999999999,91.85,97.8,53.75,46.25,19.5,16.5,161.0,53.0,2.0,0.5,1.5,25.0,1,750000.0
2678,Boyd Gordon,2010,26.0,1,0,0,49.5,4.5,7.5,12.0,0.24242424242424243,0.0,11.875,8.516666666666666,14.0,0.5,4.0,0.0,0.5,1.0,54.5,8.6,31.0,25.5,248.5,186.0,58.5,346.0,371.0,49.3,-5.3500000000000005,243.0,261.0,49.05,-4.15,8.85,91.65,100.45,43.35,56.65,21.5,8.5,87.0,62.5,1.0,0.0,1.0,0.0,1,800000.0
2679,Nikolai Kulemin,2010,23.0,0,1,1,75.5,15.5,18.0,33.5,0.44370860927152317,-4.0,15.083333333333334,12.608333333333334,17.0,2.8,14.0,1.0,0.5,2.0,137.0,11.3,41.5,103.5,31.0,35.0,46.95,971.5,873.0,52.35,-0.5499999999999999,691.5,630.5,52.150000000000006,-0.7999999999999999,8.8,89.44999999999999,98.2,52.35,47.65,39.5,27.5,252.5,53.6,6.5,3.0,3.5,54.15,2,2350000.0
2680,Brandon Prust,2010,26.0,1,1,0,52.5,3.0,5.5,8.5,0.1619047619047619,0.5,7.533333333333333,7.324999999999999,135.5,0.6000000000000001,3.0,0.0,0.0,2.0,33.5,7.85,12.0,47.5,15.0,16.0,48.35,352.5,306.5,53.400000000000006,1.05,266.0,229.0,53.45,2.45,6.699999999999999,91.4,98.15,54.75,45.25,7.5,11.0,56.5,60.05,0.0,0.0,0.0,0.0,2,800000.0
2683,John Mitchell,2010,25.0,1,0,0,68.0,9.0,17.0,26.0,0.38235294117647056,-11.5,14.808333333333334,12.016666666666666,32.0,1.25,7.5,1.5,0.0,0.5,94.0,9.45,44.0,87.5,285.0,287.5,50.0,794.5,779.5,50.6,-2.85,580.0,574.5,50.35,-3.15,6.449999999999999,91.1,97.55,52.95,47.05,24.0,24.0,180.5,52.05,2.5,1.5,1.0,58.35,1,725000.0
2685,Brad Winchester,2010,29.0,0,1,0,64.0,8.0,6.5,14.5,0.2265625,1.0,10.616666666666667,9.508333333333333,98.5,1.35,5.0,3.0,0.0,1.5,75.5,10.1,16.0,135.0,6.0,10.0,35.0,482.5,544.0,47.4,-5.15,374.5,412.0,47.85,-5.5,7.25,93.65,100.9,52.95,47.05,10.5,12.0,134.0,57.45,0.5,0.5,0.0,50.0,1,700000.0
2687,Matthew Lombardi,2010,28.0,1,0,0,73.5,16.5,33.0,49.5,0.673469387755102,10.5,17.808333333333334,13.35,40.0,5.199999999999999,13.5,2.5,0.5,2.0,175.5,9.4,32.5,52.5,438.5,422.5,51.0,942.5,888.0,51.5,-1.5,728.5,708.0,50.7,-1.5,9.7,91.2,100.9,54.8,45.2,25.5,33.0,270.5,63.25,2.0,0.5,1.5,16.65,3,3500000.0
2688,Cody McCormick,2010,27.0,1,1,1,55.0,1.0,11.0,12.0,0.21818181818181817,-5.0,9.6,9.05,92.0,0.4,1.0,0.0,0.0,0.0,66.0,1.5,20.0,115.0,38.0,69.0,35.5,373.0,450.0,45.3,-3.2,287.0,321.0,47.2,-2.8,7.6,89.7,97.3,47.1,52.9,19.0,5.0,98.0,67.3,0.0,0.0,0.0,0.0,1,500000.0
2689,Daniel Winnik,2010,25.0,1,0,0,61.5,3.5,9.5,13.0,0.21138211382113822,1.0,13.108333333333334,10.1,37.5,0.45,3.5,0.0,0.0,0.5,74.5,4.65,40.0,91.0,50.5,71.5,41.85,499.5,553.0,47.85,-2.45,383.0,425.0,47.95,-2.6,7.300000000000001,93.3,100.65,41.95,58.05,23.0,4.5,120.5,61.0,0.0,0.0,0.0,0.0,2,950000.0
2690,Tim Jackman,2010,28.0,0,0,1,61.5,4.5,6.0,10.5,0.17073170731707318,-10.5,10.7,9.75,126.5,0.0499999999999999,4.0,0.0,0.5,0.0,75.0,6.449999999999999,45.0,132.5,5.0,9.5,37.35,466.0,677.5,40.75,-8.55,360.5,468.5,43.6,-5.550000000000001,6.7,91.85,98.5,35.45,64.55,28.0,14.5,123.5,59.35,0.0,0.0,0.0,0.0,2,550000.0
2691,Pierre-Alexandre Parenteau,2010,27.0,0,0,1,22.0,3.0,5.0,8.0,0.36363636363636365,-2.0,13.7,11.7,4.0,0.6,2.0,1.0,0.0,0.0,38.0,7.9,4.0,15.0,4.0,8.0,33.3,245.0,215.0,53.3,3.3,172.0,164.0,51.2,1.3,9.1,88.5,97.6,57.1,42.9,9.0,9.0,58.0,65.5,3.0,3.0,0.0,100.0,1,600000.0
2692,Olli Jokinen,2010,31.0,1,0,0,79.0,22.0,31.5,53.5,0.6772151898734177,-4.5,18.375,14.725,71.0,5.4,15.0,6.0,1.0,3.0,236.0,9.35,30.5,91.0,446.5,516.0,46.35,1137.5,1099.5,50.8,1.2000000000000002,858.0,859.0,49.9,0.75,8.350000000000001,91.55,99.9,54.1,45.900000000000006,38.5,53.0,412.0,57.35,6.5,3.0,3.5,41.65,2,3000000.0
2693,Colby Armstrong,2010,27.0,0,0,1,80.5,18.5,16.0,34.5,0.42857142857142855,5.5,14.975,12.275,68.0,3.5,16.5,1.5,0.5,1.5,121.0,15.25,26.0,81.0,9.0,15.0,39.3,896.5,896.0,50.05,0.55,665.5,686.0,49.25,-0.35,9.15,92.4,101.55,43.150000000000006,56.85,47.5,21.5,193.0,62.0,0.5,0.0,0.5,0.0,3,3000000.0
2695,Matt Cullen,2010,33.0,1,1,0,75.0,19.0,26.5,45.5,0.6066666666666667,2.0,17.775,12.891666666666666,27.0,4.65,14.0,3.0,2.0,2.0,167.0,12.0,46.0,55.5,512.5,484.5,51.45,923.0,903.0,50.5,-1.1,685.0,668.0,50.65,-0.6000000000000001,8.649999999999999,91.5,100.2,50.4,49.6,53.5,30.0,310.5,53.75,4.0,0.0,4.0,0.0,3,3500000.0
2700,Vaclav Prospal,2010,35.0,0,1,0,78.5,19.5,32.0,51.5,0.6560509554140127,-6.0,18.891666666666666,15.058333333333334,42.0,4.800000000000001,12.5,6.5,0.5,3.0,187.0,10.45,28.5,110.5,217.0,203.5,52.1,1112.0,1064.5,51.1,2.75,828.0,815.5,50.400000000000006,1.55,8.55,91.0,99.55,58.0,42.0,45.0,21.0,304.0,61.5,3.0,0.5,2.5,50.0,1,2480000.0
2703,Vladimir Sobotka,2010,22.0,1,1,0,43.0,2.5,5.0,7.5,0.1744186046511628,-8.5,10.825,10.408333333333331,20.0,-0.0499999999999999,2.5,0.0,0.0,0.0,43.0,5.65,14.0,92.0,113.0,93.5,56.0,371.5,356.0,51.25,-2.4000000000000004,275.0,271.0,50.8,-1.15,6.1,88.65,94.8,57.25,42.75,8.5,4.0,75.5,53.95,0.0,0.0,0.0,0.0,1,750000.0
2704,Ray Whitney,2010,38.0,0,1,0,81.0,22.5,45.0,67.5,0.8333333333333334,-2.0,18.78333333333333,14.516666666666666,29.0,6.9,15.5,7.0,0.0,3.5,195.0,11.65,26.5,25.5,2.5,4.0,41.65,1175.5,1138.0,50.9,0.15,859.5,866.5,49.9,-0.2999999999999999,9.15,90.65,99.8,52.7,47.3,62.5,41.5,353.5,54.2,2.5,0.5,2.0,16.65,2,3000000.0
2705,Erik Christensen,2010,26.0,1,0,0,61.0,7.5,19.5,27.0,0.4426229508196721,1.0,14.25,12.075,23.0,2.2,6.0,1.5,0.0,0.5,104.0,7.5,11.0,35.5,303.0,282.5,52.25,634.5,672.5,48.55,-1.75,481.5,533.5,47.45,-3.75,8.55,92.55,101.05,51.05,48.95,24.0,11.0,191.0,54.05,4.5,1.5,3.0,32.5,2,925000.0
2707,Dustin Boyd,2010,23.0,1,0,0,74.5,11.0,12.0,23.0,0.3087248322147651,-2.5,12.55,10.15,14.5,1.9,10.0,0.5,0.5,3.0,93.0,12.35,35.5,61.5,229.5,240.5,48.8,707.0,679.5,51.05,-4.75,506.0,529.5,48.8,-5.699999999999999,7.15,92.55,99.65,53.9,46.1,30.0,22.0,158.0,58.25,0.5,0.0,0.5,0.0,1,650000.0
2710,Alex Tanguay,2010,30.0,0,1,1,65.0,13.0,26.0,39.0,0.6,5.5,15.933333333333334,12.5,33.0,4.0,9.0,4.0,0.0,2.5,83.5,16.05,21.5,44.5,7.0,9.5,39.55,756.0,797.5,48.4,0.1499999999999999,556.0,609.0,47.400000000000006,-1.3,11.45,92.6,104.05,51.5,48.5,32.0,29.5,155.5,53.05,4.5,1.0,3.5,20.0,1,1700000.0
2714,Manny Malhotra,2010,30.0,1,0,0,74.0,12.5,21.5,34.0,0.4594594594594595,13.0,16.816666666666666,13.091666666666669,34.5,3.2,11.5,1.0,0.0,3.5,113.5,11.05,45.0,70.0,608.0,413.5,60.3,836.5,784.5,51.7,-1.35,635.0,594.5,51.65,-0.7500000000000001,9.65,93.4,103.05,43.25,56.75,35.0,23.5,202.5,56.05,0.5,0.0,0.5,0.0,3,2500000.0
2716,Daniel Paille,2010,26.0,0,1,0,74.5,11.0,12.5,23.5,0.31543624161073824,-1.5,12.808333333333334,11.025,16.0,2.05,10.5,0.0,0.5,1.0,100.0,11.65,25.5,81.5,3.5,11.0,25.45,660.5,728.0,47.5,-6.050000000000001,506.0,545.0,48.0,-5.35,7.6,92.0,99.55,49.2,50.8,19.0,20.5,163.0,60.45,0.0,0.0,0.0,0.0,2,1075000.0
2717,Jody Shelley,2010,34.0,0,1,0,63.5,2.0,4.5,6.5,0.10236220472440945,-0.5,6.475,6.291666666666667,115.5,0.1999999999999999,2.0,0.0,0.0,0.5,46.5,4.3,8.0,111.0,2.5,4.0,38.1,304.5,307.5,49.7,-4.1,231.5,232.0,49.95,-4.05,6.2,93.65,99.85,61.25,38.75,5.5,10.0,69.5,67.05,0.0,0.0,0.0,0.0,3,1100000.0
2718,Colin Fraser,2010,25.0,1,0,0,75.5,6.5,11.5,18.0,0.23841059602649006,4.5,10.25,7.941666666666666,49.5,1.3,6.0,0.0,0.5,0.0,79.5,8.3,37.0,60.0,296.5,318.5,48.35,510.0,447.5,53.35,-5.45,397.5,322.5,55.4,-3.85,7.75,91.0,98.8,42.0,58.0,13.0,7.5,112.0,71.4,0.0,0.0,0.0,0.0,2,825000.0
2719,Adam Burish,2010,27.0,0,0,1,39.5,3.5,3.0,6.5,0.16455696202531644,2.5,8.983333333333334,7.908333333333333,53.5,0.45,3.5,0.0,0.0,1.0,46.0,9.15,23.0,27.5,28.0,44.5,36.4,248.0,224.5,51.05,-6.2,195.0,171.5,51.95,-5.699999999999999,8.45,93.15,101.65,54.05,45.95,6.5,1.5,62.0,63.2,0.0,0.0,0.0,0.0,2,1150000.0
2720,Jesse Winchester,2010,26.0,1,1,1,64.0,2.5,13.0,15.5,0.2421875,-0.5,10.3,9.266666666666666,27.5,0.85,2.0,0.0,0.5,0.5,96.0,2.6,20.0,102.5,159.5,126.5,56.0,514.5,489.0,52.1,0.25,393.5,360.5,52.95,0.3,6.75,91.15,97.9,51.75,48.25,21.0,14.5,139.5,66.35,0.0,0.0,0.0,0.0,2,750000.0
2721,John Scott,2010,27.0,0,1,0,35.5,0.5,1.0,1.5,0.04225352112676056,-2.0,8.916666666666666,8.683333333333334,55.5,0.5,0.5,0.0,0.0,0.0,14.0,2.25,21.0,39.5,0.0,0.0,0.0,247.5,267.0,46.45,-3.0,184.0,207.0,45.85,-4.9,9.15,91.3,100.45,46.15,53.85,2.0,7.0,33.5,42.2,0.0,0.0,0.0,0.0,2,512500.0
2722,Eric Nystrom,2010,27.0,0,1,1,79.0,8.0,6.5,14.5,0.18354430379746836,-3.5,11.225,9.0,71.5,0.75,7.5,0.0,0.5,2.5,87.0,9.05,43.0,96.0,69.0,84.0,41.85,621.5,594.0,52.150000000000006,-3.75,455.0,460.5,50.45,-3.85,5.45,92.85,98.3,53.650000000000006,46.35,26.5,17.0,158.0,54.7,0.0,0.0,0.0,0.0,3,1400000.0
2723,Alexander Steen,2010,26.0,1,1,1,74.5,16.0,21.5,37.5,0.5033557046979866,-2.0,16.308333333333334,12.475,30.0,3.7,9.5,5.0,1.5,2.0,168.5,9.05,46.5,41.5,66.0,85.0,42.8,800.0,834.0,49.0,-4.2,614.0,624.0,49.5,-4.9,7.9,91.65,99.5,46.55,53.45,27.5,18.0,297.0,56.45,1.0,0.0,1.0,0.0,4,3362500.0
2724,David Clarkson,2010,26.0,0,0,1,64.0,14.0,14.0,28.0,0.4375,1.0,13.25,11.283333333333331,124.5,3.05,10.5,3.5,0.0,2.5,132.0,10.6,13.0,116.5,4.0,9.5,29.3,554.0,579.5,48.3,-4.6,424.5,446.5,48.35,-5.45,9.2,92.45,101.65,51.65,48.35,13.5,12.5,218.5,60.2,0.5,0.5,0.0,50.0,3,2666667.0
2725,Chris Higgins,2010,27.0,0,1,0,62.0,10.0,10.0,20.0,0.3225806451612903,-5.0,17.275,13.091666666666669,27.0,1.2,8.0,1.0,1.0,1.0,158.0,6.35,41.5,103.5,28.0,34.5,45.3,750.5,774.0,49.05,-2.15,555.5,568.0,49.2,-1.25,7.25,92.0,99.3,46.5,53.5,41.5,17.0,269.0,58.35,0.5,0.0,0.5,0.0,1,1600000.0
2729,Martin St. Louis,2010,35.0,0,0,1,82.0,29.5,57.5,87.0,1.0609756097560976,-2.0,21.55,15.158333333333331,13.0,9.15,21.0,7.0,1.5,5.0,252.0,11.75,44.0,18.0,42.5,50.5,46.1,1196.5,1195.5,50.05,2.95,912.0,928.0,49.55,2.6,10.1,90.25,100.35,60.5,39.5,68.0,62.5,428.5,58.75,0.0,0.0,0.0,0.0,4,5625000.0
