,Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,Pos_G,GP,G,A,PTS,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,GS,W,L,TplusOTL,GA,SA,SV,SV_Pct,GAA,SUT,GPS,MIN,QS,RBS,TYPE,LENGTH,AAV
2204,John Mitchell,2012,27,1,0,0,0,0,48.666666666666664,4.333333333333333,9.666666666666666,14.0,-1.3333333333333333,12.833333333333334,11.111111111111112,17.0,0.7999999999999999,3.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,60.666666666666664,7.2,28.0,69.0,143.33333333333334,131.66666666666666,52.9,521.3333333333334,481.3333333333333,51.099999999999994,-0.6333333333333334,378.3333333333333,342.6666666666667,51.5,-1.4666666666666668,6.033333333333334,92.16666666666667,98.23333333333335,51.699999999999996,48.300000000000004,13.0,14.0,115.66666666666667,52.76666666666667,2.6666666666666665,1.0,1.6666666666666667,55.56666666666666,,,,,,,,,,,,,,,Standard,2,1100000
2205,Ray Whitney,2012,40,0,1,0,0,0,79.0,20.666666666666668,43.333333333333336,64.0,6.666666666666667,18.249999999999996,14.372222222222222,26.0,6.966666666666666,14.666666666666666,6.0,0.0,2.3333333333333335,170.66666666666666,12.066666666666668,17.333333333333332,27.0,17.333333333333332,24.0,35.0,1142.0,1069.3333333333333,51.70000000000001,2.2666666666666666,844.3333333333334,816.0,50.93333333333334,2.733333333333334,9.466666666666667,91.86666666666666,101.33333333333333,54.0,46.0,41.333333333333336,37.666666666666664,318.6666666666667,53.1,6.333333333333333,2.6666666666666665,3.6666666666666665,35.93333333333333,,,,,,,,,,,,,,,35+,2,4500000
2206,Ryan Smyth,2012,36,0,1,0,0,0,77.0,21.333333333333332,27.333333333333332,48.666666666666664,0.6666666666666666,18.933333333333334,14.644444444444446,53.0,5.3,13.333333333333334,8.0,0.0,3.0,198.33333333333334,10.766666666666666,24.333333333333332,39.666666666666664,51.0,63.0,45.73333333333333,1046.6666666666667,995.6666666666666,51.26666666666667,1.6333333333333335,786.0,743.6666666666666,51.46666666666666,1.3666666666666665,8.766666666666667,91.63333333333333,100.39999999999999,52.56666666666666,47.43333333333334,36.666666666666664,49.666666666666664,304.0,65.03333333333333,2.6666666666666665,0.3333333333333333,2.3333333333333335,5.566666666666666,,,,,,,,,,,,,,,35+,2,2250000
2207,Darcy Hordichuk,2012,31,0,1,0,0,0,54.333333333333336,1.0,2.3333333333333335,3.3333333333333335,-3.6666666666666665,5.1499999999999995,5.1,94.0,-0.16666666666666666,1.0,0.0,0.0,0.0,26.666666666666668,3.866666666666667,3.3333333333333335,97.0,0.0,0.6666666666666666,0.0,195.0,245.33333333333334,44.0,-6.333333333333333,147.33333333333334,182.0,44.6,-6.3,5.833333333333333,92.2,98.03333333333335,48.699999999999996,51.300000000000004,5.333333333333333,6.0,44.0,62.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,850000
2208,Mike Lundin,2012,27,0,0,0,1,0,45.0,1.3333333333333333,7.666666666666667,9.0,-2.6666666666666665,20.849999999999998,17.305555555555554,11.333333333333334,1.9000000000000001,1.3333333333333333,0.0,0.0,0.0,35.333333333333336,2.966666666666667,74.66666666666667,16.0,0.0,0.0,0.0,624.3333333333334,764.0,44.0,-6.766666666666667,479.0,558.6666666666666,45.86666666666667,-4.666666666666667,8.299999999999999,91.86666666666667,100.16666666666667,40.03333333333333,59.96666666666667,11.333333333333334,12.666666666666666,90.33333333333333,38.96666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,1150000
2209,George Parros,2012,32,0,0,1,0,0,60.333333333333336,2.6666666666666665,1.3333333333333333,4.0,0.3333333333333333,6.266666666666667,6.211111111111111,130.66666666666666,0.06666666666666668,2.6666666666666665,0.0,0.0,0.3333333333333333,25.0,10.333333333333334,18.666666666666668,75.0,0.6666666666666666,3.0,13.1,261.6666666666667,350.6666666666667,42.53333333333333,-6.1000000000000005,199.66666666666666,263.3333333333333,42.76666666666666,-5.866666666666667,5.033333333333333,96.66666666666667,101.7,62.76666666666667,37.233333333333334,5.0,9.333333333333334,42.333333333333336,61.23333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,937500
2210,Dustin Penner,2012,29,0,0,1,0,0,76.0,20.666666666666668,21.0,41.666666666666664,-4.333333333333333,16.938888888888886,13.505555555555555,42.666666666666664,4.5,15.0,5.333333333333333,0.3333333333333333,1.3333333333333333,165.0,11.666666666666666,29.666666666666668,77.66666666666667,114.66666666666667,137.33333333333334,44.73333333333333,977.0,940.3333333333334,51.36666666666667,2.3666666666666667,729.0,711.0,50.96666666666667,2.6333333333333333,7.833333333333335,91.0,98.8,50.0,50.0,40.333333333333336,55.666666666666664,290.3333333333333,56.333333333333336,3.3333333333333335,0.3333333333333333,3.0,5.566666666666666,,,,,,,,,,,,,,,Standard,1,3250000
2211,Alexei Ponikarovsky,2012,32,0,1,0,0,0,73.33333333333333,13.333333333333334,19.333333333333332,32.666666666666664,-1.0,14.605555555555554,12.316666666666668,43.666666666666664,3.1666666666666665,10.0,3.3333333333333335,0.0,1.3333333333333333,144.66666666666666,8.566666666666666,35.666666666666664,142.66666666666666,5.666666666666667,12.666666666666666,28.3,925.3333333333334,755.3333333333334,54.53333333333333,2.033333333333333,686.3333333333334,551.3333333333334,54.79999999999999,3.1,7.333333333333333,91.33333333333333,98.60000000000001,51.1,48.9,21.0,25.666666666666668,253.33333333333334,57.23333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,1800000
2212,Brad Staubitz,2012,27,0,0,1,0,0,60.0,2.6666666666666665,2.6666666666666665,5.333333333333333,-3.3333333333333335,6.416666666666667,6.305555555555556,134.66666666666666,0.10000000000000002,2.6666666666666665,0.0,0.0,0.6666666666666666,26.666666666666668,10.0,13.333333333333334,98.66666666666667,1.0,3.6666666666666665,16.666666666666668,229.33333333333334,348.6666666666667,40.699999999999996,-8.233333333333334,163.66666666666666,260.0,39.46666666666666,-9.200000000000001,7.566666666666666,93.53333333333335,101.10000000000001,45.93333333333334,54.06666666666666,5.333333333333333,6.666666666666667,49.333333333333336,54.36666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,637500
2213,Joey Crabb,2012,29,0,0,1,0,0,57.5,7.0,13.5,20.5,0.0,13.216666666666665,11.55,28.5,1.65,5.5,0.0,1.5,3.0,63.0,10.3,27.0,100.0,3.0,13.0,16.35,559.0,657.0,45.599999999999994,-3.3000000000000003,410.5,476.5,46.1,-2.2,9.2,91.55000000000001,100.8,43.05,56.95,22.0,21.0,117.0,54.400000000000006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,950000
2214,Scott Clemmensen,2012,34,0,0,0,0,1,28.0,0.0,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6.666666666666667,11.333333333333334,67.89999999999999,23.333333333333332,10.333333333333334,8.333333333333334,5.0,66.66666666666667,758.0,691.3333333333334,0.9119999999999999,2.6999999999999997,1.0,4.5,1492.3333333333333,12.0,4.0,Standard,2,1200000
2215,Matt Carkner,2012,31,0,0,0,1,0,53.333333333333336,1.3333333333333333,5.666666666666667,7.0,0.0,14.572222222222223,12.761111111111111,119.66666666666667,1.8333333333333333,1.3333333333333333,0.0,0.0,0.0,48.0,3.5666666666666664,70.0,84.66666666666667,0.0,0.0,0.0,641.0,601.0,51.46666666666667,-1.1333333333333333,474.3333333333333,436.0,51.300000000000004,-0.6666666666666666,7.7,91.8,99.5,51.300000000000004,48.699999999999996,10.333333333333334,23.333333333333332,94.66666666666667,47.46666666666666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,1500000
2216,Stu Bickel,2012,25,0,0,1,1,0,51.0,0.0,9.0,9.0,2.0,10.433333333333334,10.133333333333333,108.0,1.8,0.0,0.0,0.0,0.0,22.0,0.0,52.0,68.0,1.0,0.0,100.0,412.0,451.0,47.7,-3.9,316.0,312.0,50.3,-4.2,8.3,90.5,98.8,52.3,47.7,5.0,8.0,55.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,750000
2217,Torrey Mitchell,2012,27,1,0,1,0,0,66.0,6.666666666666667,11.0,17.666666666666668,3.3333333333333335,12.405555555555557,11.222222222222221,34.0,1.2999999999999998,6.666666666666667,0.0,0.0,0.3333333333333333,91.66666666666667,6.733333333333333,26.333333333333332,70.0,74.66666666666667,89.0,45.199999999999996,723.6666666666666,629.6666666666666,53.56666666666666,0.2999999999999998,540.6666666666666,461.3333333333333,53.699999999999996,0.20000000000000004,6.933333333333334,93.56666666666666,100.53333333333335,47.866666666666674,52.133333333333326,28.666666666666668,28.0,157.33333333333334,57.73333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,3,1900000
2218,Tanner Glass,2012,28,0,1,0,0,0,72.66666666666667,4.0,8.333333333333334,12.333333333333334,-4.0,10.938888888888888,9.544444444444444,86.66666666666667,0.10000000000000002,4.0,0.0,0.0,0.6666666666666666,61.0,6.733333333333333,33.0,180.33333333333334,19.0,32.0,32.233333333333334,497.0,693.0,41.699999999999996,-12.266666666666666,379.0,505.0,42.800000000000004,-11.033333333333333,7.066666666666667,93.66666666666667,100.76666666666667,37.666666666666664,62.333333333333336,9.333333333333334,13.666666666666666,104.33333333333333,57.73333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1100000
2219,Jay McClement,2012,29,1,0,0,0,0,80.66666666666667,9.333333333333334,12.666666666666666,22.0,-9.666666666666666,15.72777777777778,12.311111111111112,27.666666666666668,0.9,8.666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,110.33333333333333,8.700000000000001,56.333333333333336,71.0,581.3333333333334,564.3333333333334,50.833333333333336,807.0,929.3333333333334,46.53333333333333,-7.233333333333333,608.6666666666666,712.6666666666666,46.03333333333334,-7.266666666666667,7.733333333333333,91.3,99.0,36.666666666666664,63.333333333333336,36.666666666666664,21.666666666666668,188.33333333333334,58.53333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1500000
2220,Matt Frattin,2012,24,0,0,1,0,0,28.5,4.0,3.5,7.5,-2.5,14.366666666666667,12.958333333333332,12.5,0.45,4.0,0.0,0.0,1.0,48.5,4.35,6.0,41.0,1.0,3.0,12.5,316.5,327.0,57.7,13.700000000000001,232.5,241.5,57.6,16.900000000000002,4.1,95.85,99.95,60.85,39.15,11.5,8.0,94.5,56.65,1.0,0.5,0.5,25.0,,,,,,,,,,,,,,,Standard,2,875000
2221,John Scott,2012,29,0,1,0,1,0,42.0,0.3333333333333333,1.0,1.3333333333333333,-1.3333333333333333,7.183333333333334,6.977777777777778,71.66666666666667,0.36666666666666664,0.3333333333333333,0.0,0.0,0.0,15.333333333333334,1.5,13.666666666666666,53.666666666666664,0.0,1.0,0.0,252.0,247.33333333333334,50.5,-1.3666666666666665,187.0,189.33333333333334,49.96666666666667,-2.3333333333333335,7.333333333333333,91.63333333333333,98.93333333333334,58.800000000000004,41.199999999999996,4.0,7.666666666666667,35.333333333333336,44.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,600000
2222,Bryan Allen,2012,31,0,0,0,1,0,76.0,3.0,11.666666666666666,14.666666666666666,-3.3333333333333335,18.883333333333336,16.377777777777776,85.66666666666667,3.266666666666667,2.6666666666666665,0.0,0.3333333333333333,1.3333333333333333,74.33333333333333,4.366666666666666,142.66666666666666,116.33333333333333,0.0,0.0,0.0,1106.6666666666667,1277.3333333333333,46.46666666666667,-2.766666666666667,815.6666666666666,933.0,46.666666666666664,-2.233333333333333,8.266666666666666,91.93333333333334,100.23333333333335,41.6,58.4,19.666666666666668,30.666666666666668,172.66666666666666,43.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,3500000
2223,Michael Leighton,2012,31,0,0,0,0,1,17.5,0.0,0.5,0.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.0,2.5,50.0,16.0,9.0,4.5,1.0,44.5,467.5,423.0,0.897,3.42,0.5,2.4499999999999997,929.5,9.5,3.0,Standard,1,900000
2224,Brian McGrattan,2012,30,0,0,1,0,0,32.0,0.5,2.5,3.0,1.0,4.375,4.366666666666667,73.5,0.2,0.5,0.0,0.0,0.0,14.5,2.65,2.5,22.5,0.0,0.0,0.0,113.5,116.0,49.7,-2.2,87.5,88.0,50.0,-1.5,7.3,94.45,101.69999999999999,61.0,39.0,3.0,2.0,26.0,54.45,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,600000
2225,Brad Boyes,2012,30,1,0,1,0,0,76.66666666666667,13.0,27.0,40.0,5.333333333333333,15.649999999999999,13.022222222222224,22.666666666666668,3.966666666666667,9.666666666666666,3.3333333333333335,0.0,2.0,158.33333333333334,8.233333333333333,25.0,57.333333333333336,133.33333333333334,166.0,44.70000000000001,984.3333333333334,920.3333333333334,51.5,0.46666666666666673,739.6666666666666,708.3333333333334,50.9,-0.3333333333333333,8.433333333333332,92.53333333333335,100.96666666666665,53.166666666666664,46.833333333333336,31.333333333333332,28.666666666666668,288.0,55.6,10.666666666666666,5.666666666666667,5.0,54.166666666666664,,,,,,,,,,,,,,,Standard,1,1000000
2226,Brandon Prust,2012,28,1,1,0,0,0,77.66666666666667,7.666666666666667,12.333333333333334,20.0,3.3333333333333335,11.12222222222222,9.744444444444444,159.66666666666666,1.7666666666666666,5.333333333333333,0.0,2.3333333333333335,2.0,66.33333333333333,11.233333333333334,34.0,125.33333333333333,6.666666666666667,8.333333333333334,48.76666666666667,644.6666666666666,700.3333333333334,48.6,-2.3000000000000003,485.3333333333333,496.3333333333333,49.9,-1.9999999999999998,7.833333333333333,93.06666666666666,100.93333333333334,43.63333333333333,56.366666666666674,17.333333333333332,21.333333333333332,108.0,61.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,4,2500000
2227,Olli Jokinen,2012,33,1,0,0,0,0,81.0,18.333333333333332,36.666666666666664,55.0,-8.666666666666666,18.20555555555556,14.922222222222222,57.666666666666664,5.333333333333333,12.666666666666666,5.666666666666667,0.0,3.0,222.33333333333334,8.299999999999999,34.666666666666664,73.0,550.6666666666666,606.3333333333334,47.73333333333333,1117.6666666666667,1148.6666666666667,49.366666666666674,-2.3000000000000003,829.0,869.6666666666666,48.833333333333336,-2.3333333333333335,8.833333333333334,90.76666666666667,99.59999999999998,50.833333333333336,49.166666666666664,49.333333333333336,56.0,381.0,58.666666666666664,7.666666666666667,3.0,4.666666666666667,35.833333333333336,,,,,,,,,,,,,,,Standard,2,4500000
2228,Sheldon Souray,2012,35,0,0,0,1,0,50.5,5.0,12.0,17.0,-4.0,21.541666666666664,16.608333333333334,69.0,3.0999999999999996,3.5,1.0,0.5,0.5,146.0,3.45,60.5,52.5,0.0,0.0,0.0,816.5,819.0,50.15,1.85,613.0,623.5,49.85,0.25,7.75,90.7,98.45,48.8,51.2,25.5,40.5,295.0,49.25,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,35+,3,3666667
2229,David Moss,2012,30,0,0,1,0,0,51.333333333333336,9.0,9.666666666666666,18.666666666666668,-1.0,13.805555555555555,11.255555555555555,16.666666666666668,1.8,6.333333333333333,2.6666666666666665,0.0,1.6666666666666667,114.0,7.266666666666666,29.0,71.33333333333333,88.33333333333333,120.66666666666667,40.1,564.0,493.3333333333333,53.26666666666667,1.8666666666666665,418.3333333333333,364.6666666666667,53.53333333333333,2.733333333333333,6.633333333333333,91.93333333333334,98.56666666666666,52.166666666666664,47.833333333333336,22.666666666666668,22.0,192.33333333333334,59.76666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,2100000
2230,Jonas Gustavsson,2012,27,0,0,0,0,1,35.666666666666664,0.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.333333333333334,3.6666666666666665,5.666666666666667,60.23333333333333,32.0,13.0,15.0,5.0,97.33333333333333,971.0,873.6666666666666,0.898,3.0233333333333334,1.6666666666666667,4.4,1961.0,11.333333333333334,3.6666666666666665,Standard,2,1500000
2231,Alexei Emelin,2012,26,0,0,0,1,0,67.0,3.0,4.0,7.0,-18.0,17.3,15.816666666666666,30.0,0.9,2.0,0.0,1.0,0.0,62.0,4.8,88.0,236.0,0.0,0.0,0.0,978.0,1043.0,48.4,-1.1,692.0,756.0,47.8,-1.5,7.2,90.0,97.1,47.9,52.1,13.0,46.0,146.0,42.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,2000000
2232,Lee Stempniak,2012,29,0,0,1,0,0,74.33333333333333,20.333333333333332,17.666666666666668,38.0,0.6666666666666666,16.266666666666666,13.138888888888891,20.333333333333332,4.3,15.666666666666666,4.333333333333333,0.3333333333333333,1.3333333333333333,180.33333333333334,11.166666666666666,22.666666666666668,88.66666666666667,14.0,22.666666666666668,36.833333333333336,994.0,908.3333333333334,52.26666666666667,0.5666666666666668,722.3333333333334,695.3333333333334,50.96666666666667,-0.6333333333333334,7.766666666666666,92.33333333333333,100.09999999999998,48.833333333333336,51.166666666666664,43.333333333333336,32.333333333333336,324.0,55.699999999999996,4.333333333333333,1.0,3.3333333333333335,19.433333333333334,,,,,,,,,,,,,,,Standard,2,2500000
2233,Paul Gaustad,2012,30,1,1,0,0,0,72.0,10.333333333333334,14.333333333333334,24.666666666666668,-0.3333333333333333,15.216666666666667,11.894444444444444,86.33333333333333,1.9000000000000001,9.0,1.3333333333333333,0.0,2.3333333333333335,101.0,10.133333333333335,41.666666666666664,117.66666666666667,645.6666666666666,465.0,58.1,721.3333333333334,760.0,48.6,-2.966666666666667,545.0,555.6666666666666,49.300000000000004,-1.9333333333333336,7.633333333333333,92.23333333333333,99.93333333333332,40.2,59.79999999999999,20.333333333333332,20.0,165.33333333333334,60.36666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,4,3250000
2234,Martin Biron,2012,34,0,0,0,0,1,22.333333333333332,0.0,1.3333333333333333,1.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.333333333333333,2.6666666666666665,4.666666666666667,63.666666666666664,20.333333333333332,9.666666666666666,8.666666666666666,2.0,57.333333333333336,601.3333333333334,544.0,0.9076666666666666,2.62,1.0,3.0666666666666664,1260.6666666666667,8.666666666666666,2.6666666666666665,Standard,2,1300000
2235,Steve Downie,2012,25,0,1,1,0,0,70.33333333333333,15.333333333333334,24.333333333333332,39.666666666666664,5.333333333333333,15.055555555555557,12.638888888888888,172.0,4.3999999999999995,11.666666666666666,3.6666666666666665,0.0,1.3333333333333333,113.0,13.666666666666666,22.0,112.66666666666667,33.333333333333336,39.0,46.93333333333334,866.3333333333334,802.0,51.93333333333334,2.8000000000000003,645.3333333333334,590.0,52.333333333333336,2.5666666666666664,10.600000000000001,89.93333333333334,100.53333333333335,52.366666666666674,47.633333333333326,36.666666666666664,30.666666666666668,195.66666666666666,58.23333333333333,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,Standard,2,2650000
2236,Peter Harrold,2012,29,0,0,1,1,0,23.0,0.6666666666666666,2.3333333333333335,3.0,0.3333333333333333,12.033333333333333,11.222222222222221,4.0,0.7000000000000001,0.6666666666666666,0.0,0.0,0.0,15.333333333333334,4.2,10.666666666666666,9.333333333333334,0.6666666666666666,4.0,4.766666666666667,204.66666666666666,182.0,53.0,-1.1000000000000003,156.0,136.0,53.96666666666667,0.16666666666666652,6.833333333333333,92.43333333333334,99.26666666666667,57.300000000000004,42.699999999999996,4.0,3.3333333333333335,31.0,50.73333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,525000
2237,Steve Bernier,2012,27,0,0,1,0,0,53.0,5.666666666666667,8.666666666666666,14.333333333333334,-2.6666666666666665,13.055555555555555,11.094444444444443,19.333333333333332,0.8666666666666667,3.6666666666666665,2.0,0.0,0.0,71.66666666666667,7.033333333333334,26.666666666666668,92.66666666666667,4.666666666666667,17.333333333333332,21.366666666666664,472.0,526.6666666666666,46.9,-5.533333333333334,346.3333333333333,398.0,46.36666666666667,-5.966666666666666,8.533333333333333,93.06666666666666,101.60000000000001,50.300000000000004,49.699999999999996,16.0,8.666666666666666,118.0,61.133333333333326,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,,,,,,,,,,,,,,,Standard,2,775000
2238,Travis Moen,2012,30,0,1,1,0,0,69.33333333333333,7.666666666666667,9.333333333333334,17.0,-3.0,14.633333333333333,12.155555555555557,64.66666666666667,1.0,6.0,0.3333333333333333,1.3333333333333333,0.0,83.66666666666667,11.200000000000001,44.666666666666664,121.66666666666667,5.333333333333333,10.0,34.36666666666667,670.6666666666666,807.3333333333334,45.26666666666667,-6.533333333333334,497.3333333333333,575.0,46.4,-6.166666666666667,7.433333333333334,92.53333333333335,100.0,46.03333333333334,53.96666666666666,18.333333333333332,13.333333333333334,131.66666666666666,62.666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,4,1850000
2239,Stephen Gionta,2012,28,1,0,1,0,0,6.5,0.5,0.0,0.5,-1.0,9.808333333333334,9.0,3.0,0.0,0.5,0.0,0.0,0.5,7.5,25.0,3.0,8.5,2.5,1.5,31.25,42.5,41.0,50.5,0.8500000000000001,33.0,31.0,59.400000000000006,9.15,7.15,96.5,103.65,46.3,53.7,2.5,1.0,14.5,51.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,562500
2240,Blair Jones,2012,25,1,0,0,0,0,25.0,1.3333333333333333,2.3333333333333335,3.6666666666666665,-2.6666666666666665,10.738888888888889,9.638888888888888,10.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,34.666666666666664,3.4,15.333333333333334,27.666666666666668,63.0,75.66666666666667,49.833333333333336,201.0,204.33333333333334,50.833333333333336,1.3333333333333333,151.0,147.33333333333334,51.73333333333333,1.9666666666666668,4.7,91.06666666666668,95.73333333333333,49.96666666666667,50.03333333333333,10.666666666666666,6.333333333333333,53.0,65.73333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,,,,,,,,,,,,,,,Standard,2,650000
2241,Ryan Carter,2012,28,1,1,0,0,0,57.333333333333336,3.6666666666666665,5.0,8.666666666666666,-4.666666666666667,10.072222222222223,8.855555555555554,62.333333333333336,0.19999999999999996,3.6666666666666665,0.0,0.0,0.3333333333333333,50.333333333333336,7.766666666666667,17.666666666666668,99.33333333333333,191.0,186.0,50.96666666666666,402.0,463.6666666666667,45.93333333333334,-3.766666666666667,307.3333333333333,359.0,45.666666666666664,-3.4666666666666663,6.066666666666666,92.89999999999999,99.0,51.4,48.6,15.0,6.333333333333333,87.66666666666667,57.96666666666666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,775000
2242,Matt Niskanen,2012,25,0,0,0,1,0,70.66666666666667,2.6666666666666665,12.666666666666666,15.333333333333334,-3.0,17.57777777777778,14.766666666666667,38.333333333333336,2.6,1.6666666666666667,1.0,0.0,0.6666666666666666,101.66666666666667,2.466666666666667,68.33333333333333,113.33333333333333,0.0,0.0,0.0,1003.0,852.6666666666666,53.76666666666667,3.0666666666666664,738.6666666666666,647.3333333333334,53.0,1.7000000000000002,7.0,92.33333333333333,99.33333333333333,56.5,43.5,13.666666666666666,24.0,240.33333333333334,42.1,1.0,0.3333333333333333,0.6666666666666666,11.1,,,,,,,,,,,,,,,Standard,2,2300000
2243,Jared Boll,2012,26,0,0,1,0,0,65.0,4.333333333333333,3.0,7.333333333333333,-6.0,7.661111111111111,7.527777777777779,152.33333333333334,0.13333333333333333,4.333333333333333,0.0,0.0,0.6666666666666666,52.333333333333336,7.8,13.333333333333334,121.0,1.0,3.6666666666666665,20.0,385.0,410.0,47.93333333333334,-2.7000000000000006,288.6666666666667,312.0,47.5,-3.233333333333333,5.733333333333333,92.13333333333333,97.89999999999999,53.4,46.6,10.333333333333334,4.333333333333333,86.0,59.86666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1050000
2244,Hal Gill,2012,37,0,0,0,1,0,73.0,1.6666666666666667,9.333333333333334,11.0,-7.333333333333333,18.433333333333334,14.888888888888888,49.333333333333336,2.4,1.6666666666666667,0.0,0.0,0.3333333333333333,50.666666666666664,3.366666666666667,154.0,77.33333333333333,0.0,0.3333333333333333,0.0,899.3333333333334,1039.0,46.23333333333334,-5.533333333333334,652.0,746.3333333333334,46.46666666666667,-6.133333333333333,7.5,91.63333333333334,99.13333333333333,45.29999999999999,54.70000000000001,19.333333333333332,66.66666666666667,116.33333333333333,43.366666666666674,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,35+,2,2000000
2245,Tuukka Rask,2012,25,0,0,0,0,1,32.333333333333336,0.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.333333333333332,6.0,11.333333333333334,62.26666666666666,29.333333333333332,14.666666666666666,11.333333333333334,3.3333333333333335,66.33333333333333,902.6666666666666,836.3333333333334,0.9259999999999998,2.23,3.3333333333333335,6.933333333333333,1815.0,19.333333333333332,3.3333333333333335,Standard,1,3500000
2246,Petteri Nokelainen,2012,26,0,0,1,0,0,61.5,4.0,6.0,10.0,-7.5,10.541666666666668,8.533333333333333,32.0,0.1,4.0,0.0,0.0,0.5,62.5,6.9,21.5,63.0,182.5,194.0,49.2,395.5,505.5,44.1,-5.55,296.0,379.5,44.05,-5.9,6.1,91.94999999999999,98.05,46.05,53.95,10.5,11.5,101.5,59.650000000000006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,575000
2247,Brian Lee,2012,25,0,0,0,1,0,42.666666666666664,1.0,6.333333333333333,7.333333333333333,-7.666666666666667,16.122222222222224,14.516666666666666,23.666666666666668,0.9333333333333332,1.0,0.0,0.0,0.0,29.666666666666668,4.066666666666666,55.333333333333336,82.66666666666667,0.0,0.0,0.0,514.3333333333334,548.3333333333334,49.29999999999999,-1.0666666666666667,385.6666666666667,405.6666666666667,49.666666666666664,-1.1333333333333333,6.866666666666667,90.53333333333335,97.43333333333334,54.93333333333334,45.06666666666666,5.333333333333333,17.666666666666668,78.66666666666667,37.666666666666664,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1150000
2248,Matt Kassian,2012,25,1,0,0,0,0,14.0,1.0,0.0,1.0,-1.5,5.516666666666667,5.475,33.5,0.05,1.0,0.0,0.0,0.0,7.0,7.7,4.0,19.0,0.0,0.0,0.0,54.0,78.0,38.1,-6.55,42.5,56.0,39.5,-6.15,2.7,92.9,95.55000000000001,62.25,37.75,0.5,1.5,10.5,59.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,575000
2249,Cory Schneider,2012,26,0,0,0,0,1,20.0,0.0,1.6666666666666667,1.6666666666666667,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6666666666666665,1.0,2.6666666666666665,54.166666666666664,17.0,12.0,4.333333333333333,1.0,38.666666666666664,572.6666666666666,534.0,0.927,2.6666666666666665,1.3333333333333333,4.8,1094.6666666666667,12.0,1.6666666666666667,Standard,3,4000000
