,Player,Season,AGE,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
2193,Aaron Rome,2012,28.0,49.333333333333336,1.6666666666666667,4.666666666666667,6.333333333333333,0.12837837837837837,-1.6666666666666667,15.944444444444445,14.244444444444444,41.0,1.3666666666666665,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,47.0,3.8333333333333335,56.66666666666666,66.66666666666667,0.0,0.0,0.0,637.0,632.0,50.23333333333333,-2.5,468.3333333333333,476.6666666666667,49.73333333333333,-2.6,6.9,92.23333333333332,99.1,43.66666666666666,56.36666666666667,7.666666666666667,16.666666666666668,110.66666666666669,42.46666666666667,0.0,0.0,0.0,0.0,3,1500000.0
2200,Joe Corvo,2012,35.0,69.66666666666667,7.0,20.666666666666668,27.666666666666668,0.3971291866028708,-4.666666666666667,22.3,16.83888888888889,14.333333333333334,4.433333333333334,3.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,152.66666666666666,4.766666666666667,79.0,38.0,0.0,0.3333333333333333,0.0,1220.3333333333333,1113.3333333333333,52.9,-0.2000000000000001,896.3333333333334,863.3333333333334,51.46666666666667,-0.4666666666666668,7.833333333333333,91.3,99.13333333333333,53.5,46.5,32.0,38.333333333333336,316.6666666666667,47.23333333333333,0.0,0.0,0.0,0.0,1,2000000.0
2201,Francis Bouillon,2012,36.0,63.66666666666666,2.6666666666666665,8.0,10.666666666666666,0.16753926701570682,-0.6666666666666666,19.02777777777778,16.8,36.66666666666666,2.6333333333333333,2.333333333333333,0.3333333333333333,0.0,1.0,57.0,5.366666666666667,70.66666666666667,132.66666666666666,0.0,0.0,0.0,870.0,989.6666666666666,46.66666666666666,-6.333333333333333,659.6666666666666,751.0,46.6,-5.733333333333333,8.9,92.06666666666666,101.0,45.93333333333334,54.06666666666666,20.33333333333333,32.0,141.0,39.96666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1500000.0
2208,Mike Lundin,2012,27.0,45.0,1.3333333333333333,7.666666666666667,9.0,0.2,-2.6666666666666665,20.85,17.305555555555557,11.333333333333334,1.9,1.3333333333333333,0.0,0.0,0.0,35.333333333333336,2.966666666666667,74.66666666666667,16.0,0.0,0.0,0.0,624.3333333333334,764.0,44.0,-6.766666666666667,479.0,558.6666666666666,45.86666666666667,-4.666666666666667,8.299999999999999,91.86666666666667,100.16666666666669,40.03333333333333,59.96666666666667,11.333333333333334,12.666666666666666,90.33333333333331,38.96666666666667,0.0,0.0,0.0,0.0,1,1150000.0
2215,Matt Carkner,2012,31.0,53.333333333333336,1.3333333333333333,5.666666666666667,7.0,0.13125,0.0,14.572222222222225,12.761111111111113,119.66666666666669,1.8333333333333333,1.3333333333333333,0.0,0.0,0.0,48.0,3.5666666666666664,70.0,84.66666666666667,0.0,0.0,0.0,641.0,601.0,51.46666666666667,-1.1333333333333333,474.3333333333333,436.0,51.3,-0.6666666666666666,7.7,91.8,99.5,51.3,48.7,10.333333333333334,23.33333333333333,94.66666666666669,47.46666666666667,0.0,0.0,0.0,0.0,3,1500000.0
2222,Bryan Allen,2012,31.0,76.0,3.0,11.666666666666666,14.666666666666666,0.19298245614035087,-3.333333333333333,18.883333333333336,16.377777777777776,85.66666666666667,3.266666666666667,2.6666666666666665,0.0,0.3333333333333333,1.3333333333333333,74.33333333333333,4.366666666666666,142.66666666666666,116.33333333333331,0.0,0.0,0.0,1106.6666666666667,1277.3333333333333,46.46666666666667,-2.766666666666667,815.6666666666666,933.0,46.66666666666666,-2.2333333333333334,8.266666666666667,91.93333333333334,100.23333333333332,41.6,58.4,19.666666666666668,30.666666666666668,172.66666666666666,43.1,0.0,0.0,0.0,0.0,3,3500000.0
2228,Sheldon Souray,2012,35.0,50.5,5.0,12.0,17.0,0.33663366336633666,-4.0,21.541666666666664,16.608333333333334,69.0,3.1,3.5,1.0,0.5,0.5,146.0,3.45,60.5,52.5,0.0,0.0,0.0,816.5,819.0,50.15,1.85,613.0,623.5,49.85,0.25,7.75,90.7,98.45,48.8,51.2,25.5,40.5,295.0,49.25,0.5,0.0,0.5,0.0,3,3666667.0
2231,Alexei Emelin,2012,26.0,67.0,3.0,4.0,7.0,0.1044776119402985,-18.0,17.3,15.816666666666666,30.0,0.9,2.0,0.0,1.0,0.0,62.0,4.8,88.0,236.0,0.0,0.0,0.0,978.0,1043.0,48.4,-1.1,692.0,756.0,47.8,-1.5,7.2,90.0,97.1,47.9,52.1,13.0,46.0,146.0,42.5,0.0,0.0,0.0,0.0,2,2000000.0
2242,Matt Niskanen,2012,25.0,70.66666666666667,2.6666666666666665,12.666666666666666,15.333333333333334,0.2169811320754717,-3.0,17.57777777777778,14.766666666666666,38.333333333333336,2.6,1.6666666666666667,1.0,0.0,0.6666666666666666,101.66666666666669,2.466666666666667,68.33333333333333,113.33333333333331,0.0,0.0,0.0,1003.0,852.6666666666666,53.76666666666667,3.0666666666666664,738.6666666666666,647.3333333333334,53.0,1.7000000000000002,7.0,92.33333333333331,99.33333333333331,56.5,43.5,13.666666666666666,24.0,240.33333333333331,42.1,1.0,0.3333333333333333,0.6666666666666666,11.1,2,2300000.0
2244,Hal Gill,2012,37.0,73.0,1.6666666666666667,9.333333333333334,11.0,0.1506849315068493,-7.333333333333333,18.433333333333334,14.888888888888893,49.333333333333336,2.4,1.6666666666666667,0.0,0.0,0.3333333333333333,50.66666666666666,3.366666666666667,154.0,77.33333333333333,0.0,0.3333333333333333,0.0,899.3333333333334,1039.0,46.23333333333333,-5.533333333333334,652.0,746.3333333333334,46.46666666666667,-6.133333333333333,7.5,91.63333333333333,99.13333333333333,45.3,54.7,19.33333333333333,66.66666666666667,116.33333333333331,43.36666666666667,0.0,0.0,0.0,0.0,2,2000000.0
2247,Brian Lee,2012,25.0,42.66666666666666,1.0,6.333333333333333,7.333333333333333,0.17187500000000003,-7.666666666666667,16.122222222222224,14.516666666666666,23.666666666666668,0.9333333333333332,1.0,0.0,0.0,0.0,29.666666666666668,4.066666666666666,55.333333333333336,82.66666666666667,0.0,0.0,0.0,514.3333333333334,548.3333333333334,49.3,-1.0666666666666669,385.6666666666667,405.6666666666667,49.66666666666666,-1.1333333333333333,6.866666666666667,90.53333333333336,97.43333333333334,54.93333333333333,45.06666666666666,5.333333333333333,17.666666666666668,78.66666666666667,37.66666666666666,0.0,0.0,0.0,0.0,2,1150000.0
2250,Nikita Nikitin,2012,26.0,51.0,4.0,16.5,20.5,0.4019607843137255,-4.5,19.8,15.575,14.0,3.4,2.5,1.5,0.0,1.5,74.5,4.5,83.0,43.5,0.0,0.0,0.0,714.0,698.5,50.6,0.1,545.5,506.0,51.7,1.15,8.55,90.0,98.6,49.3,50.7,14.0,21.0,172.5,42.900000000000006,0.0,0.0,0.0,0.0,2,2150000.0
2251,Brendan Mikkelson,2012,25.0,31.0,0.3333333333333333,2.0,2.333333333333333,0.07526881720430106,-5.0,14.544444444444444,13.011111111111113,12.0,0.1333333333333333,0.3333333333333333,0.0,0.0,0.0,26.666666666666668,0.7333333333333334,25.33333333333333,30.33333333333333,0.0,0.0,0.0,328.6666666666667,391.3333333333333,45.43333333333334,-2.966666666666667,248.0,297.3333333333333,45.3,-3.4,7.3,91.13333333333333,98.43333333333334,54.9,45.1,2.6666666666666665,12.0,59.333333333333336,43.66666666666666,0.0,0.0,0.0,0.0,1,600000.0
2256,Shane O'Brien,2012,28.0,73.66666666666667,2.333333333333333,10.0,12.333333333333334,0.167420814479638,6.0,17.78333333333333,15.46111111111111,89.0,3.4333333333333336,2.0,0.3333333333333333,0.0,0.0,67.0,4.0,72.66666666666667,138.0,0.0,0.0,0.0,1045.3333333333333,1009.0,50.7,0.1,782.0,796.0,49.43333333333334,-1.0000000000000002,7.966666666666666,93.03333333333336,100.96666666666664,51.06666666666666,48.93333333333334,22.666666666666668,35.666666666666664,144.33333333333334,44.86666666666667,0.0,0.0,0.0,0.0,3,2000000.0
2257,Ryan Wilson,2012,25.0,62.333333333333336,2.333333333333333,17.0,19.33333333333333,0.31016042780748654,5.333333333333333,18.266666666666666,15.966666666666669,45.66666666666666,3.8,2.0,0.3333333333333333,0.0,0.0,57.0,4.3,85.33333333333333,106.0,0.0,0.3333333333333333,0.0,859.0,927.0,47.9,-2.9333333333333336,642.6666666666666,691.0,48.1,-2.1666666666666665,8.700000000000001,92.73333333333332,101.4,48.86666666666667,51.13333333333333,27.0,31.33333333333333,127.33333333333331,45.23333333333333,0.0,0.0,0.0,0.0,3,2250000.0
2262,Erik Karlsson,2012,22.0,72.0,12.333333333333334,37.333333333333336,49.66666666666666,0.6898148148148147,-6.333333333333333,22.98333333333333,18.53333333333333,38.66666666666666,8.033333333333333,9.666666666666666,2.6666666666666665,0.0,3.0,185.0,6.3,62.333333333333336,45.0,0.0,0.3333333333333333,0.0,1390.0,1196.0,53.7,1.8666666666666665,1008.3333333333334,916.6666666666666,52.26666666666667,1.2,7.866666666666667,90.53333333333336,98.36666666666667,58.16666666666666,41.833333333333336,51.333333333333336,69.33333333333333,374.3333333333333,48.46666666666667,1.3333333333333333,0.3333333333333333,1.0,11.1,7,6500000.0
2264,Barret Jackman,2012,31.0,69.0,1.0,13.333333333333334,14.333333333333334,0.20772946859903382,8.666666666666666,21.38888888888889,17.916666666666668,65.0,4.1000000000000005,0.6666666666666666,0.0,0.3333333333333333,0.0,73.33333333333333,1.3,124.33333333333331,84.66666666666667,0.0,0.3333333333333333,0.0,1117.6666666666667,1091.0,50.53333333333333,-3.6666666666666665,853.3333333333334,822.0,50.833333333333336,-4.133333333333333,8.3,92.4,100.7,42.36666666666667,57.63333333333333,27.33333333333333,37.333333333333336,164.66666666666666,44.46666666666667,0.0,0.0,0.0,0.0,3,3166667.0
2267,Brad Stuart,2012,32.0,76.66666666666667,4.333333333333333,16.0,20.33333333333333,0.26521739130434774,2.6666666666666665,21.916666666666668,17.783333333333335,30.33333333333333,4.4,3.0,1.0,0.3333333333333333,1.6666666666666667,110.0,4.2,120.0,171.0,0.3333333333333333,0.3333333333333333,16.666666666666668,1261.6666666666667,1202.6666666666667,51.16666666666666,-5.466666666666666,966.0,933.0,50.833333333333336,-5.0,8.299999999999999,92.03333333333336,100.33333333333331,51.26666666666667,48.73333333333333,21.666666666666668,45.0,232.0,47.53333333333333,0.0,0.0,0.0,0.0,3,3600000.0
2272,Dennis Wideman,2012,29.0,77.66666666666667,9.0,29.666666666666668,38.66666666666666,0.49785407725321873,-13.666666666666666,23.811111111111117,18.08333333333333,39.66666666666666,6.366666666666667,4.0,5.0,0.0,2.0,160.33333333333334,5.566666666666666,122.66666666666669,102.0,0.3333333333333333,0.0,33.333333333333336,1336.0,1303.3333333333333,50.7,-1.1,1004.0,994.0,50.26666666666667,-1.866666666666667,7.599999999999999,90.93333333333334,98.56666666666666,50.96666666666667,49.03333333333333,26.33333333333333,57.0,356.0,44.7,0.0,0.0,0.0,0.0,5,5250000.0
2274,Matt Hunwick,2012,27.0,60.66666666666666,3.333333333333333,7.666666666666667,11.0,0.18131868131868134,-11.333333333333334,18.183333333333334,15.544444444444444,21.666666666666668,1.8666666666666665,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,66.66666666666667,6.166666666666667,54.66666666666666,51.0,0.0,0.6666666666666666,0.0,846.3333333333334,867.3333333333334,49.93333333333334,-3.0,630.6666666666666,672.3333333333334,49.0,-3.533333333333333,6.0,92.56666666666666,98.6,51.76666666666667,48.23333333333333,15.0,25.0,136.66666666666666,48.73333333333333,0.0,0.0,0.0,0.0,2,1600000.0
2279,Johnny Oduya,2012,30.0,76.66666666666667,2.6666666666666665,13.333333333333334,16.0,0.20869565217391303,-4.333333333333333,20.816666666666663,17.133333333333333,28.33333333333333,3.033333333333333,2.6666666666666665,0.0,0.0,0.3333333333333333,80.0,3.4333333333333336,137.33333333333334,63.333333333333336,0.0,0.0,0.0,1143.6666666666667,1223.6666666666667,48.36666666666667,-3.6,867.3333333333334,897.3333333333334,49.133333333333326,-3.5,7.399999999999999,92.2,99.6,50.5,49.5,30.33333333333333,39.66666666666666,190.33333333333331,41.8,0.0,0.0,0.0,0.0,3,3375000.0
2281,Clayton Stoner,2012,27.0,38.66666666666666,1.0,4.333333333333333,5.333333333333333,0.13793103448275865,3.0,15.927777777777775,14.605555555555554,56.66666666666666,1.9,1.0,0.0,0.0,0.3333333333333333,30.666666666666668,2.3666666666666667,56.66666666666666,62.333333333333336,0.0,0.0,0.0,448.6666666666667,566.3333333333334,44.9,-4.466666666666667,338.3333333333333,425.0,44.3,-6.199999999999999,8.666666666666666,93.6,102.3,41.16666666666666,58.833333333333336,13.333333333333334,19.0,69.33333333333333,47.63333333333333,0.0,0.0,0.0,0.0,2,1050000.0
2284,Jamie McBain,2012,24.0,55.333333333333336,6.0,16.333333333333332,22.33333333333333,0.4036144578313252,-3.0,21.561111111111117,17.16111111111111,12.0,4.0,3.6666666666666665,2.333333333333333,0.0,1.3333333333333333,83.66666666666667,8.0,83.66666666666667,20.666666666666668,0.0,0.0,0.0,895.0,947.6666666666666,47.93333333333334,-1.1,658.6666666666666,720.3333333333334,47.2,-1.3333333333333333,10.0,91.56666666666666,101.53333333333336,51.16666666666666,48.833333333333336,20.0,28.33333333333333,190.66666666666663,44.833333333333336,0.0,0.0,0.0,0.0,2,1800000.0
2285,Nicklas Grossmann,2012,27.0,68.0,0.3333333333333333,9.0,9.333333333333334,0.13725490196078433,3.0,18.73333333333333,16.333333333333332,34.333333333333336,2.333333333333333,0.3333333333333333,0.0,0.0,0.0,50.66666666666666,0.8666666666666667,110.0,158.33333333333334,0.0,0.3333333333333333,0.0,914.6666666666666,1090.0,45.7,-5.400000000000001,694.6666666666666,799.0,46.46666666666667,-4.633333333333334,9.266666666666666,91.8,101.03333333333336,42.4,57.6,9.333333333333334,30.33333333333333,119.0,42.833333333333336,0.0,0.0,0.0,0.0,4,3500000.0
2294,Willie Mitchell,2012,34.0,60.333333333333336,4.666666666666667,10.666666666666666,15.333333333333334,0.2541436464088398,12.333333333333334,22.222222222222225,18.066666666666663,37.66666666666666,5.0,4.333333333333333,0.0,0.3333333333333333,1.3333333333333333,70.0,7.266666666666667,100.0,47.0,0.0,0.3333333333333333,0.0,1032.3333333333333,970.6666666666666,51.23333333333333,-2.8000000000000003,756.0,740.3333333333334,50.333333333333336,-3.0,8.733333333333333,92.93333333333334,101.63333333333333,46.43333333333334,53.56666666666666,18.666666666666668,43.0,165.0,42.5,0.0,0.0,0.0,0.0,2,3500000.0
2299,Tyson Strachan,2012,27.0,17.333333333333332,0.3333333333333333,1.6666666666666667,2.0,0.11538461538461539,-2.0,13.505555555555556,12.466666666666669,16.0,-0.2,0.3333333333333333,0.0,0.0,0.0,16.333333333333332,2.3666666666666667,18.666666666666668,20.666666666666668,0.0,0.0,0.0,185.0,186.66666666666663,48.06666666666666,-3.0333333333333337,135.66666666666666,139.33333333333334,47.43333333333334,-4.333333333333333,8.6,93.26666666666668,101.86666666666667,54.76666666666667,45.23333333333333,2.333333333333333,5.0,36.0,45.26666666666667,0.0,0.0,0.0,0.0,1,600000.0
2300,Johnny Boychuk,2012,28.0,65.66666666666667,4.333333333333333,11.0,15.333333333333334,0.23350253807106597,17.333333333333332,19.58888888888889,16.76111111111111,47.0,4.5,4.0,0.3333333333333333,0.0,1.0,140.33333333333334,3.333333333333333,101.33333333333331,117.66666666666669,0.0,0.0,0.0,1170.3333333333333,953.6666666666666,55.1,1.4,878.6666666666666,715.0,55.16666666666666,1.8333333333333333,7.466666666666668,93.26666666666668,100.76666666666668,52.5,47.5,8.333333333333334,23.666666666666668,285.0,48.66666666666666,0.0,0.0,0.0,0.0,3,3366667.0
2301,Andy Sutton,2012,36.0,54.333333333333336,2.6666666666666665,6.333333333333333,9.0,0.1656441717791411,-1.3333333333333333,17.283333333333335,14.794444444444444,91.33333333333331,2.1,2.6666666666666665,0.0,0.0,0.3333333333333333,49.66666666666666,4.6000000000000005,128.66666666666666,123.66666666666669,0.0,0.0,0.0,728.0,848.3333333333334,45.4,-2.5,543.6666666666666,592.6666666666666,47.366666666666674,-1.1,7.933333333333334,92.26666666666668,100.2,49.93333333333334,50.06666666666666,14.333333333333334,42.333333333333336,94.66666666666669,54.36666666666667,0.0,0.0,0.0,0.0,1,1500000.0
2302,Derek Smith,2012,27.0,19.33333333333333,0.6666666666666666,3.333333333333333,4.0,0.20689655172413798,-0.6666666666666666,14.52777777777778,13.677777777777775,4.0,0.8999999999999999,0.6666666666666666,0.0,0.0,0.3333333333333333,20.33333333333333,1.5,23.0,11.333333333333334,0.0,0.0,0.0,249.66666666666663,248.33333333333331,53.53333333333333,1.1666666666666667,182.33333333333331,186.66666666666663,53.2,1.1,4.366666666666666,86.63333333333333,91.03333333333336,67.5,32.5,5.666666666666667,8.0,45.333333333333336,52.43333333333334,0.0,0.0,0.0,0.0,2,775000.0
2304,Nate Prosser,2012,25.0,18.666666666666668,0.3333333333333333,4.0,4.333333333333333,0.23214285714285712,-5.0,17.88888888888889,16.01111111111111,21.666666666666668,0.6333333333333334,0.3333333333333333,0.0,0.0,0.0,12.333333333333334,1.0333333333333334,43.66666666666666,12.0,0.0,0.0,0.0,242.0,311.6666666666667,50.76666666666667,-0.0333333333333332,176.33333333333334,216.33333333333331,52.0,0.4333333333333334,5.533333333333334,96.9,102.46666666666664,50.73333333333333,49.26666666666667,4.0,6.0,30.0,41.266666666666666,0.0,0.0,0.0,0.0,2,825000.0
2307,Tim Gleason,2012,29.0,75.0,2.6666666666666665,15.0,17.666666666666668,0.23555555555555557,0.3333333333333333,20.96111111111111,16.81111111111111,78.0,3.8,2.0,0.3333333333333333,0.3333333333333333,0.0,75.0,3.5,120.66666666666669,162.0,0.0,0.0,0.0,1166.6666666666667,1333.0,46.8,-3.333333333333333,854.3333333333334,1015.3333333333334,45.9,-3.233333333333333,7.966666666666666,92.66666666666669,100.63333333333333,42.53333333333333,57.46666666666667,18.666666666666668,33.333333333333336,178.66666666666666,41.9,0.0,0.0,0.0,0.0,4,4000000.0
2308,John-Michael Liles,2012,31.0,67.0,6.333333333333333,28.33333333333333,34.666666666666664,0.5174129353233831,-8.333333333333334,20.61111111111111,16.705555555555556,28.33333333333333,4.766666666666667,3.0,3.333333333333333,0.0,0.6666666666666666,121.66666666666669,5.533333333333334,117.66666666666669,55.66666666666666,0.0,0.0,0.0,998.0,1085.3333333333333,47.56666666666666,-0.2,745.6666666666666,782.3333333333334,48.5,0.8999999999999999,8.733333333333333,90.4,99.16666666666669,54.66666666666666,45.333333333333336,23.666666666666668,35.0,259.3333333333333,47.56666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,4,3875000.0
2309,Alex Goligoski,2012,26.0,74.33333333333333,10.333333333333334,27.33333333333333,37.66666666666666,0.506726457399103,9.0,22.13888888888889,16.95,26.0,7.466666666666666,6.666666666666667,3.6666666666666665,0.0,1.6666666666666667,133.33333333333334,7.733333333333333,97.33333333333331,57.333333333333336,0.0,0.0,0.0,1279.0,1136.0,52.96666666666667,2.0,950.0,834.0,53.3,1.5333333333333334,8.866666666666667,91.1,99.96666666666664,52.96666666666667,47.03333333333333,15.0,50.0,313.3333333333333,42.23333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,4,4600000.0
2310,Francois Beauchemin,2012,31.0,81.66666666666667,6.0,15.666666666666666,21.666666666666668,0.2653061224489796,-11.666666666666666,24.694444444444443,19.07777777777778,37.66666666666666,4.0,3.333333333333333,2.6666666666666665,0.0,0.6666666666666666,138.33333333333334,4.466666666666667,176.66666666666666,120.33333333333331,1.3333333333333333,1.0,41.66666666666666,1481.6666666666667,1445.3333333333333,50.46666666666667,-0.6,1095.0,1064.0,50.56666666666666,-0.3666666666666667,7.599999999999999,90.6,98.23333333333332,50.53333333333333,49.46666666666667,35.666666666666664,69.33333333333333,302.6666666666667,45.63333333333333,0.0,0.0,0.0,0.0,3,3500000.0
2314,Corey Potter,2012,28.0,22.0,1.3333333333333333,5.666666666666667,7.0,0.3181818181818182,-5.333333333333333,16.26111111111111,14.927777777777775,8.666666666666666,0.9,1.0,0.3333333333333333,0.0,0.0,33.666666666666664,1.3666666666666665,27.0,31.0,0.0,0.0,0.0,315.6666666666667,331.0,51.56666666666666,4.866666666666666,230.66666666666663,251.0,49.5,2.766666666666666,2.466666666666667,96.73333333333332,99.2,58.8,41.2,10.666666666666666,14.0,73.66666666666667,65.13333333333334,0.0,0.0,0.0,0.0,2,775000.0
2316,Mike Weaver,2011,33.0,72.33333333333333,1.0,9.0,10.0,0.1382488479262673,2.6666666666666665,18.344444444444445,14.838888888888889,25.0,3.1333333333333333,1.0,0.0,0.0,0.3333333333333333,40.66666666666666,2.2666666666666666,113.33333333333331,63.0,0.3333333333333333,0.3333333333333333,16.666666666666668,941.3333333333334,968.3333333333334,49.13333333333333,-2.533333333333333,728.0,721.6666666666666,50.3,-1.1,6.533333333333334,93.0,99.53333333333336,42.23333333333333,57.76666666666667,32.0,24.0,100.33333333333331,42.46666666666667,0.0,0.0,0.0,0.0,2,1100000.0
2317,Victor Hedman,2011,20.0,76.5,3.5,19.5,23.0,0.3006535947712418,0.0,20.933333333333334,16.924999999999997,74.5,4.45,3.5,0.0,0.0,0.0,95.5,3.7,90.0,55.5,0.0,0.0,0.0,1237.5,1175.0,51.2,2.6,929.5,867.0,51.6,2.2,9.3,90.1,99.4,49.2,50.8,31.0,55.0,229.5,41.650000000000006,3.0,1.0,2.0,16.65,5,4000000.0
2321,Braydon Coburn,2011,26.0,81.0,4.666666666666667,16.333333333333332,21.0,0.25925925925925924,5.333333333333333,22.272222222222226,17.599999999999998,68.0,4.466666666666666,3.333333333333333,1.3333333333333333,0.0,0.0,122.0,3.766666666666667,123.66666666666669,147.0,0.0,0.0,0.0,1398.0,1322.3333333333333,51.46666666666667,1.4333333333333331,1063.0,984.0,51.96666666666667,1.1333333333333333,8.166666666666666,91.4,99.53333333333336,48.2,51.8,31.0,51.66666666666666,269.3333333333333,45.43333333333334,0.0,0.0,0.0,0.0,4,4500000.0
2323,Anton Stralman,2011,25.0,54.0,2.6666666666666665,19.0,21.666666666666668,0.4012345679012346,-10.0,18.594444444444445,14.722222222222223,26.33333333333333,2.6666666666666665,1.0,1.6666666666666667,0.0,0.6666666666666666,81.33333333333333,2.8666666666666667,45.66666666666666,45.333333333333336,0.3333333333333333,0.0,33.333333333333336,734.0,674.6666666666666,52.26666666666667,2.1333333333333333,558.0,527.6666666666666,51.66666666666666,1.5,7.3,90.26666666666668,97.63333333333333,56.03333333333333,43.96666666666667,13.666666666666666,16.0,168.33333333333334,46.833333333333336,0.6666666666666666,0.0,0.6666666666666666,0.0,1,900000.0
2324,Niklas Kronwall,2011,31.0,68.33333333333333,8.0,28.666666666666668,36.66666666666666,0.5365853658536585,4.0,22.561111111111117,17.322222222222223,39.333333333333336,6.2,4.0,4.0,0.0,1.3333333333333333,106.66666666666669,7.900000000000001,99.0,97.66666666666669,0.3333333333333333,0.0,33.333333333333336,1197.6666666666667,942.0,55.8,0.6666666666666666,933.0,740.3333333333334,55.43333333333334,1.2333333333333334,7.533333333333334,91.3,98.86666666666667,52.86666666666667,47.13333333333333,21.666666666666668,42.0,217.33333333333331,48.26666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,7,4750000.0
2330,Drew Doughty,2011,21.0,79.66666666666667,11.0,31.0,42.0,0.5271966527196652,5.333333333333333,24.822222222222223,18.25,59.333333333333336,8.933333333333334,5.333333333333333,5.666666666666667,0.0,3.0,135.66666666666666,8.0,96.66666666666669,127.33333333333331,0.0,0.0,0.0,1345.3333333333333,1226.3333333333333,52.26666666666667,0.5,1015.3333333333334,944.3333333333334,51.76666666666667,-0.3666666666666666,8.799999999999999,91.53333333333336,100.36666666666667,54.03333333333333,45.96666666666667,25.666666666666668,73.66666666666667,316.3333333333333,42.73333333333333,2.0,0.6666666666666666,1.3333333333333333,27.766666666666666,8,7000000.0
2333,Chris Campoli,2011,27.0,73.33333333333333,6.333333333333333,16.666666666666668,23.0,0.31363636363636366,-6.333333333333333,18.83888888888889,15.694444444444445,35.666666666666664,4.333333333333333,4.666666666666667,1.3333333333333333,0.3333333333333333,2.0,82.0,7.5,85.0,92.66666666666669,0.0,0.3333333333333333,0.0,1023.6666666666666,1013.3333333333334,50.46666666666667,-0.7000000000000001,762.0,752.0,50.6,-1.0333333333333332,7.533333333333334,90.66666666666669,98.23333333333332,53.6,46.4,26.33333333333333,29.0,171.66666666666666,47.6,0.0,0.0,0.0,0.0,1,1750000.0
2338,Tyler Myers,2011,22.0,81.0,10.5,32.0,42.5,0.5246913580246914,6.5,23.09166666666667,17.15833333333333,36.0,8.15,7.5,3.0,0.0,3.0,113.0,9.4,115.5,98.0,0.0,0.0,0.0,1312.5,1245.5,51.35,1.1,1009.0,967.0,51.1,0.4499999999999999,9.35,90.95,100.35,51.8,48.2,35.0,80.0,262.5,42.6,2.0,0.5,1.5,16.65,7,5500000.0
2339,Luke Schenn,2011,21.0,77.0,4.0,13.666666666666666,17.666666666666668,0.22943722943722944,-5.666666666666667,20.26111111111111,17.005555555555556,51.66666666666666,3.0666666666666664,3.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,110.33333333333331,3.633333333333333,133.0,209.33333333333331,0.0,0.0,0.0,1291.0,1345.6666666666667,49.1,-3.4333333333333336,944.0,983.0,49.13333333333333,-3.3666666666666667,8.533333333333333,90.83333333333331,99.36666666666667,49.9,50.1,30.33333333333333,69.66666666666667,260.6666666666667,42.23333333333333,0.0,0.0,0.0,0.0,5,3600000.0
2342,Zach Bogosian,2011,21.0,66.33333333333333,8.0,11.666666666666666,19.666666666666668,0.29648241206030157,-11.333333333333334,20.63888888888889,17.072222222222223,45.66666666666666,2.966666666666667,5.666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,133.33333333333334,6.566666666666666,87.66666666666667,124.66666666666669,0.0,0.0,0.0,1029.3333333333333,1123.3333333333333,47.9,-2.8666666666666667,780.0,852.6666666666666,47.833333333333336,-4.066666666666666,8.366666666666667,91.06666666666666,99.46666666666664,45.53333333333333,54.46666666666667,34.666666666666664,42.0,274.3333333333333,48.43333333333334,0.0,0.0,0.0,0.0,2,2500000.0
2344,Fedor Tyutin,2011,28.0,80.66666666666667,7.333333333333333,23.666666666666668,31.0,0.384297520661157,-6.0,23.244444444444444,17.005555555555556,54.0,5.333333333333333,4.0,3.0,0.3333333333333333,0.6666666666666666,148.0,4.966666666666667,105.0,102.33333333333331,1.0,1.0,61.1,1177.0,1102.3333333333333,51.6,1.1333333333333333,891.0,841.3333333333334,51.4,0.8666666666666666,8.433333333333334,90.4,98.93333333333334,49.06666666666666,50.93333333333334,21.0,25.666666666666668,299.6666666666667,49.366666666666674,3.333333333333333,1.3333333333333333,2.0,55.53333333333333,6,4500000.0
