Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2012,Martin St. Louis*,37,TBL,RW,48,17,43,60,0,14,6.3,14,3,0,2,26,17,0,112,15.2,1055,21:59:00,32,23,12,16,42.9,749,785,48.8,1.9,555,593,48.3,0.8,12.5,88.2,100.8,54.6,45.4,21:59:00,17:34:00,43,40,192,58.3,0,0,0,0.0
2012,Eric Staal,28,CAR,C,48,18,35,53,5,54,6.4,14,3,1,4,29,6,0,152,11.8,1008,21:00:00,24,35,527,487,52,845,836,50.3,-1.9,616,631,49.4,-2.2,12.2,89.8,102.1,57.5,42.5,0.875,16:09:00,48,24,269,56.1,0,0,0,0.0
2012,Jared Staal,22,CAR,RW,2,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,3,0,27,13:23:00,1,12,0,0,,27,15,64.3,25.5,18,10,64.3,26,0,75,75,14.3,85.7,13:23:00,12:46:00,2,0,7,42.9,0,0,0,0.0
2012,Jordan Staal,24,CAR,C,48,10,21,31,-18,32,2.1,9,1,0,1,14,6,1,114,8.8,965,20:06:00,20,105,458,456,50.1,835,728,53.4,1.6,625,559,52.8,1.9,7.3,87.4,94.7,47.1,52.9,20:05:00,15:30:00,31,20,188,60.6,0,0,0,0.0
2012,Marc Staal,26,NYR,D,21,2,9,11,4,14,2.3,1,1,0,0,7,2,0,20,10,513,1900-01-01 00:27:00,36,47,0,0,,389,384,50.3,-3.6,280,274,50.5,-5.3,9.1,92.3,101.4,57,43,1900-01-01 00:24:00,20:14:00,4,12,71,28.2,0,0,0,0.0
2012,Drew Stafford,27,BUF,RW,46,6,12,18,-16,21,0.6,6,0,0,0,9,3,0,121,5,783,17:01:00,9,46,37,47,44,509,589,46.4,0.7,372,462,44.6,-0.7,6.5,90.4,96.9,54.9,45.1,17:01:00,13:22:00,21,19,186,65.1,4,2,2,50.0
2012,Matt Stajan,29,CGY,C,43,5,18,23,7,26,2.2,5,0,0,1,18,0,0,44,11.4,738,17:10:00,30,47,356,414,46.2,530,566,48.4,1,386,416,48.1,0.9,13,89.5,102.5,41.2,58.8,17:10:00,14:47:00,24,17,76,57.9,0,0,0,0.0
2012,Viktor Stalberg,27,CHI,LW,47,9,14,23,16,25,3.1,9,0,0,1,12,2,0,113,8,664,14:07:00,14,43,0,1,0,526,426,55.3,0.4,385,309,55.5,-0.7,9.6,96.2,105.8,65.2,34.8,14:07:00,11:48:00,22,11,189,59.8,0,0,0,0.0
2012,Steven Stamkos,22,TBL,C,48,29,28,57,-4,32,7.1,19,10,0,2,20,8,0,157,18.5,1057,22:01:00,17,63,406,413,49.6,780,754,50.8,5.5,572,573,50,4,11.6,87.6,99.2,53.3,46.7,22:01:00,17:32:00,24,31,287,54.7,2,0,2,0.0
2012,Ryan Stanton,23,CHI,D,1,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0,17,17:05:00,2,1,0,0,,22,13,62.9,,16,8,66.7,,11.1,100,111.1,30,70,17:05:00,16:21:00,0,0,2,50,0,0,0,0.0
2012,Paul Stastny,27,COL,C,40,9,15,24,-7,14,2.1,7,2,0,1,7,8,0,87,10.3,774,19:21:00,29,21,409,372,52.4,520,575,47.5,-1.6,392,418,48.4,-1.1,6.6,91,97.6,42.5,57.5,19:21:00,14:34:00,23,15,139,62.6,0,0,0,0.0
2012,Brad Staubitz,28,ANA,RW,15,1,1,2,0,41,0.2,1,0,0,1,1,0,0,5,20,93,06:13:00,7,31,0,0,,60,104,36.6,-13.6,44,68,39.3,-9.5,6.1,95.9,102,52.6,47.4,06:13:00,06:12:00,0,3,10,50,0,0,0,0.0
2012,David Steckel,30,TOT,C,34,1,6,7,0,4,0.3,1,0,0,0,6,0,0,23,4.3,315,09:16:00,21,41,175,146,54.5,218,262,45.4,-4,170,184,48,-0.6,7.2,92.6,99.8,39.6,60.4,09:16:00,08:01:00,6,5,38,60.5,0,0,0,0.0
2012,David Steckel,30,ANA,C,21,1,5,6,2,4,0.5,1,0,0,0,5,0,0,19,5.3,223,10:37:00,11,30,137,103,57.1,218,262,45.4,-4,170,184,48,-0.6,7.2,92.6,99.8,39.6,60.4,09:16:00,08:01:00,6,5,38,60.5,0,0,0,0.0
2012,David Steckel,30,TOR,C,13,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,4,0,92,07:04:00,10,11,38,43,46.9,218,262,45.4,-4,170,184,48,-0.6,7.2,92.6,99.8,39.6,60.4,09:16:00,08:01:00,6,5,38,60.5,0,0,0,0.0
2012,Alex Steen,28,STL,C,40,8,19,27,5,14,3,5,3,0,3,13,6,0,129,6.2,760,19:00:00,22,28,94,110,46.1,578,483,54.5,3.3,447,359,55.5,3.5,8.8,92,100.8,53.3,46.7,18:59:00,14:31:00,13,13,240,53.8,5,4,1,80.0
2012,Lee Stempniak,29,CGY,RW,47,9,23,32,2,12,3.3,5,4,0,2,17,2,4,113,8,842,17:54:00,17,47,3,20,13,625,629,49.8,4,458,487,48.5,1.6,10.1,89.8,99.9,43,57,17:54:00,14:09:00,32,24,191,59.2,1,0,1,0.0
2012,Derek Stepan,22,NYR,C,48,18,26,44,25,12,6.5,13,4,1,6,17,6,3,108,16.7,1004,20:55:00,28,52,448,529,45.9,827,696,54.3,2.5,611,482,55.9,3.1,9.8,93.8,103.6,57.7,42.3,20:54:00,15:58:00,34,22,208,51.9,2,1,1,50.0
2012,Chris Stewart,25,STL,RW,48,18,18,36,0,40,4.9,12,6,0,3,12,6,0,97,18.6,759,15:49:00,13,41,8,19,29.6,546,568,49,-4,408,422,49.2,-4.8,11.8,89.4,101.2,54.6,45.4,15:49:00,13:17:00,13,11,158,61.4,3,2,1,66.7
2012,Jarret Stoll,30,LAK,C,48,7,11,18,1,28,1.5,5,1,1,3,6,4,1,73,9.6,793,16:31:00,44,107,418,328,56,520,446,53.8,-2.7,396,325,54.9,-0.6,5.8,93,98.8,47,53,16:31:00,12:40:00,8,12,120,60.8,1,0,1,0.0
2012,Mark Stone,20,OTT,RW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,40,10:00:00,0,10,1,0,100,37,30,55.2,8.9,26,23,53.1,6.8,5,88.9,93.9,60,40,10:00:00,09:07:00,2,2,6,50,0,0,0,0.0
2012,Michael Stone,22,PHX,D,40,5,4,9,2,16,2.2,4,1,0,0,3,1,0,50,10,667,16:41:00,64,89,0,0,,559,548,50.5,-2.7,418,400,51.1,-2.3,7.6,92.4,100,46.4,53.6,16:41:00,14:22:00,8,4,105,48.6,0,0,0,0.0
2012,Clayton Stoner,27,MIN,D,48,0,10,10,0,42,2.3,0,0,0,0,9,0,1,40,0,874,18:13:00,57,87,0,0,,628,701,47.3,-4.8,459,520,46.9,-6,8.4,92.7,101.1,46.6,53.4,18:13:00,16:16:00,12,21,93,43,0,0,0,0.0
2012,Tyson Strachan,28,FLA,RW,38,0,4,4,-13,40,-1.2,0,0,0,0,4,0,0,42,0,720,18:58:00,62,110,0,0,,574,569,50.2,1.1,434,433,50.1,1.6,5.8,89.3,95.1,53.3,46.7,18:58:00,16:58:00,11,8,95,44.2,0,0,0,0.0
2012,Brian Strait,25,NYI,D,19,0,4,4,4,10,1.1,0,0,0,0,4,0,0,13,0,326,17:09:00,21,33,0,0,,261,262,49.9,-2.6,205,200,50.6,-1.3,13.3,89.3,102.6,57.6,42.4,17:09:00,15:30:00,2,6,30,43.3,0,0,0,0.0
2012,Anton Stralman,26,NYR,D,48,4,3,7,14,16,3.2,4,0,0,0,3,0,0,66,6.1,866,18:03:00,42,75,0,1,0,784,597,56.8,6.6,577,445,56.5,4.2,9.6,91.5,101.1,56.9,43.1,18:02:00,16:01:00,8,19,149,44.3,0,0,0,0.0
2012,Ben Street,25,CGY,C,6,0,1,1,-1,0,-0.1,0,0,0,0,0,0,1,13,0,82,13:37:00,2,8,24,27,47.1,60,63,48.8,-6.2,42,42,50,-10,3.2,90,93.2,43.9,56.1,13:37:00,12:07:00,3,0,23,56.5,0,0,0,0.0
2012,Mark Streit,35,NYI,D,48,6,21,27,-14,22,3.4,3,3,0,1,13,8,0,83,7.2,1121,23:21:00,86,34,0,0,,831,848,49.5,-1.5,589,620,48.7,-3.7,7.2,89.7,96.9,56.2,43.8,23:21:00,18:15:00,20,37,206,40.3,0,0,0,0.0
2012,Brad Stuart,33,SJS,D,48,0,6,6,4,25,2.5,0,0,0,0,5,0,1,39,0,982,20:27:00,89,87,0,0,,778,878,47,-4.9,580,618,48.4,-5.1,7.9,93.6,101.5,46.7,53.3,20:27:00,17:40:00,15,27,131,29.8,0,0,0,0.0
2012,Mark Stuart,28,WPG,D,42,2,2,4,5,53,1.6,2,0,0,0,2,0,0,40,5,702,16:42:00,81,111,0,0,,524,555,48.6,-1.7,364,387,48.5,-2.4,9.5,92.9,102.3,48.8,51.3,16:42:00,14:22:00,5,16,115,34.8,0,0,0,0.0
2012,P.K. Subban,23,MTL,D,42,11,27,38,12,57,7.1,4,7,0,0,8,19,0,126,8.7,976,23:15:00,49,51,0,0,,738,564,56.7,5.4,525,383,57.8,6.9,9.7,91.3,101,54.6,45.4,23:15:00,17:03:00,10,42,247,51,0,0,0,0.0
2012,Steve Sullivan,38,TOT,C,42,7,10,17,-12,24,1.1,3,4,0,1,6,4,0,61,11.5,611,14:33:00,3,12,3,3,50,488,404,54.7,1.9,329,311,51.4,-3.1,6.4,88.1,94.6,63.1,36.9,14:33:00,11:44:00,15,15,109,56,5,2,3,40.0
2012,Steve Sullivan,38,PHX,C,33,5,7,12,-8,20,0.7,3,2,0,0,3,4,0,48,10.4,474,14:22:00,2,11,0,1,0,488,404,54.7,1.9,329,311,51.4,-3.1,6.4,88.1,94.6,63.1,36.9,14:33:00,11:44:00,15,15,109,56,5,2,3,40.0
2012,Steve Sullivan,38,NJD,C,9,2,3,5,-4,4,0.4,0,2,0,1,3,0,0,13,15.4,137,15:16:00,1,1,3,2,60,488,404,54.7,1.9,329,311,51.4,-3.1,6.4,88.1,94.6,63.1,36.9,14:33:00,11:44:00,15,15,109,56,5,2,3,40.0
2012,Alexander Sulzer,28,BUF,D,17,3,1,4,3,10,1.2,3,0,0,1,1,0,0,15,20,281,16:31:00,19,5,0,0,,260,247,51.3,5.2,184,182,50.3,5.9,8.1,92.9,100.9,55.1,44.9,16:31:00,15:23:00,2,8,31,48.4,0,0,0,0.0
2012,Chris Summers,24,PHX,D,6,0,0,0,-3,9,-0.2,0,0,0,0,0,0,0,5,0,76,12:39:00,10,12,0,0,,49,77,38.9,-12.2,40,56,41.7,-11.4,6.9,89.4,96.3,45.7,54.3,12:39:00,10:32:00,1,0,9,55.6,0,0,0,0.0
2012,Andrej Sustr,22,TBL,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0,21,10:43:00,1,0,0,0,,16,17,48.5,-8.2,14,13,51.9,-4.7,8.3,100,108.3,66.7,33.3,10:43:00,10:25:00,0,2,3,66.7,0,0,0,0.0
2012,Ryan Suter,28,MIN,D,48,4,28,32,2,24,6,1,3,0,1,16,12,0,91,4.4,1309,1900-01-01 03:17:00,74,33,0,0,,849,882,49,-4,647,671,49.1,-4.7,8.3,91.8,100.1,50.1,49.9,1900-01-01 03:14:00,21:03:00,9,19,193,47.2,0,0,0,0.0
2012,Brandon Sutter,23,PIT,C,48,11,8,19,3,4,1.9,8,3,0,5,7,1,0,82,13.4,788,16:24:00,32,30,382,379,50.2,493,672,42.3,-10,374,490,43.3,-10.7,8.6,93.9,102.5,37.9,62.1,16:24:00,13:19:00,19,19,138,59.4,0,0,0,0.0
2012,Brett Sutter,25,CAR,C,3,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0,25,08:21:00,0,7,8,6,57.1,20,30,40,-14.9,13,27,32.5,-21.8,0,94.7,94.7,53.8,46.2,08:21:00,08:14:00,1,0,3,66.7,0,0,0,0.0
2012,Bill Sweatt,24,VAN,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,12,12:24:00,0,0,0,0,,6,12,33.3,,2,9,18.2,,,83.3,,77.8,22.2,12:24:00,12:24:00,0,0,1,0,0,0,0,0.0
2012,Maxime Talbot,28,PHI,C,35,5,5,10,2,23,0.9,4,0,1,0,5,0,0,41,12.2,540,15:26:00,27,57,92,100,47.9,330,410,44.6,-5.2,251,293,46.1,-3.8,8.6,91.7,100.4,35.1,64.9,15:26:00,11:46:00,9,9,69,59.4,0,0,0,0.0
2012,Henrik Tallinder,34,NJD,D,25,1,3,4,0,10,1.2,1,0,0,0,2,1,0,22,4.5,439,17:34:00,15,15,0,0,,384,218,63.8,7.7,284,170,62.6,7.2,5.2,91.5,96.7,56.2,43.8,17:34:00,15:58:00,6,7,76,28.9,0,0,0,0.0
2012,Chris Tanev,23,VAN,D,38,2,5,7,4,10,2,2,0,0,1,5,0,0,20,10,657,17:17:00,61,14,0,0,,486,461,51.3,-3.7,345,333,50.9,-2.6,7.8,93.4,101.3,47.1,52.9,17:17:00,15:32:00,13,14,58,34.5,0,0,0,0.0
2012,Eric Tangradi,23,TOT,LW,41,1,3,4,-2,22,-0.3,1,0,0,0,3,0,0,48,2.1,413,10:05:00,22,87,0,2,0,365,360,50.3,-0.4,257,256,50.1,-1.2,5.3,93.8,99.1,49.2,50.8,10:05:00,09:55:00,8,8,86,55.8,0,0,0,0.0
2012,Eric Tangradi,23,WPG,LW,36,1,3,4,-4,22,-0.3,1,0,0,0,3,0,0,44,2.3,371,10:18:00,21,81,0,2,0,365,360,50.3,-0.4,257,256,50.1,-1.2,5.3,93.8,99.1,49.2,50.8,10:05:00,09:55:00,8,8,86,55.8,0,0,0,0.0
2012,Eric Tangradi,23,PIT,LW,5,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,43,08:32:00,1,6,0,0,,365,360,50.3,-0.4,257,256,50.1,-1.2,5.3,93.8,99.1,49.2,50.8,10:05:00,09:55:00,8,8,86,55.8,0,0,0,0.0
2012,Alex Tanguay,33,CGY,LW,40,11,16,27,-13,22,2.4,8,2,1,1,9,7,0,44,25,774,19:22:00,28,24,68,105,39.3,514,567,47.5,-3.8,385,418,47.9,-3.5,7.7,88.9,96.6,44.8,55.2,19:22:00,14:55:00,19,33,84,52.4,3,1,2,33.3
2012,Matt Taormina,26,TBL,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,33,16:39:00,3,5,0,0,,24,27,47.1,,15,21,41.7,,0,92.9,92.9,65,35,16:39:00,15:52:00,0,0,2,0,0,0,0,0.0
2012,Vladimir Tarasenko,21,STL,RW,38,8,11,19,1,10,2.3,5,3,0,1,9,2,0,75,10.7,510,13:25:00,7,28,1,0,100,430,314,57.8,7,330,235,58.4,7.1,7.1,91.3,98.4,66.8,33.2,13:25:00,11:27:00,14,6,135,55.6,2,0,2,0.0
2012,Jamie Tardif,28,BOS,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,04:56:00,2,4,0,0,,6,9,40,,3,4,42.9,,0,100,100,50,50,04:56:00,04:55:00,1,0,1,100,0,0,0,0.0
2012,Tomas Tatar,22,DET,C,18,4,3,7,2,4,1,3,1,0,0,3,0,0,32,12.5,205,11:22:00,5,9,1,0,100,174,112,60.8,14.3,125,83,60.1,13.9,9.2,90.5,99.7,50,50,11:22:00,09:33:00,5,2,57,56.1,0,0,0,0.0
2012,John Tavares,22,NYI,C,48,28,19,47,-2,18,6.6,19,9,0,5,12,7,0,162,17.3,997,20:46:00,22,33,459,471,49.4,866,757,53.4,3.1,623,549,53.2,2.3,8.9,88.6,97.4,61.2,38.8,20:46:00,17:13:00,27,44,288,56.3,6,3,3,50.0
2012,Mattias Tedenby,22,NJD,LW,4,0,1,1,0,2,0.1,0,0,0,0,1,0,0,2,0,36,09:00:00,1,1,0,0,,19,29,39.6,-13.3,12,22,35.3,-16.5,9.1,94.4,103.5,40,60,0.375,08:44:00,0,1,6,33.3,0,0,0,0.0
2012,Matt Tennyson,22,SJS,D,4,0,2,2,2,2,0.5,0,0,0,0,2,0,0,8,0,63,15:43:00,2,4,0,0,,82,63,56.6,8,62,43,59,4.4,10.6,90.3,101,52.4,47.6,15:43:00,15:34:00,0,2,17,47.1,0,0,0,0.0
2012,Chris Terry,23,CAR,LW,3,1,0,1,0,0,0.2,1,0,0,1,0,0,0,1,100,29,09:36:00,1,1,1,0,100,18,17,51.4,2,13,12,52,4.1,10,87.5,97.5,72.7,27.3,09:36:00,09:14:00,2,0,4,25,0,0,0,0.0
2012,Christian Thomas,20,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,12:46:00,0,3,0,0,,7,13,35,,4,9,30.8,,0,100,100,83.3,16.7,12:46:00,11:11:00,0,0,2,100,0,0,0,0.0
2012,Nate Thompson,28,TBL,C,45,7,8,15,-2,17,1,7,0,0,0,8,0,0,58,12.1,645,14:20:00,31,85,310,295,51.2,406,513,44.2,-2.9,314,375,45.6,-1.7,8.9,91.4,100.3,36.2,63.8,14:20:00,11:48:00,21,12,102,56.9,0,0,0,0.0
2012,Chris Thorburn,29,WPG,C,42,2,2,4,-5,70,0,2,0,0,0,2,0,0,13,15.4,266,06:19:00,19,65,20,26,43.5,221,233,48.7,-2.1,145,163,47.1,-4.2,5.1,90.4,95.4,44,56,06:19:00,06:01:00,3,1,30,43.3,0,0,0,0.0
2012,Joe Thornton,33,SJS,C,48,7,33,40,6,26,4.4,5,2,0,1,14,19,0,85,8.2,882,18:23:00,21,23,410,291,58.5,760,626,54.8,5.2,530,435,54.9,3.5,8.6,91.7,100.3,51.6,48.4,18:23:00,14:35:00,37,42,136,62.5,0,0,0,0.0
2012,Shawn Thornton,35,BOS,RW,45,3,4,7,1,60,0.5,3,0,0,0,4,0,0,55,5.5,365,08:06:00,13,77,7,10,41.2,317,333,48.8,-7.9,230,246,48.3,-7.9,6,95.2,101.2,61.4,38.6,08:06:00,08:06:00,11,3,98,56.1,0,0,0,0.0
2012,Scott Timmins,23,FLA,C,5,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,6,0,53,10:35:00,5,6,15,16,48.4,27,63,30,-11.2,20,50,28.6,-10.3,0,94.4,94.4,44,56,10:35:00,08:48:00,1,3,10,60,0,0,0,0.0
2012,Kimmo Timonen,37,PHI,D,45,5,24,29,3,36,5.2,2,3,0,1,10,14,0,78,6.4,979,21:46:00,79,31,0,0,,671,612,52.3,7.2,498,426,53.9,9.5,9.3,90.4,99.7,50.8,49.2,21:46:00,15:03:00,13,21,169,46.2,0,0,0,0.0
2012,Jarred Tinordi,20,MTL,D,8,0,2,2,5,2,0.7,0,0,0,0,2,0,0,5,0,94,11:43:00,6,14,0,0,,100,56,64.1,-10.6,70,41,63.1,-11.7,12.1,93.8,105.8,66.7,33.3,11:43:00,10:49:00,0,2,13,38.5,0,0,0,0.0
2012,Jiri Tlusty,24,CAR,C,48,23,15,38,15,18,5.9,19,4,0,3,11,4,0,117,19.7,876,18:15:00,41,53,3,15,16.7,742,758,49.5,-3.8,546,564,49.2,-3.5,11.6,92.8,104.4,58.5,41.5,18:15:00,14:32:00,22,21,194,60.3,1,0,1,0.0
2012,Jonathan Toews,24,CHI,C,47,23,25,48,28,27,7.6,19,2,2,5,20,4,1,143,16.1,909,19:21:00,16,24,559,374,59.9,713,529,57.4,2.8,551,380,59.2,3.2,11.6,92.8,104.4,55.2,44.8,19:21:00,15:09:00,56,16,224,63.8,11,5,6,45.5
2012,Tyler Toffoli,20,LAK,C,10,2,3,5,3,2,0.7,1,1,0,0,2,1,0,20,10,120,11:59:00,1,4,0,0,,103,102,50.2,2.8,80,76,51.3,0.8,11.8,94.7,106.5,58,42,11:59:00,10:25:00,3,2,38,52.6,0,0,0,0.0
2012,Jordin Tootoo,29,DET,RW,42,3,5,8,0,78,0.6,3,0,0,1,4,1,0,45,6.7,381,09:05:00,7,68,0,0,,297,331,47.3,-6.2,234,242,49.2,-4.5,5.2,95.2,100.4,60.2,39.8,09:05:00,08:58:00,11,8,79,57,0,0,0,0.0
2012,Raffi Torres,31,TOT,LW,39,7,11,18,0,17,1.9,6,1,0,0,11,0,0,60,11.7,518,13:16:00,15,87,6,7,46.2,471,448,51.3,-1.4,351,341,50.7,-2.3,8.4,91.8,100.2,59.3,40.7,13:16:00,12:11:00,12,16,101,59.4,1,1,0,100.0
2012,Raffi Torres,31,PHX,LW,28,5,7,12,-1,13,1.2,5,0,0,0,7,0,0,40,12.5,364,13:00:00,13,49,4,2,66.7,471,448,51.3,-1.4,351,341,50.7,-2.3,8.4,91.8,100.2,59.3,40.7,13:16:00,12:11:00,12,16,101,59.4,1,1,0,100.0
2012,Raffi Torres,31,SJS,LW,11,2,4,6,1,4,0.7,1,1,0,0,4,0,0,20,10,154,13:57:00,2,38,2,5,28.6,471,448,51.3,-1.4,351,341,50.7,-2.3,8.4,91.8,100.2,59.3,40.7,13:16:00,12:11:00,12,16,101,59.4,1,1,0,100.0
2012,Kyle Turris,23,OTT,C,48,12,17,29,6,24,3.4,9,3,0,2,11,6,0,118,10.2,943,19:38:00,20,30,451,469,49,827,737,52.9,-0.8,589,562,51.2,-2.3,7.2,94.3,101.5,53.9,46.1,19:38:00,15:15:00,28,27,226,52.2,6,2,4,33.3
2012,Dana Tyrell,23,TBL,C,21,1,3,4,-3,4,0,1,0,0,0,3,0,0,19,5.3,217,10:21:00,2,24,5,10,33.3,153,167,47.8,1.7,114,127,47.3,-1.5,8.3,90.4,98.7,53.1,46.9,10:21:00,09:01:00,5,4,36,52.8,0,0,0,0.0
2012,Fedor Tyutin,29,CBJ,D,48,4,18,22,9,28,5,4,0,0,1,12,5,1,56,7.1,1157,1900-01-01 00:06:00,58,58,1,0,100,748,798,48.4,1.8,543,588,48,1.9,10.3,92.5,102.7,48.8,51.2,1900-01-01 00:06:00,18:48:00,9,19,137,40.9,0,0,0,0.0
2012,David Ullstrom,23,NYI,LW,20,2,3,5,-2,6,0.4,2,0,0,1,3,0,0,28,7.1,190,09:30:00,1,23,10,8,55.6,160,177,47.5,-4.6,115,136,45.8,-6.7,9.3,89.2,98.5,47.1,52.9,09:30:00,09:18:00,3,5,50,56,0,0,0,0.0
2012,R.J. Umberger,30,CBJ,C,48,8,10,18,3,16,1.6,6,2,0,0,7,3,0,96,8.3,887,18:29:00,45,51,54,54,50,571,677,45.8,-2.5,411,502,45,-3.1,7.6,94.6,102.2,48.6,51.4,18:29:00,14:46:00,22,11,169,56.8,0,0,0,0.0
2012,Scottie Upshall,29,FLA,RW,27,4,1,5,-8,25,0.1,3,1,0,1,1,0,0,54,7.4,364,13:30:00,6,38,9,5,64.3,262,291,47.4,-1.5,206,225,47.8,2.1,3.3,92.1,95.4,56.6,43.4,13:30:00,11:27:00,13,8,84,64.3,0,0,0,0.0
2012,Alexander Urbom,22,NJD,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,14,14:11:00,1,1,0,0,,7,8,46.7,-13.3,6,6,50,-6.3,0,83.3,83.3,80,20,14:11:00,13:50:00,1,2,1,0,0,0,0,0.0
2012,David Van Der Gulik,29,COL,RW,9,0,2,2,2,6,0.2,0,0,0,0,2,0,0,10,0,85,09:26:00,5,10,4,4,50,67,45,59.8,10.9,48,35,57.8,9.2,10.3,92.6,102.8,42.6,57.4,09:26:00,07:45:00,3,1,17,58.8,0,0,0,0.0
2012,James van Riemsdyk,23,TOR,LW,48,18,14,32,-7,26,3.6,13,5,0,3,13,1,0,140,12.9,922,19:12:00,15,55,24,19,55.8,694,818,45.9,1.5,502,606,45.3,1.6,10.3,90.4,100.6,48.8,51.2,19:12:00,15:10:00,17,31,233,60.1,2,0,2,0.0
2012,Chris VandeVelde,25,EDM,C,11,0,0,0,-3,4,-0.3,0,0,0,0,0,0,0,7,0,78,07:03:00,3,12,21,23,47.7,43,74,36.8,-12,31,50,38.3,-10.3,4.8,88.2,93,57.1,42.9,07:03:00,06:03:00,2,2,9,77.8,0,0,0,0.0
2012,Thomas Vanek,29,BUF,LW,38,20,21,41,-1,20,5.5,10,9,1,2,16,5,0,119,16.8,699,18:24:00,4,13,8,4,66.7,543,608,47.2,-2.1,401,468,46.1,-1.9,10.8,90.6,101.4,47.9,52.1,18:24:00,14:53:00,34,30,200,59.5,5,3,2,60.0
2012,Sami Vatanen,21,ANA,D,8,2,0,2,3,0,0.8,1,1,0,0,0,0,0,6,33.3,127,15:49:00,13,2,0,0,,92,100,47.9,-1.4,69,68,50.4,-0.3,8.3,97.8,106.2,58.1,41.9,15:49:00,13:10:00,2,1,12,50,0,0,0,0.0
2012,Antoine Vermette,30,PHX,C,48,13,8,21,-3,36,2,10,3,0,3,8,0,0,91,14.3,876,18:15:00,35,63,482,357,57.4,648,656,49.7,-2.8,494,486,50.4,-2.9,7.6,92,99.6,52.9,47.1,18:15:00,0.5833333333333334,24,7,157,58,3,0,3,0.0
2012,Kris Versteeg,26,FLA,RW,10,2,2,4,-8,8,0.1,2,0,0,0,1,1,0,20,10,169,16:53:00,3,5,0,5,0,87,114,43.3,-8.1,62,88,41.3,-10.9,9.5,82.1,91.6,64.6,35.4,16:53:00,13:57:00,7,6,33,60.6,0,0,0,0.0
2012,Tomas Vincour,22,TOT,C,17,2,2,4,-1,4,0.4,2,0,0,0,2,0,0,12,16.7,151,08:52:00,2,24,0,5,0,116,131,47,-0.1,82,101,44.8,-0.8,8.5,91.3,99.8,50.6,49.4,08:52:00,08:43:00,4,7,26,46.2,0,0,0,0.0
2012,Tomas Vincour,22,DAL,C,15,2,1,3,0,2,0.3,2,0,0,0,1,0,0,11,18.2,133,08:50:00,1,22,0,5,0,116,131,47,-0.1,82,101,44.8,-0.8,8.5,91.3,99.8,50.6,49.4,08:52:00,08:43:00,4,7,26,46.2,0,0,0,0.0
2012,Tomas Vincour,22,COL,C,2,0,1,1,-1,2,0,0,0,0,0,1,0,0,1,0,18,09:04:00,1,2,0,0,,116,131,47,-0.1,82,101,44.8,-0.8,8.5,91.3,99.8,50.6,49.4,08:52:00,08:43:00,4,7,26,46.2,0,0,0,0.0
2012,Lubomir Visnovsky,36,NYI,D,35,3,11,14,12,20,3.6,2,1,0,0,4,7,0,69,4.3,798,22:48:00,52,20,0,0,,691,528,56.7,4.7,489,368,57.1,3.3,9,91.4,100.4,56.9,43.1,22:48:00,18:40:00,13,30,143,48.3,0,0,0,0.0
2012,Joe Vitale,27,PIT,C,33,2,3,5,-7,17,-0.2,2,0,0,1,3,0,0,26,7.7,314,09:31:00,19,45,157,100,61.1,213,304,41.2,-11.1,164,194,45.8,-7.9,5.2,90.8,96,42.2,57.8,09:31:00,09:21:00,8,1,43,60.5,0,0,0,0.0
2012,Marc-Edouard Vlasic,25,SJS,D,48,3,4,7,5,29,3,3,0,0,0,4,0,0,59,5.1,1000,20:49:00,81,27,0,0,,878,758,53.7,4.5,647,544,54.3,3.2,7.8,92.3,100.1,46.5,53.5,20:49:00,18:08:00,10,34,138,42.8,0,0,0,0.0
2012,Anton Volchenkov,30,NJD,D,37,1,4,5,-1,37,1.4,1,0,0,0,4,0,0,38,2.6,594,16:03:00,50,51,0,0,,411,333,55.2,1.9,322,256,55.7,3,5.6,90,95.6,53.1,46.9,16:03:00,13:03:00,7,10,77,49.4,0,0,0,0.0
