Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Michal Rozsival,2009,31,NYR,D,82,3,20,23,3,78,5.2,2,1,0,1,16,3,1,80,3.8,1758,21:26:00,130,136,1,0,100,1273,1281,49.8,-1.1,944,970,49.3,-1.8,8.4,92.7,101.1,50.7,49.3,21:26:00,17:33:00,34,28,179,44.7,0,0,0,0.0
Mike Rupp,2009,30,PIT,C,81,13,6,19,5,120,2.3,13,0,0,1,6,0,0,87,14.9,732,09:03:00,16,195,62,79,44,586,629,48.2,-5.1,437,458,48.8,-5.7,9.8,91.6,101.5,51.9,48.1,08:57:00,08:47:00,7,16,143,60.1,0,0,0,0.0
Kris Russell,2009,22,CBJ,D,70,7,15,22,3,32,4.7,7,0,0,1,8,7,0,108,6.5,1301,18:35:00,96,101,0,0,,881,922,48.9,-0.2,668,705,48.7,-0.2,9,92.7,101.8,53.9,46.1,18:20:00,15:21:00,21,25,207,52.2,1,0,1,0.0
Jarkko Ruutu,2009,34,OTT,LW,82,12,14,26,-2,121,2.2,12,0,0,1,12,1,1,106,11.3,1095,13:21:00,43,133,5,19,20.8,766,734,51.1,-2.5,563,526,51.7,-3.1,9.5,88,97.5,56.1,43.9,13:10:00,10:55:00,59,28,165,61.8,1,0,1,0.0
Tuomo Ruutu,2009,26,CAR,C,54,14,21,35,-4,50,3.6,9,5,0,1,14,7,0,122,11.5,885,16:23:00,12,152,19,28,40.4,682,620,52.4,1.5,498,482,50.8,1.6,8.4,90.1,98.5,47.4,52.6,16:04:00,13:03:00,23,19,219,54.3,6,2,4,33.3
Bobby Ryan,2009,22,ANA,RW,81,35,29,64,9,81,8.4,24,11,0,3,19,10,0,258,13.6,1498,18:29:00,17,127,41,52,44.1,1206,1089,52.5,7.3,942,883,51.6,6.3,10.5,91.3,101.8,55.3,44.7,18:29:00,15:15:00,41,29,465,55.5,1,0,1,0.0
Michael Ryder,2009,29,BOS,RW,82,18,15,33,3,35,3.7,11,7,0,1,12,3,0,191,9.4,1254,15:18:00,24,108,2,13,13.3,1024,917,52.8,-2.5,748,700,51.7,-4,7.1,93.6,100.7,51.5,48.5,15:04:00,12:50:00,30,20,321,57.9,10,2,8,20.0
Rick Rypien,2009,25,VAN,C,69,4,4,8,-3,126,0.2,4,0,0,1,4,0,0,61,6.6,499,07:14:00,25,92,66,87,43.1,305,432,41.4,-11.7,241,308,43.9,-8.1,6.4,93.7,100,42,58,07:14:00,06:45:00,11,6,96,63.5,0,0,0,0.0
Ruslan Salei,2009,35,COL,D,14,1,5,6,-1,10,0.8,1,0,0,0,5,0,0,22,4.5,263,18:46:00,20,21,0,0,,174,196,47,5,142,146,49.3,7.9,8.1,90.6,98.7,48.1,51.9,18:46:00,15:40:00,1,7,38,57.9,0,0,0,0.0
Anssi Salmela,2009,25,TOT,D,38,2,6,8,-1,22,1.4,1,0,1,0,6,0,0,41,4.9,512,13:28:00,30,48,0,0,,455,440,50.8,1.2,344,343,50.1,0.7,8.4,91.3,99.8,55.9,44.1,13:28:00,12:52:00,9,16,76,53.9,0,0,0,0.0
Anssi Salmela,2009,25,ATL,D,29,1,4,5,4,22,1.2,1,0,0,0,4,0,0,27,3.7,382,13:10:00,23,39,0,0,,455,440,50.8,1.2,344,343,50.1,0.7,8.4,91.3,99.8,55.9,44.1,13:28:00,12:52:00,9,16,76,53.9,0,0,0,0.0
Anssi Salmela,2009,25,NJD,D,9,1,2,3,-5,0,0.2,0,0,1,0,2,0,0,14,7.1,130,14:27:00,7,9,0,0,,455,440,50.8,1.2,344,343,50.1,0.7,8.4,91.3,99.8,55.9,44.1,13:28:00,12:52:00,9,16,76,53.9,0,0,0,0.0
Sami Salo,2009,35,VAN,D,68,9,19,28,14,18,5.9,3,6,0,3,10,7,2,119,7.6,1406,20:41:00,60,43,0,0,,894,917,49.4,-3.8,680,709,49,-3.9,11.5,91.3,102.8,49.9,50.1,20:41:00,14:48:00,16,29,250,47.6,0,0,0,0.0
Bryce Salvador,2009,33,NJD,D,79,4,10,14,8,57,4.7,4,0,0,2,9,0,1,47,8.5,1490,18:52:00,109,95,0,0,,1088,1083,50.1,-1.7,851,800,51.5,-1.2,7.1,93.3,100.4,51.3,48.7,18:52:00,16:44:00,17,33,106,44.3,0,0,0,0.0
Jerome Samson,2009,22,CAR,RW,7,0,2,2,-1,10,0.1,0,0,0,0,2,0,0,17,0,59,08:27:00,2,2,0,1,0,55,60,47.8,-3.9,48,42,53.3,2.8,5,90.3,95.3,44.8,55.2,08:27:00,08:25:00,3,1,20,85,0,0,0,0.0
Sergei Samsonov,2009,31,CAR,LW,72,14,15,29,-15,32,2.3,12,2,0,2,10,5,0,104,13.5,963,13:23:00,17,34,0,3,0,735,733,50.1,0.7,540,551,49.5,1.3,8.4,89.3,97.8,51.1,48.9,13:06:00,10:47:00,33,24,181,55.8,5,1,4,20.0
Mikael Samuelsson,2009,33,VAN,RW,74,30,23,53,10,64,6.9,23,7,0,4,16,7,0,219,13.7,1271,17:10:00,16,50,11,20,35.5,1047,789,57,7.3,762,617,55.3,5.1,9.5,91.4,100.9,50.8,49.2,17:10:00,13:50:00,34,42,385,56.9,3,1,2,33.3
Bobby Sanguinetti,2009,21,NYR,D,5,0,0,0,0,4,0.1,0,0,0,0,0,0,0,5,0,58,11:32:00,2,3,0,0,,58,36,61.7,4.3,47,25,65.3,15.3,6.1,90.5,96.5,56.7,43.3,11:32:00,10:33:00,1,1,13,38.5,0,0,0,0.0
Mike Santorelli,2009,24,NSH,C,25,2,1,3,-8,8,-0.3,2,0,0,0,1,0,0,36,5.6,274,10:57:00,6,9,48,57,45.7,227,226,50.1,-3.5,171,168,50.4,-2.9,3.2,92.2,95.5,54.1,45.9,10:57:00,09:54:00,9,7,59,61,3,3,0,100.0
Cory Sarich,2009,31,CGY,D,57,1,5,6,4,58,2.2,1,0,0,1,4,1,0,46,2.2,909,15:57:00,57,115,0,0,,717,662,52,-3.8,546,501,52.1,-1.9,7.5,92.9,100.4,53.6,46.4,15:42:00,13:36:00,5,36,98,46.9,0,0,0,0.0
Miroslav Satan,2009,35,BOS,LW,38,9,5,14,8,12,1.9,9,0,0,1,5,0,0,59,15.3,599,15:46:00,4,8,15,11,57.7,500,448,52.7,-1.9,379,345,52.3,-2.7,9.3,93.8,103.1,57.7,42.3,15:24:00,14:11:00,12,8,111,50.5,4,2,2,50.0
Kurt Sauer,2009,29,PHX,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0,17,16:32:00,0,0,0,0,,11,8,57.9,,9,8,52.9,,14.3,100,114.3,33.3,66.7,16:32:00,13:54:00,0,0,2,100,0,0,0,0.0
Marc Savard,2009,32,BOS,C,41,10,23,33,2,14,3.6,4,6,0,2,12,11,0,90,11.1,762,18:35:00,11,13,307,320,49,536,500,51.7,0.1,396,391,50.3,-1.7,7.1,95.3,102.3,50.7,49.3,18:02:00,13:44:00,17,25,149,58.4,6,3,3,50.0
Raymond Sawada,2009,24,DAL,RW,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,41,08:09:00,0,6,0,0,,23,32,41.8,-6.1,19,23,45.2,-3.9,13.3,93.3,106.7,28.6,71.4,08:09:00,08:08:00,1,0,4,50,0,0,0,0.0
Luca Sbisa,2009,20,ANA,D,8,0,0,0,-1,6,0,0,0,0,0,0,0,0,3,0,101,12:38:00,5,6,0,0,,64,96,40,-9,49,78,38.6,-9.8,3.1,96.6,99.7,59.5,40.5,12:38:00,11:14:00,1,4,13,23.1,0,0,0,0.0
Dave Scatchard,2009,33,NSH,C,16,3,2,5,3,17,0.7,3,0,0,0,1,0,1,25,12,171,10:42:00,3,18,42,39,51.9,146,136,51.8,-3.3,120,106,53.1,-1.3,7.1,95,102.1,32.7,67.3,10:42:00,09:40:00,7,4,36,69.4,0,0,0,0.0
Brayden Schenn,2009,18,LAK,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,13,12:31:00,1,4,4,10,28.6,12,14,46.2,,10,12,45.5,,12.5,77.8,90.3,55.6,44.4,12:31:00,12:03:00,1,0,1,0,0,0,0,0.0
Luke Schenn,2009,20,TOR,D,79,5,12,17,2,50,3.6,5,0,0,1,12,0,0,101,5,1333,16:53:00,116,173,0,0,,1195,1141,51.2,-4,874,822,51.5,-3.7,9.1,90.7,99.8,48.8,51.2,16:53:00,14:42:00,22,41,246,41.1,0,0,0,0.0
David Schlemko,2009,22,PHX,D,17,1,4,5,1,8,1.1,1,0,0,0,2,2,0,19,5.3,303,17:49:00,20,10,0,0,,279,219,56,5.5,198,161,55.2,4.7,8.9,89.8,98.7,63.5,36.5,17:49:00,15:25:00,2,5,43,44.2,0,0,0,0.0
Mathieu Schneider,2009,40,TOT,D,25,2,7,9,5,16,1.9,1,1,0,0,4,3,0,37,5.4,426,17:02:00,33,27,0,0,,303,275,52.4,0.5,230,221,51,-1,9.6,94,103.6,60.1,39.9,17:02:00,13:44:00,8,14,98,37.8,0,0,0,0.0
Mathieu Schneider,2009,40,VAN,D,17,2,3,5,0,12,0.9,1,1,0,0,2,1,0,14,14.3,259,15:15:00,17,11,0,0,,303,275,52.4,0.5,230,221,51,-1,9.6,94,103.6,60.1,39.9,17:02:00,13:44:00,8,14,98,37.8,0,0,0,0.0
Mathieu Schneider,2009,40,PHX,D,8,0,4,4,5,4,1,0,0,0,0,2,2,0,23,0,167,20:50:00,16,16,0,0,,303,275,52.4,0.5,230,221,51,-1,9.6,94,103.6,60.1,39.9,17:02:00,13:44:00,8,14,98,37.8,0,0,0,0.0
Rob Schremp,2009,23,NYI,C,44,7,18,25,-4,8,2.2,2,5,0,0,13,5,0,74,9.5,612,13:54:00,18,18,187,208,47.3,478,473,50.3,2.2,332,336,49.7,0,7.5,91.4,98.8,52.9,47.1,13:36:00,10:59:00,37,23,133,55.6,9,5,4,55.6
Christoph Schubert,2009,27,ATL,D,47,2,5,7,-6,69,1,2,0,0,0,5,0,0,73,2.7,741,15:47:00,51,150,0,0,,557,558,50,-1.1,406,436,48.2,-1,7.5,90.5,98,43.4,56.6,15:47:00,13:28:00,25,26,139,52.5,0,0,0,0.0
Jeff Schultz,2009,23,WSH,D,73,3,20,23,50,32,6.4,3,0,0,0,20,0,0,43,7,1450,19:52:00,126,64,0,0,,1302,1148,53.1,0.6,919,868,51.4,-0.4,11.9,94.2,106.1,53.5,46.5,19:35:00,16:48:00,13,41,103,41.7,0,0,0,0.0
Nick Schultz,2009,27,MIN,D,80,1,19,20,-8,43,3.7,0,1,0,0,15,2,2,83,1.2,1677,20:58:00,158,84,0,0,,1132,1291,46.7,-4.3,872,962,47.5,-2.7,8.1,91.4,99.6,43.8,56.2,20:58:00,17:17:00,15,29,174,47.7,0,0,0,0.0
John Scott,2009,27,MIN,D,51,1,1,2,-3,90,0.6,1,0,0,0,1,0,0,22,4.5,439,08:36:00,21,62,0,0,,368,363,50.3,1.1,269,283,48.7,-1.8,7.9,91.1,99,54,46,08:36:00,08:20:00,1,10,53,41.5,0,0,0,0.0
Rob Scuderi,2009,31,LAK,D,73,0,11,11,16,21,4,0,0,0,0,11,0,0,38,0,1407,19:16:00,108,68,0,0,,960,995,49.1,-2.1,764,758,50.2,-1.6,9,93,101.9,46.1,53.9,18:59:00,16:15:00,22,33,77,49.4,0,0,0,0.0
Brent Seabrook,2009,24,CHI,D,78,4,26,30,20,59,6.9,4,0,0,2,18,6,2,129,3.1,1811,23:13:00,153,208,0,0,,1391,1157,54.6,-6.2,1058,830,56,-6.3,9.7,90.3,100,51.7,48.3,23:12:00,18:40:00,24,43,285,45.3,1,1,0,100.0
Daniel Sedin,2009,29,VAN,LW,63,29,56,85,36,28,11.4,21,8,0,8,43,13,0,225,12.9,1206,19:08:00,3,8,11,22,33.3,1059,809,56.7,8.8,797,640,55.5,7.7,13.9,90.4,104.4,62.5,37.5,19:06:00,15:10:00,25,28,396,56.8,0,0,0,0.0
Henrik Sedin,2009,29,VAN,C,82,29,83,112,35,48,13.5,23,4,2,5,60,23,0,166,17.5,1614,19:41:00,13,13,756,771,49.5,1363,1077,55.9,7.1,1029,861,54.4,5.4,13.2,90.7,103.9,58.5,41.5,19:40:00,15:23:00,44,42,262,63.4,0,0,0,0.0
Brandon Segal,2009,26,TOT,RW,44,6,6,12,3,38,1.4,6,0,0,2,6,0,0,55,10.9,385,08:45:00,6,92,0,3,0,324,344,48.5,-1.4,244,260,48.4,-1.7,9.7,93.4,103.1,42.9,57.1,08:39:00,08:31:00,6,10,97,56.7,0,0,0,0.0
Brandon Segal,2009,26,LAK,RW,25,1,1,2,0,20,0,1,0,0,0,1,0,0,24,4.2,169,06:47:00,3,53,0,3,0,324,344,48.5,-1.4,244,260,48.4,-1.7,9.7,93.4,103.1,42.9,57.1,08:39:00,08:31:00,6,10,97,56.7,0,0,0,0.0
Brandon Segal,2009,26,DAL,RW,19,5,5,10,3,18,1.4,5,0,0,2,5,0,0,31,16.1,215,11:20:00,3,39,0,0,,324,344,48.5,-1.4,244,260,48.4,-1.7,9.7,93.4,103.1,42.9,57.1,08:39:00,08:31:00,6,10,97,56.7,0,0,0,0.0
Dennis Seidenberg,2009,28,TOT,D,79,4,28,32,6,39,6.4,2,2,0,1,20,7,1,153,2.6,1811,22:55:00,215,166,0,1,0,1323,1415,48.3,-0.9,984,1024,49,-0.3,7.3,94.3,101.7,43,57,22:55:00,18:02:00,24,25,295,51.9,0,0,0,0.0
Dennis Seidenberg,2009,28,FLA,D,62,2,21,23,-3,33,3.9,1,1,0,0,13,7,1,116,1.7,1420,22:55:00,179,133,0,1,0,1323,1415,48.3,-0.9,984,1024,49,-0.3,7.3,94.3,101.7,43,57,22:55:00,18:02:00,24,25,295,51.9,0,0,0,0.0
Dennis Seidenberg,2009,28,BOS,D,17,2,7,9,9,6,2.5,1,1,0,1,7,0,0,37,5.4,390,22:57:00,36,33,0,0,,1323,1415,48.3,-0.9,984,1024,49,-0.3,7.3,94.3,101.7,43,57,22:55:00,18:02:00,24,25,295,51.9,0,0,0,0.0
Andrej Sekera,2009,23,BUF,D,49,4,7,11,-1,6,2.6,4,0,0,0,6,1,0,59,6.8,855,17:27:00,46,39,0,1,0,707,683,50.9,1.8,530,521,50.4,0.9,7.8,92.6,100.4,52.6,47.4,16:59:00,15:00:00,11,23,113,51.3,0,0,0,0.0
Teemu Selanne*,2009,39,ANA,RW,54,27,21,48,3,16,6.6,13,14,0,5,8,13,0,173,15.6,935,17:19:00,13,14,62,69,47.3,663,684,49.2,3,525,555,48.6,2.6,8.4,93.6,102,52.3,47.7,17:19:00,13:31:00,17,39,269,64.3,0,0,0,0.0
Alexander Semin,2009,25,WSH,LW,73,40,44,84,36,66,11.7,30,8,2,5,25,19,0,278,14.4,1396,19:07:00,20,30,6,10,37.5,1200,1031,53.8,-0.5,872,782,52.7,0.2,11.9,92.9,104.9,54.6,45.4,18:54:00,14:33:00,61,58,507,53.8,7,2,5,28.6
Tim Sestito,2009,25,NJD,LW,9,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,7,0,110,12:16:00,9,15,34,30,53.1,66,91,42,-5.1,46,60,43.4,-3.5,5.7,91.8,97.6,45.5,54.5,12:16:00,11:54:00,3,2,12,58.3,0,0,0,0.0
Tom Sestito,2009,22,CBJ,LW,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,17,05:34:00,1,3,0,0,,11,16,40.7,-7.6,8,15,34.8,-12.2,0,100,100,66.7,33.3,05:34:00,05:34:00,0,0,0,,0,0,0,0.0
Devin Setoguchi,2009,23,SJS,RW,70,20,16,36,0,19,4,12,8,0,4,14,2,0,165,12.1,1071,15:18:00,18,124,3,7,30,887,870,50.5,-1,656,669,49.5,-1.6,7.8,93.3,101.2,54.1,45.9,15:04:00,12:39:00,18,36,316,52.2,3,1,2,33.3
Dan Sexton,2009,22,ANA,RW,41,9,10,19,-3,16,1.9,7,2,0,0,9,1,0,93,9.7,553,13:30:00,12,32,0,1,0,474,421,53,3.9,370,328,53,4.6,9,88.5,97.5,58.7,41.3,13:30:00,0.5,15,14,141,66,2,0,2,0.0
Ryan Shannon,2009,26,OTT,RW,66,5,11,16,-12,20,0.4,4,1,0,1,10,1,0,109,4.6,837,12:40:00,19,36,19,32,37.3,683,540,55.8,2.8,504,379,57.1,3.6,5.5,88.7,94.2,60.1,39.9,12:30:00,10:54:00,37,12,185,56.8,1,1,0,100.0
MacGregor Sharp,2009,24,ANA,C,8,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,6,0,33,04:10:00,0,2,15,13,53.6,22,37,37.3,-12.2,18,31,36.7,-12.9,0,100,100,64.3,35.7,04:10:00,04:10:00,0,0,9,66.7,0,0,0,0.0
Patrick Sharp,2009,28,CHI,C,82,25,41,66,24,28,7.9,19,4,2,4,28,12,1,266,9.4,1486,18:07:00,24,45,241,225,51.7,1241,817,60.3,2.3,957,597,61.6,1.6,9.6,90.7,100.3,62.4,37.6,18:07:00,14:12:00,51,33,437,60.6,10,2,8,20.0
Jody Shelley,2009,33,TOT,LW,57,2,7,9,5,115,0.7,2,0,0,0,7,0,0,49,4.1,386,06:46:00,9,97,2,4,33.3,287,300,48.9,-3.6,228,227,50.1,-1.9,8.9,94.3,103.2,58,42,06:38:00,06:27:00,4,5,75,65.3,0,0,0,0.0
Jody Shelley,2009,33,SJS,LW,36,0,3,3,1,78,-0.1,0,0,0,0,3,0,0,20,0,236,06:34:00,7,61,2,3,40,287,300,48.9,-3.6,228,227,50.1,-1.9,8.9,94.3,103.2,58,42,06:38:00,06:27:00,4,5,75,65.3,0,0,0,0.0
Jody Shelley,2009,33,NYR,LW,21,2,4,6,4,37,0.8,2,0,0,0,4,0,0,29,6.9,149,07:07:00,2,36,0,1,0,287,300,48.9,-3.6,228,227,50.1,-1.9,8.9,94.3,103.2,58,42,06:38:00,06:27:00,4,5,75,65.3,0,0,0,0.0
James Sheppard,2009,21,MIN,C,64,2,4,6,-14,38,-0.9,2,0,0,0,3,1,0,64,3.1,767,11:59:00,31,87,155,188,45.2,570,687,45.3,-4.7,437,506,46.3,-3.9,7.1,90.6,97.7,39.3,60.7,11:59:00,10:49:00,21,13,117,53.8,0,0,0,0.0
Sergei Shirokov,2009,23,VAN,LW,6,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,4,0,77,12:50:00,1,1,1,1,50,58,58,50,-10.8,43,43,50,-9.2,3.3,87.1,90.4,56.3,43.8,12:50:00,11:04:00,3,0,11,36.4,0,0,0,0.0
Jaime Sifers,2009,27,MIN,D,14,0,0,0,1,6,0.3,0,0,0,0,0,0,0,9,0,182,12:59:00,19,19,0,0,,126,160,44.1,-4.6,96,114,45.7,-4,10.5,92,102.5,51.6,48.4,12:59:00,12:09:00,5,3,17,52.9,0,0,0,0.0
Jon Sim,2009,32,NYI,LW,77,13,9,22,-4,44,2,12,1,0,0,9,0,0,128,10.2,897,11:39:00,36,121,9,9,50,698,880,44.2,-5.6,504,619,44.9,-5.7,7.7,92.5,100.2,47.6,52.4,11:28:00,10:33:00,27,12,189,67.7,1,0,1,0.0
Wayne Simmonds,2009,21,LAK,RW,78,16,24,40,22,116,4.9,16,0,0,2,24,0,0,127,12.6,1129,14:29:00,32,123,3,7,30,938,899,51.1,-1,710,667,51.6,-1,10.9,93,103.9,50.6,49.4,14:16:00,13:19:00,33,27,236,53,3,1,2,33.3
Fredrik Sjostrom,2009,26,TOT,RW,65,3,8,11,-2,12,0.2,3,0,0,0,8,0,0,64,4.7,701,10:47:00,35,75,0,7,0,500,512,49.4,-2.1,381,374,50.5,0.3,6.8,92.8,99.6,50.5,49.5,10:47:00,09:24:00,15,13,110,58.2,0,0,0,0.0
Fredrik Sjostrom,2009,26,CGY,RW,46,1,5,6,2,8,0.1,1,0,0,0,5,0,0,33,3,438,09:31:00,17,44,0,2,0,500,512,49.4,-2.1,381,374,50.5,0.3,6.8,92.8,99.6,50.5,49.5,10:47:00,09:24:00,15,13,110,58.2,0,0,0,0.0
Fredrik Sjostrom,2009,26,TOR,RW,19,2,3,5,-4,4,0.1,2,0,0,0,3,0,0,31,6.5,263,13:52:00,18,31,0,5,0,500,512,49.4,-2.1,381,374,50.5,0.3,6.8,92.8,99.6,50.5,49.5,10:47:00,09:24:00,15,13,110,58.2,0,0,0,0.0
Jack Skille,2009,22,CHI,RW,6,1,1,2,-3,0,0.1,1,0,0,0,1,0,0,9,11.1,46,07:40:00,1,12,0,0,,45,24,65.2,-0.9,34,13,72.3,4.7,7.4,58.3,65.7,68,32,07:40:00,07:40:00,2,0,13,69.2,0,0,0,0.0
Martin Skoula,2009,30,TOT,D,52,3,8,11,3,10,2.7,2,1,0,0,8,0,0,34,8.8,905,17:25:00,73,43,0,0,,677,716,48.6,-4.1,529,516,50.6,-2.2,9.2,92.1,101.3,53.5,46.5,17:25:00,15:50:00,12,19,74,45.9,0,0,0,0.0
Martin Skoula,2009,30,PIT,D,33,3,5,8,-4,6,1.3,2,1,0,0,5,0,0,23,13,552,16:43:00,49,26,0,0,,677,716,48.6,-4.1,529,516,50.6,-2.2,9.2,92.1,101.3,53.5,46.5,17:25:00,15:50:00,12,19,74,45.9,0,0,0,0.0
Martin Skoula,2009,30,NJD,D,19,0,3,3,7,4,1.4,0,0,0,0,3,0,0,11,0,354,18:37:00,24,17,0,0,,677,716,48.6,-4.1,529,516,50.6,-2.2,9.2,92.1,101.3,53.5,46.5,17:25:00,15:50:00,12,19,74,45.9,0,0,0,0.0
Karlis Skrastins,2009,35,DAL,D,79,2,11,13,-4,24,2.4,2,0,0,1,11,0,0,53,3.8,1546,19:34:00,156,52,0,0,,1085,1303,45.4,-5.9,829,979,45.9,-5.8,8.3,91.7,100,52,48,19:15:00,15:52:00,17,21,138,38.4,0,0,0,0.0
Jim Slater,2009,27,ATL,C,61,11,7,18,1,60,1.7,10,1,0,2,7,0,0,107,10.3,745,12:12:00,28,105,254,177,58.9,558,654,46,-4.9,413,488,45.8,-4.7,8.9,92.8,101.7,38.5,61.5,12:12:00,10:29:00,35,13,171,62,0,0,0,0.0
Tyler Sloan,2009,28,WSH,D,40,2,4,6,-1,22,0.6,2,0,0,0,4,0,0,34,5.9,570,14:15:00,51,54,2,1,66.7,475,502,48.6,-5.1,341,367,48.2,-3.7,8.6,91.6,100.2,50.5,49.5,13:48:00,12:46:00,6,22,59,57.6,0,0,0,0.0
Matt Smaby,2009,25,TBL,D,33,0,2,2,-4,27,0.3,0,0,0,0,2,0,0,17,0,445,13:29:00,40,66,0,0,,316,382,45.3,-0.4,251,283,47,0.1,6.7,90.6,97.4,47,53,13:05:00,11:16:00,2,15,35,45.7,0,0,0,0.0
Ladislav Smid,2009,23,EDM,D,51,1,8,9,5,39,2.5,1,0,0,0,6,2,0,36,2.8,978,19:11:00,74,79,0,0,,723,853,45.9,-0.8,550,611,47.4,0.6,9,92.7,101.7,45.9,54.1,18:49:00,16:50:00,16,30,62,54.8,0,0,0,0.0
Derek Smith,2009,25,OTT,D,2,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,4,0,25,12:20:00,3,2,0,0,,26,22,54.2,,20,17,54.1,,0,69.2,69.2,77.8,22.2,12:20:00,11:43:00,0,1,7,57.1,0,0,0,0.0
Nathan Smith,2009,27,MIN,C,9,0,0,0,-4,12,-0.3,0,0,0,0,0,0,0,4,0,71,07:51:00,2,5,26,23,53.1,29,66,30.5,-18.3,21,52,28.8,-18.3,0,89.7,89.7,31.3,68.8,07:51:00,05:42:00,1,1,9,44.4,0,0,0,0.0
Zack Smith,2009,21,OTT,C,15,2,1,3,1,14,0.4,1,0,1,0,1,0,0,11,18.2,136,09:03:00,2,31,29,32,47.5,93,96,49.2,-2.6,70,72,49.3,-0.9,5.9,94,99.9,51.4,48.6,09:03:00,07:51:00,0,7,23,47.8,0,0,0,0.0
Jerred Smithson,2009,30,NSH,C,69,9,4,13,-4,54,0.6,7,0,2,1,4,0,0,54,16.7,964,13:58:00,41,84,301,247,54.9,627,676,48.1,-5.6,485,519,48.3,-5.3,7.8,91.2,99,35.4,64.6,13:58:00,11:41:00,30,22,109,49.5,0,0,0,0.0
Radek Smolenak,2009,23,CHI,LW,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,5,04:41:00,0,1,0,0,,5,1,83.3,,5,1,83.3,,0,100,100,0,100,04:41:00,04:41:00,0,0,1,100,0,0,0,0.0
Ryan Smyth,2009,33,LAK,LW,67,22,31,53,8,42,6.1,11,11,0,3,18,13,0,206,10.7,1319,19:41:00,24,41,30,30,50,925,836,52.5,2.6,736,633,53.8,3.4,8.4,91.8,100.3,57.9,42.1,19:22:00,14:43:00,23,52,290,70,6,1,5,16.7
Vladimir Sobotka,2009,22,BOS,C,61,4,6,10,-7,30,0.2,4,0,0,0,6,0,0,67,6,677,11:06:00,21,136,196,165,54.3,535,518,50.8,-2.7,395,398,49.8,-3.4,4.7,93.1,97.8,52.8,47.2,11:06:00,10:43:00,9,8,111,60.4,0,0,0,0.0
Brent Sopel,2009,33,CHI,D,73,1,7,8,3,34,2.2,1,0,0,0,7,0,0,48,2.1,1085,14:52:00,120,50,0,0,,872,744,54,-6.2,660,539,55,-6.6,8,89.4,97.5,56,44,14:51:00,12:23:00,16,41,105,45.7,0,0,0,0.0
Sheldon Souray,2009,33,EDM,D,37,4,9,13,-19,65,1.1,4,0,0,0,5,4,0,113,3.5,837,22:37:00,31,50,0,0,,639,614,51,4.4,486,465,51.1,3.5,6.4,88,94.4,51.8,48.2,22:37:00,17:05:00,28,48,236,47.9,0,0,0,0.0
Jaroslav Spacek,2009,35,MTL,D,74,3,18,21,9,50,5.4,2,1,0,0,11,6,1,99,3,1613,21:48:00,134,54,0,0,,1289,1360,48.7,-1.1,932,971,49,-1.3,9.6,93,102.6,44.9,55.1,21:47:00,18:27:00,37,81,257,38.5,0,0,0,0.0
Nick Spaling,2009,21,NSH,C,28,0,3,3,3,0,-0.1,0,0,0,0,3,0,0,26,0,310,11:03:00,9,13,39,56,41.1,191,216,46.9,-6.5,143,156,47.8,-3.9,5.3,97,102.3,51.9,48.1,11:03:00,09:15:00,11,5,49,53.1,0,0,0,0.0
Jason Spezza,2009,26,OTT,C,60,23,34,57,0,20,6.8,12,11,0,5,21,13,0,165,13.9,1144,19:04:00,11,23,503,491,50.6,821,837,49.5,-2.2,600,617,49.3,-4.1,9.3,90.7,99.9,53.8,46.2,18:45:00,14:35:00,39,57,305,53.1,7,3,4,42.9
Martin St. Louis*,2009,34,TBL,RW,82,29,65,94,-8,12,9.9,21,7,1,7,35,30,0,242,12,1788,21:49:00,40,19,71,85,45.5,1224,1259,49.3,2.6,925,973,48.7,2.4,9.9,89.5,99.4,59.5,40.5,21:32:00,15:32:00,62,57,404,59.7,0,0,0,0.0
Martin St. Pierre,2009,26,OTT,C,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,29,09:37:00,0,2,9,11,45,16,18,47.1,-20.7,13,16,44.8,-15.7,0,81.8,81.8,62.5,37.5,09:37:00,07:26:00,0,0,2,0,0,0,0,0.0
Eric Staal,2009,25,CAR,C,70,29,41,70,4,68,8.3,16,13,0,5,31,10,0,277,10.5,1450,20:43:00,17,74,479,667,41.8,1120,1119,50,1.5,807,850,48.7,1.2,10.6,90.2,100.8,52.1,47.9,20:23:00,15:19:00,45,42,500,54.6,2,0,2,0.0
