,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
85,Brian Boyle,2014,30,TBL,C,82,15,9,24,3,54,2.5,12,0,3,5,9,0,0,140,10.7,1065,13:00:00,63,128,438,456,49.0,680,707,49.0,-4.5,505,491,50.7,-2.5,8.3,91.1,99.4,37.3,62.7,0.5416666666666666,10:16:00,32,13,219,60.7,0,0,0,0.0
86,Dan Boyle,2014,38,NYR,D,65,9,11,20,18,20,5.4,6,3,0,3,6,5,0,116,7.8,1316,20:15:00,79,49,0,0,0.0,1052,949,52.6,4.9,807,709,53.2,5.7,7.6,95.2,102.8,61.8,38.2,20:15:00,16:40:00,20,33,244,47.5,1,0,1,0.0
87,Tyler Bozak,2014,28,TOR,C,82,23,26,49,-34,44,4.2,9,12,2,3,20,6,0,154,14.9,1570,19:09:00,46,83,944,831,53.2,1168,1353,46.3,-0.1,883,1039,45.9,-0.3,7.2,89.9,97.1,49.2,50.8,19:09:00,14:56:00,68,23,248,62.5,10,3,7,30.0
88,Derick Brassard,2014,27,NYR,C,80,19,41,60,9,34,6.9,13,6,0,3,29,12,0,168,11.3,1392,17:24:00,13,104,669,699,48.9,1126,1011,52.7,3.8,839,762,52.4,3.6,9.4,90.9,100.3,54.9,45.1,17:24:00,14:24:00,41,37,280,59.6,0,0,0,0.0
89,Justin Braun,2014,27,SJS,D,70,1,22,23,8,48,4.6,1,0,0,0,20,2,0,94,1.1,1472,21:02:00,130,79,0,0,0.0,1208,1199,50.2,-1.8,864,869,49.9,-1.9,8.7,92.2,100.8,43.5,56.5,21:02:00,18:11:00,19,36,211,44.5,0,0,0,0.0
90,T.J. Brennan,2014,25,TOR,D,6,0,1,1,-7,9,-0.4,0,0,0,0,0,1,0,11,0.0,101,16:49:00,5,2,0,0,0.0,86,76,53.1,5.7,59,60,49.6,3.6,2.8,85.4,88.2,64.6,35.4,16:49:00,12:45:00,1,5,23,47.8,0,0,0,0.0
91,Eric Brewer,2014,35,TOT,D,44,3,8,11,-5,36,1.7,3,0,0,1,7,0,1,33,9.1,822,18:41:00,72,87,0,0,0.0,583,714,44.9,-5.9,432,540,44.4,-6.7,11.1,89.0,100.1,45.5,54.5,18:41:00,16:25:00,8,16,90,36.7,0,0,0,0.0
92,Daniel Briere,2014,37,COL,C,57,8,4,12,-7,18,0.8,8,0,0,3,4,0,0,69,11.6,691,12:07:00,9,19,13,11,54.2,454,632,41.8,-2.7,352,468,42.9,-2.0,5.9,93.1,98.9,50.7,49.3,12:07:00,10:46:00,23,9,113,61.1,2,1,1,50.0
93,T.J. Brodie,2014,24,CGY,D,81,11,30,41,15,30,8.8,7,3,1,3,22,6,2,133,8.3,2042,1900-01-01 01:12:00,178,27,0,0,0.0,1446,1680,46.3,2.6,1038,1178,46.8,1.3,10.2,92.4,102.6,40.5,59.5,1900-01-01 01:13:00,20:44:00,71,88,283,47.0,0,0,0,0.0
94,Jonas Brodin,2014,21,MIN,D,71,3,14,17,21,8,5.8,3,0,0,1,11,2,1,95,3.2,1716,1900-01-01 00:10:00,128,31,0,0,0.0,1307,1294,50.2,-0.2,992,935,51.5,0.4,8.9,93.1,102.1,50.4,49.6,1900-01-01 00:08:00,20:47:00,33,33,186,51.1,0,0,0,0.0
95,Kyle Brodziak,2014,30,MIN,C,73,9,11,20,-6,47,1.5,8,0,1,0,11,0,0,86,10.5,952,13:03:00,63,56,338,340,49.9,594,761,43.8,-8.8,449,531,45.8,-7.8,9.6,90.0,99.6,34.6,65.4,13:02:00,10:31:00,28,10,142,60.6,0,0,0,0.0
96,Julien Brouillette,2014,28,WPG,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,10,09:33:00,1,1,0,0,0.0,2,10,16.7,-32.6,1,6,14.3,-31.7,0.0,100.0,100.0,0.0,100.0,09:33:00,09:33:00,0,0,0,0.0,0,0,0,0.0
97,Troy Brouwer,2014,29,WSH,RW,82,21,22,43,11,53,5.2,11,8,2,3,16,6,0,145,14.5,1437,17:31:00,39,206,251,190,56.9,930,900,50.8,-0.8,665,652,50.5,-1.5,9.7,92.4,102.1,56.1,43.9,17:31:00,12:19:00,44,41,270,54.1,2,1,1,50.0
98,Chris Brown,2014,23,WSH,C,5,1,0,1,1,2,0.2,1,0,0,0,0,0,0,4,25.0,32,06:28:00,1,6,1,2,33.3,18,36,33.3,-23.2,13,25,34.2,-22.5,10.0,100.0,110.0,73.9,26.1,06:28:00,06:27:00,0,2,4,100.0,0,0,0,0.0
99,Dustin Brown,2014,30,LAK,RW,82,11,16,27,-17,26,1.3,10,1,0,3,11,5,0,189,5.8,1354,16:31:00,23,234,13,21,38.2,1071,922,53.7,-1.0,791,692,53.3,-0.5,5.6,90.4,96.0,52.3,47.7,16:31:00,13:39:00,27,44,333,55.0,1,0,1,0.0
100,J.T. Brown,2014,24,TBL,RW,52,3,6,9,-2,30,0.2,3,0,0,0,6,0,0,74,4.1,552,10:36:00,21,44,6,7,46.2,400,402,49.9,-1.8,294,298,49.7,-2.0,7.5,91.7,99.2,43.9,56.1,10:36:00,09:21:00,7,18,128,60.2,0,0,0,0.0
101,Mike Brown,2014,29,SJS,RW,12,0,0,0,0,22,-0.2,0,0,0,0,0,0,0,11,0.0,98,08:12:00,7,42,4,3,57.1,73,89,45.1,-5.8,50,53,48.5,-4.1,3.3,97.1,100.5,45.5,54.5,08:12:00,08:12:00,1,0,24,45.8,0,0,0,0.0
102,Patrick Brown,2014,22,CAR,C,7,0,0,0,-4,4,-0.2,0,0,0,0,0,0,0,4,0.0,62,08:53:00,2,11,0,2,0.0,43,51,45.7,-4.1,29,34,46.0,-3.3,6.3,79.2,85.4,51.9,48.1,08:53:00,07:20:00,1,0,10,40.0,0,0,0,0.0
103,Damien Brunner,2014,28,NJD,C,17,2,5,7,-1,8,0.6,2,0,0,0,1,4,0,29,6.9,258,15:09:00,3,7,2,2,50.0,174,155,52.9,1.5,125,120,51.0,1.4,4.5,95.7,100.2,58.7,41.3,15:09:00,12:21:00,6,6,59,49.2,1,0,1,0.0
104,Andre Burakovsky,2014,19,WSH,LW,53,9,13,22,12,10,2.8,7,2,0,2,12,1,0,65,13.8,685,12:55:00,18,22,74,93,44.3,669,545,55.1,5.2,487,376,56.4,6.5,10.4,91.9,102.2,63.5,36.5,12:55:00,11:45:00,18,17,142,45.8,1,0,1,0.0
105,Adam Burish,2014,32,SJS,RW,20,1,2,3,-6,33,-0.2,1,0,0,0,2,0,0,22,4.5,223,11:09:00,19,11,57,50,53.3,124,224,35.6,-19.0,83,166,33.3,-19.6,5.2,92.0,97.2,30.3,69.7,11:09:00,09:27:00,4,2,37,56.8,0,0,0,0.0
106,Brent Burns,2014,29,SJS,D,82,17,43,60,-9,65,9.5,10,7,0,2,26,17,0,245,6.9,1964,23:57:00,124,148,0,0,0.0,1707,1487,53.4,3.6,1208,1051,53.5,4.0,8.3,89.9,98.2,51.2,48.8,23:57:00,18:32:00,46,101,512,47.9,5,2,3,40.0
107,Alexandre Burrows,2014,33,VAN,RW,70,18,15,33,0,68,3.9,13,4,1,3,11,4,0,145,12.4,1083,15:29:00,33,73,6,8,42.9,809,735,52.4,4.7,614,535,53.4,4.9,8.2,89.7,97.9,51.6,48.4,15:29:00,12:03:00,33,24,236,61.4,1,1,0,100.0
108,Chris Butler,2014,28,STL,D,33,3,6,9,8,23,2.5,2,0,1,0,6,0,0,54,5.6,567,17:11:00,38,31,0,0,0.0,487,472,50.8,-0.4,364,349,51.1,-2.0,12.8,89.0,101.9,50.8,49.2,17:11:00,16:27:00,5,9,91,59.3,0,0,0,0.0
109,Dustin Byfuglien,2014,29,WPG,D,69,18,27,45,5,124,8.8,13,5,0,3,14,12,1,209,8.6,1565,22:41:00,60,204,0,3,0.0,1161,1029,53.0,0.3,880,782,52.9,1.3,8.7,91.8,100.5,52.4,47.6,22:39:00,17:30:00,47,57,428,49.5,0,0,0,0.0
110,Paul Byron,2014,25,CGY,C,57,6,13,19,-2,8,1.3,5,1,0,0,11,0,2,62,9.7,825,14:28:00,24,101,34,62,35.4,613,695,46.9,2.1,431,465,48.1,2.4,8.7,90.4,99.1,41.7,58.3,14:28:00,12:33:00,46,23,114,54.4,0,0,0,0.0
111,Ryan Callahan,2014,29,TBL,RW,77,24,30,54,9,41,6.6,14,10,0,4,24,6,0,191,12.6,1366,17:44:00,48,181,12,19,38.7,1076,957,52.9,0.2,778,704,52.5,-0.8,9.6,91.4,101.0,58.9,41.1,17:44:00,14:25:00,43,24,305,63.0,5,2,3,40.0
112,Matt Calvert,2014,25,CBJ,LW,56,13,10,23,1,28,2.5,13,0,0,3,9,0,1,93,14.0,896,16:00:00,20,92,6,4,60.0,609,671,47.6,-0.1,471,526,47.2,-0.2,8.5,92.1,100.6,42.2,57.8,0.6666666666666666,13:05:00,26,19,156,59.6,3,0,3,0.0
113,Mike Cammalleri,2014,32,NJD,LW,68,27,15,42,2,28,6.0,16,9,2,8,13,2,0,156,17.3,1247,18:20:00,19,29,114,157,42.1,755,882,46.1,-0.4,568,699,44.8,-1.7,9.5,93.2,102.6,49.2,50.8,18:20:00,14:46:00,30,34,262,59.9,4,1,3,25.0
114,Andrew Campbell,2014,26,ARI,D,33,0,1,1,-13,10,-0.2,0,0,0,0,1,0,0,28,0.0,579,17:32:00,58,67,0,0,0.0,446,516,46.4,-2.3,324,385,45.7,-2.6,3.5,92.3,95.8,39.3,60.7,17:32:00,14:17:00,2,6,62,45.2,0,0,0,0.0
115,Brian Campbell,2014,35,FLA,D,82,3,24,27,4,22,5.6,2,1,0,0,13,11,0,118,2.5,1903,23:13:00,85,44,0,0,0.0,1468,1221,54.6,5.2,1107,948,53.9,4.5,7.1,92.3,99.4,61.4,38.6,23:12:00,19:07:00,16,34,219,53.9,1,0,1,0.0
116,Gregory Campbell,2014,31,BOS,C,70,6,6,12,1,45,0.6,5,0,1,2,6,0,0,64,9.4,849,12:08:00,41,119,339,287,54.2,509,724,41.3,-12.4,375,533,41.3,-11.0,6.8,94.9,101.7,39.2,60.8,12:08:00,10:29:00,13,12,106,60.4,0,0,0,0.0
117,Daniel Carcillo,2014,30,CHI,LW,39,4,4,8,3,54,1.0,4,0,0,0,4,0,0,42,9.5,319,08:11:00,7,36,0,1,0.0,292,299,49.4,-4.6,213,212,50.1,-2.9,6.8,95.0,101.9,41.8,58.2,08:11:00,08:09:00,6,5,72,58.3,0,0,0,0.0
118,Paul Carey,2014,26,COL,C,10,0,1,1,2,0,0.1,0,0,0,0,1,0,0,5,0.0,79,07:53:00,2,12,0,3,0.0,62,63,49.6,3.0,49,51,49.0,1.4,8.1,97.6,105.7,52.3,47.7,07:53:00,07:52:00,3,0,14,35.7,0,0,0,0.0
119,Matt Carle,2014,30,TBL,D,59,4,14,18,12,26,4.0,3,1,0,0,14,0,0,73,5.5,1209,20:29:00,109,27,0,0,0.0,970,871,52.7,-0.5,722,634,53.2,-0.7,8.4,92.9,101.3,50.8,49.2,20:29:00,17:35:00,13,41,149,49.7,1,0,1,0.0
120,John Carlson,2014,25,WSH,D,82,12,43,55,11,28,10.0,8,3,1,3,30,13,0,193,6.2,1892,23:04:00,200,74,0,0,0.0,1499,1453,50.8,-1.0,1087,1023,51.5,0.0,9.5,91.4,100.9,49.7,50.3,23:04:00,18:11:00,41,88,394,49.0,1,1,0,100.0
121,Jordan Caron,2014,24,TOT,RW,30,0,0,0,-2,18,-0.5,0,0,0,0,0,0,0,12,0.0,241,08:02:00,8,41,0,1,0.0,144,240,37.5,-10.1,105,165,38.9,-9.6,5.0,94.8,99.8,46.6,53.4,08:02:00,07:49:00,1,3,27,44.4,0,0,0,0.0
122,Sam Carrick,2014,22,TOR,C,16,1,1,2,1,9,0.2,1,0,0,0,1,0,0,17,5.9,104,06:29:00,1,30,38,53,41.8,86,90,48.9,1.2,64,75,46.0,-1.7,6.5,96.0,102.5,47.5,52.5,06:29:00,06:19:00,7,1,24,70.8,0,0,0,0.0
123,Jeff Carter,2014,30,LAK,C,82,28,34,62,7,28,8.0,17,10,1,5,28,5,1,218,12.8,1474,17:58:00,32,74,602,577,51.1,1201,967,55.4,1.5,905,745,54.8,1.9,8.9,90.4,99.2,55.0,45.0,17:58:00,13:44:00,29,42,410,51.5,9,2,7,22.2
124,Ryan Carter,2014,31,MIN,C,53,3,10,13,3,55,1.1,2,0,1,0,10,0,0,47,6.4,535,10:05:00,30,77,29,40,42.0,351,398,46.9,-5.6,265,288,47.9,-5.5,7.6,94.0,101.5,31.8,68.2,10:04:00,08:18:00,14,2,88,53.4,0,0,0,0.0
125,Cody Ceci,2014,21,OTT,D,81,5,16,21,-4,6,3.6,4,1,0,0,13,3,0,130,3.8,1562,19:17:00,113,89,0,0,0.0,1188,1217,49.4,-1.3,876,912,49.0,0.2,7.4,92.2,99.6,49.9,50.1,19:17:00,15:55:00,14,41,245,53.1,0,0,0,0.0
126,Michael Chaput,2014,22,CBJ,C,33,1,4,5,-8,21,-0.3,1,0,0,0,4,0,0,23,4.3,337,10:12:00,20,59,143,151,48.6,185,314,37.1,-10.9,147,228,39.2,-8.2,4.7,92.4,97.1,41.7,58.3,10:12:00,09:03:00,4,3,40,57.5,0,0,0,0.0
127,Zdeno Chara,2014,37,BOS,D,63,8,12,20,0,42,4.5,4,4,0,0,8,1,3,138,5.8,1471,23:21:00,99,125,1,0,100.0,1173,1007,53.8,2.6,853,782,52.2,1.4,6.9,91.8,98.7,45.9,54.1,23:21:00,18:02:00,14,55,254,54.3,1,0,1,0.0
128,Ben Chiarot,2014,23,WPG,D,40,2,6,8,5,22,2.1,2,0,0,0,6,0,0,37,5.4,681,17:01:00,52,71,0,0,0.0,618,543,53.2,-0.6,463,399,53.7,1.5,7.7,93.1,100.8,48.8,51.2,0.7083333333333334,15:44:00,9,26,90,42.2,0,0,0,0.0
129,Alex Chiasson,2014,24,OTT,RW,76,11,15,26,-5,67,2.1,8,3,0,1,11,3,1,105,10.5,1017,13:23:00,20,93,3,18,14.3,753,708,51.5,1.7,537,541,49.8,1.5,6.4,92.3,98.7,53.3,46.7,13:23:00,10:37:00,22,9,175,60.0,2,0,2,0.0
130,Jason Chimera,2014,35,WSH,LW,77,7,12,19,-1,51,1.1,7,0,0,2,12,0,0,96,7.3,996,12:56:00,18,132,43,33,56.6,710,801,47.0,-5.9,509,585,46.5,-6.5,8.1,92.6,100.7,45.6,54.4,12:56:00,11:15:00,27,15,179,53.6,1,0,1,0.0
131,Kyle Chipchura,2014,28,ARI,C,70,4,10,14,-23,82,-0.3,3,1,0,0,10,0,0,81,4.9,938,13:24:00,29,130,473,439,51.9,815,825,49.7,1.8,590,622,48.7,1.5,3.6,91.3,94.9,35.3,64.7,13:24:00,12:10:00,41,22,128,63.3,0,0,0,0.0
132,Taylor Chorney,2014,27,PIT,D,7,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,4,0.0,85,12:10:00,3,5,0,0,0.0,78,73,51.7,-3.1,68,53,56.2,5.1,0.0,97.5,97.5,67.9,32.1,12:10:00,11:19:00,0,4,13,30.8,0,0,0,0.0
133,Casey Cizikas,2014,23,NYI,C,70,9,9,18,-2,24,1.3,7,0,2,2,8,1,0,90,10.0,876,12:31:00,50,144,446,409,52.2,643,649,49.8,-4.9,474,460,50.7,-4.9,6.9,91.7,98.6,46.3,53.7,12:31:00,10:50:00,42,22,159,56.6,0,0,0,0.0
134,Mat Clark,2014,24,ANA,D,7,0,1,1,2,6,0.3,0,0,0,0,1,0,0,2,0.0,89,12:46:00,5,10,0,0,0.0,75,90,45.5,-4.7,58,70,45.3,-4.6,10.8,95.5,106.3,52.5,47.5,12:46:00,10:53:00,1,2,7,28.6,0,0,0,0.0
135,David Clarkson,2014,30,TOT,RW,61,10,5,15,-12,106,1.0,9,1,0,1,5,0,0,95,10.5,842,13:48:00,19,133,25,48,34.2,613,726,45.8,-0.9,464,535,46.4,0.0,8.0,91.1,99.0,43.2,56.8,13:48:00,11:53:00,11,12,169,56.2,0,0,0,0.0
136,Dan Cleary,2014,36,DET,RW,17,1,1,2,-4,6,-0.1,1,0,0,0,1,0,0,17,5.9,155,09:08:00,9,21,2,2,50.0,129,110,54.0,2.9,96,83,53.6,2.9,3.2,90.2,93.3,61.0,39.0,09:08:00,08:40:00,2,1,28,60.7,0,0,0,0.0
137,Adam Clendening,2014,22,TOT,D,21,1,3,4,2,10,1.0,0,1,0,0,1,2,0,17,5.9,349,16:38:00,22,9,0,0,0.0,281,278,50.3,1.7,215,208,50.8,2.3,10.1,91.6,101.7,54.9,45.1,16:38:00,14:31:00,2,14,49,34.7,0,0,0,0.0
138,Marc-Andre Cliche,2014,27,COL,C,74,2,5,7,-2,17,-0.4,2,0,0,0,5,0,0,68,2.9,785,10:36:00,28,27,377,358,51.3,399,631,38.7,-5.4,318,461,40.8,-3.9,6.5,94.2,100.6,45.5,54.5,10:36:00,08:23:00,31,16,101,67.3,0,0,0,0.0
139,Kyle Clifford,2014,24,LAK,LW,80,6,9,15,5,87,1.2,6,0,0,1,9,0,0,117,5.1,859,10:44:00,14,200,2,4,33.3,774,660,54.0,-0.3,567,501,53.1,-0.5,7.5,92.6,100.1,55.3,44.7,10:44:00,10:34:00,17,20,191,60.7,0,0,0,0.0
140,Grant Clitsome,2014,29,WPG,D,24,0,4,4,4,8,1.1,0,0,0,0,4,0,0,22,0.0,393,16:22:00,20,46,0,0,0.0,339,298,53.2,3.4,230,217,51.5,1.4,5.1,95.8,100.9,50.2,49.8,16:22:00,14:11:00,5,23,56,39.3,0,0,0,0.0
141,Ryane Clowe,2014,32,NJD,LW,13,1,3,4,-1,4,0.2,1,0,0,0,3,0,0,15,6.7,204,15:40:00,1,21,0,1,0.0,127,146,46.5,-6.1,94,126,42.7,-9.3,8.5,93.1,101.6,48.9,51.1,15:40:00,12:54:00,3,3,26,57.7,0,0,0,0.0
142,Rich Clune,2014,27,NSH,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,6,05:30:00,0,3,0,0,0.0,1,6,14.3,-52.4,1,5,16.7,-51.0,0.0,100.0,100.0,0.0,100.0,05:30:00,05:30:00,0,0,0,0.0,0,0,0,0.0
143,Cal Clutterbuck,2014,27,NYI,RW,76,7,9,16,1,60,0.8,5,0,2,4,7,1,1,124,5.6,967,12:44:00,31,343,6,3,66.7,760,729,51.0,-2.3,573,507,53.1,-1.4,5.8,92.2,98.1,40.3,59.7,12:44:00,11:04:00,25,24,219,56.6,2,1,1,50.0
144,Braydon Coburn,2014,29,TOT,D,43,1,10,11,2,25,2.2,1,0,0,0,10,0,0,46,2.2,857,19:56:00,66,62,0,0,0.0,633,631,50.1,-2.0,478,454,51.3,0.2,7.4,92.2,99.5,44.8,55.2,19:56:00,16:56:00,10,22,117,39.3,0,0,0,0.0
145,Andrew Cogliano,2014,27,ANA,C,82,15,14,29,5,14,3.0,12,0,3,2,14,0,0,134,11.2,1197,14:36:00,30,139,16,33,32.7,953,911,51.1,0.2,720,684,51.3,-0.1,8.2,91.6,99.8,49.9,50.1,14:34:00,12:42:00,30,33,244,54.5,0,0,0,0.0
146,Carlo Colaiacovo,2014,32,PHI,D,33,2,6,8,0,10,1.5,2,0,0,0,4,2,0,42,4.8,544,16:29:00,33,46,0,0,0.0,519,423,55.1,9.0,370,311,54.3,9.0,5.2,93.8,99.0,55.4,44.6,16:29:00,15:43:00,10,18,108,38.9,0,0,0,0.0
147,Joe Colborne,2014,25,CGY,C,64,8,20,28,7,43,2.6,6,1,1,1,16,4,0,67,11.9,987,15:25:00,36,163,176,152,53.7,655,863,43.1,-1.7,454,583,43.8,-2.6,9.1,94.0,103.0,47.8,52.2,15:25:00,13:04:00,26,33,129,51.9,4,1,3,25.0
148,Erik Cole,2014,36,TOT,LW,68,21,18,39,2,14,5.0,17,3,1,0,12,6,0,122,17.2,989,14:33:00,20,134,5,11,31.3,802,778,50.8,-0.4,603,572,51.3,0.0,9.9,91.7,101.7,58.1,41.9,14:32:00,12:20:00,24,28,213,57.3,0,0,0,0.0
149,Ian Cole,2014,25,TOT,D,74,5,12,17,14,51,4.7,5,0,0,0,11,1,0,83,6.0,1183,15:59:00,99,73,0,0,0.0,1069,890,54.6,2.9,812,659,55.2,2.1,7.2,94.0,101.2,50.2,49.8,15:58:00,15:08:00,12,23,185,44.9,0,0,0,0.0
150,Sean Collins,2014,26,CBJ,C,8,0,2,2,0,2,0.1,0,0,0,0,2,0,0,4,0.0,83,10:20:00,0,18,2,3,40.0,58,70,45.3,-1.6,44,57,43.6,-3.4,12.0,92.9,104.9,52.9,47.1,10:20:00,10:17:00,0,0,7,57.1,0,0,0,0.0
151,Blake Comeau,2014,28,PIT,LW,61,16,15,31,6,65,4.0,16,0,0,5,14,1,0,147,10.9,932,15:17:00,11,188,7,2,77.8,878,761,53.6,1.9,637,585,52.1,-0.7,8.0,93.0,101.0,55.4,44.6,15:16:00,14:02:00,16,19,269,54.6,0,0,0,0.0
152,Cory Conacher,2014,25,NYI,C,15,1,2,3,-3,14,-0.1,1,0,0,0,2,0,0,23,4.3,202,13:29:00,7,19,1,2,33.3,178,183,49.3,-2.6,135,126,51.7,-1.5,8.3,88.2,96.5,66.4,33.6,13:29:00,12:06:00,6,3,32,71.9,0,0,0,0.0
153,Erik Condra,2014,28,OTT,RW,68,9,14,23,13,30,2.4,8,0,1,1,13,0,1,106,8.5,983,14:27:00,53,33,2,7,22.2,767,746,50.7,-0.4,554,562,49.6,-0.1,8.0,94.3,102.3,40.8,59.2,14:27:00,12:07:00,37,19,193,54.9,0,0,0,0.0
154,Kevin Connauton,2014,24,TOT,D,62,9,12,21,5,35,4.4,9,0,0,4,9,3,0,96,9.4,1005,16:13:00,48,83,0,0,0.0,852,905,48.5,2.5,629,703,47.2,0.8,10.0,91.5,101.5,52.9,47.1,16:13:00,14:33:00,11,33,199,48.2,0,0,0,0.0
155,Chris Conner,2014,31,WSH,RW,2,0,0,0,1,4,0.0,0,0,0,0,0,0,0,3,0.0,18,08:49:00,0,0,0,0,0.0,24,15,61.5,7.0,18,11,62.1,6.8,9.1,100.0,109.1,75.0,25.0,08:49:00,08:49:00,1,0,7,42.9,0,0,0,0.0
156,Brett Connolly,2014,22,TOT,RW,55,12,5,17,3,48,2.1,10,2,0,2,4,1,0,83,14.5,668,12:09:00,13,90,18,25,41.9,525,420,55.6,1.5,379,308,55.2,0.9,7.2,92.7,99.9,54.2,45.8,12:09:00,10:00:00,9,6,143,58.0,0,0,0,0.0
157,Matt Cooke,2014,36,MIN,LW,29,4,6,10,0,13,1.0,4,0,0,0,6,0,0,24,16.7,365,12:36:00,22,39,3,6,33.3,227,301,43.0,-9.9,170,209,44.9,-8.9,8.9,91.5,100.5,41.2,58.8,12:36:00,10:21:00,11,7,48,50.0,0,0,0,0.0
158,Andrew Copp,2014,20,WPG,C,1,0,1,1,2,0,0.2,0,0,0,0,1,0,0,4,0.0,13,13:16:00,0,0,12,6,66.7,9,9,50.0,8.6,9,6,60.0,25.8,25.0,100.0,125.0,40.0,60.0,13:16:00,12:21:00,0,0,8,100.0,0,0,0,0.0
159,Patrice Cormier,2014,24,WPG,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5,04:54:00,0,1,3,2,60.0,4,3,57.1,4.6,2,2,50.0,-0.8,0.0,100.0,100.0,0.0,100.0,04:54:00,04:54:00,0,0,0,0.0,0,0,0,0.0
160,Frank Corrado,2014,21,VAN,D,10,1,0,1,-7,0,-0.3,1,0,0,0,0,0,0,8,12.5,157,15:40:00,12,15,0,0,0.0,115,122,48.5,-6.5,92,93,49.7,-5.0,3.2,86.2,89.3,47.9,52.1,15:40:00,15:01:00,1,5,16,50.0,0,0,0,0.0
161,Nick Cousins,2014,21,PHI,C,11,0,0,0,1,2,-0.1,0,0,0,0,0,0,0,6,0.0,97,08:49:00,5,13,23,29,44.2,79,91,46.5,-0.9,63,67,48.5,2.5,7.0,96.0,103.0,56.5,43.5,08:49:00,08:39:00,5,2,9,66.7,1,1,0,100.0
162,Logan Couture,2014,25,SJS,C,82,27,40,67,-6,12,7.6,19,6,2,4,22,18,0,263,10.3,1564,19:04:00,64,82,451,511,46.9,1230,1200,50.6,-0.6,886,887,50.0,-1.3,9.4,90.0,99.4,50.5,49.5,19:02:00,14:19:00,54,68,478,52.9,8,3,5,37.5
163,Sean Couturier,2014,22,PHI,C,82,15,22,37,4,28,3.3,13,1,1,0,16,5,1,148,10.1,1508,18:23:00,35,72,643,678,48.7,1019,1095,48.2,-1.8,730,812,47.3,-2.5,9.3,93.0,102.3,40.1,59.9,18:23:00,14:30:00,40,30,271,54.6,8,1,7,12.5
164,Jared Cowen,2014,24,OTT,D,54,3,6,9,-11,45,1.0,3,0,0,1,6,0,0,47,6.4,980,18:09:00,76,159,0,0,0.0,775,815,48.7,-2.6,554,639,46.4,-3.0,8.7,90.1,98.8,45.3,54.7,18:09:00,15:54:00,13,33,104,45.2,0,0,0,0.0
165,Charlie Coyle,2014,22,MIN,C,82,11,24,35,13,39,3.8,10,1,0,4,22,2,0,120,9.2,1193,14:33:00,52,137,334,375,47.1,997,980,50.4,-0.5,746,690,51.9,0.1,10.2,92.1,102.3,44.3,55.7,14:33:00,13:07:00,24,20,215,56.3,2,1,1,50.0
166,Adam Cracknell,2014,29,CBJ,RW,17,0,1,1,-8,2,-0.5,0,0,0,0,1,0,0,17,0.0,169,09:57:00,6,43,20,38,34.5,114,165,40.9,-5.1,84,130,39.3,-7.1,1.6,90.6,92.3,47.3,52.7,09:57:00,09:19:00,5,3,29,58.6,0,0,0,0.0
167,Ryan Craig,2014,33,CBJ,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,15,07:17:00,0,2,0,0,0.0,12,21,36.4,-5.3,9,18,33.3,-4.8,12.5,93.3,105.8,55.6,44.4,07:17:00,07:17:00,0,0,3,66.7,0,0,0,0.0
168,B.J. Crombeen,2014,29,ARI,RW,58,3,3,6,-6,79,0.1,3,0,0,0,3,0,0,43,7.0,469,08:06:00,12,68,1,0,100.0,364,483,43.0,-6.4,259,362,41.7,-6.8,5.3,93.9,99.2,43.3,56.7,08:06:00,08:01:00,7,5,83,51.8,0,0,0,0.0
169,Sidney Crosby,2014,27,PIT,C,77,28,56,84,5,47,10.3,18,10,0,3,35,21,0,237,11.8,1538,19:58:00,29,66,797,789,50.3,1316,1023,56.3,4.9,987,767,56.3,5.0,8.7,91.5,100.2,59.2,40.8,19:58:00,15:59:00,37,53,379,62.3,9,5,4,55.6
170,Matt Cullen,2014,38,NSH,C,62,7,18,25,8,16,2.6,7,0,0,1,14,4,0,90,7.8,807,13:01:00,18,10,155,132,54.0,704,625,53.0,-0.5,537,458,54.0,0.6,8.4,92.9,101.4,54.4,45.6,13:01:00,11:39:00,26,22,162,55.6,4,1,3,25.0
171,Kyle Cumiskey,2014,28,CHI,D,7,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,5,0.0,93,13:18:00,11,3,0,0,0.0,88,79,52.7,0.6,64,63,50.4,-2.0,4.5,93.5,98.0,58.6,41.4,13:18:00,12:24:00,1,2,12,41.7,0,0,0,0.0
