Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2015,Beau Bennett,24,PIT,RW,33,6,6,12,-1,10,1.3,5,1,0,0,4,2,0,52,11.5,393,11:54:00,6,65,2,4,33.3,332,308,51.9,0.8,241,238,50.3,-1.4,8.7,90.6,99.4,52.1,47.9,11:54:00,10:24:00,5,10,-0.2,93,55.9,0,0,0,0.0
2015,Sam Bennett,19,CGY,C,77,18,18,36,-11,37,3.4,15,3,0,2,13,5,0,136,13.2,1166,15:09:00,32,110,160,187,46.1,943,974,49.2,0.9,667,712,48.4,-0.9,8.3,89.9,98.2,54.7,45.3,15:08:00,13:06:00,34,27,1.2,240,56.7,1,0,1,0.0
2015,Andre Benoit,32,STL,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,27,13:35:00,5,1,0,0,,13,28,31.7,-6.4,9,17,34.6,-5,16.7,100,116.7,36.4,63.6,13:35:00,13:04:00,0,0,-0.5,1,0,0,0,0,0.0
2015,Patrice Bergeron,30,BOS,C,80,32,36,68,12,49,9,19,12,1,6,21,13,2,282,11.3,1587,19:50:00,56,77,1130,848,57.1,1267,997,56,8.7,971,731,57.1,10.1,8,91.2,99.2,46,54,19:48:00,14:37:00,67,34,14.5,455,62,5,0,5,0.0
2015,Patrik Berglund,27,STL,C,42,10,5,15,1,16,1.8,6,4,0,5,5,0,0,80,12.5,651,15:29:00,17,48,139,138,50.2,525,486,51.9,1,418,364,53.5,2.3,7.5,92,99.4,41.2,58.8,15:29:00,13:29:00,22,9,3.3,128,62.5,2,2,0,100.0
2015,Steve Bernier,30,NYI,RW,24,1,5,6,3,9,0.5,1,0,0,0,5,0,0,27,3.7,269,11:14:00,13,42,0,0,,213,257,45.3,-3.8,139,186,42.8,-7.4,7.4,95.7,103.1,46.6,53.4,11:14:00,10:56:00,6,7,-5.8,43,62.8,0,0,0,0.0
2015,Christoph Bertschy,21,MIN,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,06:57:00,2,7,0,0,,10,37,21.3,-25.9,9,25,26.5,-20.2,0,100,100,42.9,57.1,06:57:00,06:57:00,0,0,-0.5,4,75,0,0,0,0.0
2015,Bryan Bickell,29,CHI,LW,25,0,2,2,-5,2,-0.4,0,0,0,0,2,0,0,21,0,245,09:47:00,10,58,2,0,100,227,214,51.5,0.2,165,162,50.5,-1.2,4.2,92.4,96.5,73.7,26.3,09:47:00,09:35:00,4,7,0.7,44,47.7,0,0,0,0.0
2015,Alex Biega,27,VAN,D,51,0,7,7,-11,22,0.9,0,0,0,0,7,0,0,61,0,855,16:46:00,41,124,0,0,,668,769,46.5,1.4,483,635,43.2,-1.2,7.5,91.9,99.4,56.4,43.6,16:46:00,15:28:00,8,18,-11.4,116,52.6,0,0,0,0.0
2015,Kevin Bieksa,34,ANA,D,71,4,11,15,-7,99,3.6,2,2,0,1,7,4,0,109,3.7,1492,21:01:00,108,152,0,0,,1177,1169,50.2,-4.1,886,847,51.1,-3.7,7,91.9,99,47.4,52.6,21:01:00,17:28:00,13,51,-1.6,249,43.8,0,0,0,0.0
2015,Chris Bigras,20,COL,D,31,1,2,3,-2,16,0.7,1,0,0,0,2,0,0,21,4.8,414,13:21:00,17,17,0,0,,306,406,43,-1.6,234,313,42.8,-3,5.5,94.7,100.3,60.4,39.6,13:21:00,12:46:00,4,8,-5.1,47,44.7,0,0,0,0.0
2015,Anthony Bitetto,25,NSH,D,28,1,5,6,0,19,1.1,1,0,0,0,5,0,0,19,5.3,340,12:08:00,41,62,0,0,,280,329,46,-6,207,231,47.3,-6.4,7.3,93.6,100.9,54.8,45.2,12:08:00,12:00:00,2,8,-3.5,41,46.3,0,0,0,0.0
2015,Oliver Bjorkstrand,20,CBJ,RW,12,4,4,8,6,0,1.3,4,0,0,1,4,0,0,25,16,192,15:59:00,5,9,0,0,,155,155,50,-0.6,112,116,49.1,-1.7,10.6,94.7,105.3,50.8,49.2,15:59:00,13:48:00,6,6,0.7,44,56.8,1,0,1,0.0
2015,Nick Bjugstad,23,FLA,C,67,15,19,34,-8,41,3.4,9,6,0,3,10,9,0,171,8.8,1039,15:31:00,28,87,449,419,51.7,742,745,49.9,1.3,586,587,50,1,8,91.2,99.2,46,54,15:31:00,12:46:00,25,26,4.2,274,62.4,7,4,3,57.1
2015,Joseph Blandisi,21,NJD,LW,41,5,12,17,-14,34,1.1,1,4,0,1,10,2,0,43,11.6,640,15:36:00,13,39,11,22,33.3,407,476,46.1,1.2,320,354,47.5,2.1,6.9,89.2,96.1,46.9,53.1,15:36:00,13:28:00,19,8,-1.2,80,52.5,1,0,1,0.0
2015,Mike Blunden,29,TBL,RW,20,3,2,5,3,34,0.8,3,0,0,1,2,0,0,14,21.4,173,08:39:00,3,41,0,0,,139,141,49.6,-5,97,110,46.9,-6.4,9.6,95.9,105.5,46.2,53.8,08:39:00,08:33:00,1,2,-0.7,28,50,0,0,0,0.0
2015,Andrew Bodnarchuk,27,TOT,D,37,0,4,4,-7,14,0.2,0,0,0,0,4,0,0,9,0,457,12:20:00,27,44,0,0,,338,471,41.8,-3.8,255,361,41.4,-6,8.6,90.6,99.2,50.4,49.6,12:20:00,12:01:00,2,6,-4.5,33,27.3,0,0,0,0.0
2015,Andrew Bodnarchuk,27,COL,D,21,0,2,2,-1,6,0.3,0,0,0,0,2,0,0,4,0,224,10:40:00,18,23,0,0,,338,471,41.8,-3.8,255,361,41.4,-6,8.6,90.6,99.2,50.4,49.6,12:20:00,12:01:00,2,6,-4.5,33,27.3,0,0,0,0.0
2015,Andrew Bodnarchuk,27,CBJ,D,16,0,2,2,-6,8,-0.1,0,0,0,0,2,0,0,5,0,233,14:32:00,9,21,0,0,,338,471,41.8,-3.8,255,361,41.4,-6,8.6,90.6,99.2,50.4,49.6,12:20:00,12:01:00,2,6,-4.5,33,27.3,0,0,0,0.0
2015,Mikkel Boedker,26,TOT,LW,80,17,34,51,-33,12,3.8,14,3,0,5,18,16,0,166,10.2,1481,18:30:00,31,50,1,2,33.3,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,0,0,0,0.0
2015,Mikkel Boedker,26,TOT,LW,80,17,34,51,-33,12,3.8,14,3,0,5,18,16,0,166,10.2,1481,18:30:00,31,50,1,2,33.3,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,2,1,1,50.0
2015,Mikkel Boedker,26,TOT,LW,80,17,34,51,-33,12,3.8,14,3,0,5,18,16,0,166,10.2,1481,18:30:00,31,50,1,2,33.3,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,1,1,0,100.0
2015,Mikkel Boedker,26,ARI,LW,62,13,26,39,-28,10,2.8,10,3,0,4,11,15,0,144,9,1155,18:37:00,21,43,0,1,0,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,0,0,0,0.0
2015,Mikkel Boedker,26,ARI,LW,62,13,26,39,-28,10,2.8,10,3,0,4,11,15,0,144,9,1155,18:37:00,21,43,0,1,0,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,2,1,1,50.0
2015,Mikkel Boedker,26,ARI,LW,62,13,26,39,-28,10,2.8,10,3,0,4,11,15,0,144,9,1155,18:37:00,21,43,0,1,0,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,1,1,0,100.0
2015,Mikkel Boedker,26,COL,LW,18,4,8,12,-5,2,1,4,0,0,1,7,1,0,22,18.2,326,18:07:00,10,7,1,1,50,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,0,0,0,0.0
2015,Mikkel Boedker,26,COL,LW,18,4,8,12,-5,2,1,4,0,0,1,7,1,0,22,18.2,326,18:07:00,10,7,1,1,50,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,2,1,1,50.0
2015,Mikkel Boedker,26,COL,LW,18,4,8,12,-5,2,1,4,0,0,1,7,1,0,22,18.2,326,18:07:00,10,7,1,1,50,1033,1178,46.7,-0.3,752,903,45.4,-1.1,8.1,89,97.2,53.1,46.9,18:27:00,14:29:00,38,32,-6.5,309,53.7,1,1,0,100.0
2015,Zach Bogosian,25,BUF,D,64,7,17,24,-11,68,4.5,4,3,0,1,13,3,1,121,5.8,1430,22:21:00,98,86,0,0,,1055,1210,46.6,-0.7,817,924,46.9,-0.3,8.3,90.7,99,50.8,49.2,22:20:00,19:16:00,17,21,-10.3,218,55.5,0,0,0,0.0
2015,Jared Boll,29,CBJ,RW,30,1,2,3,-3,61,0,1,0,0,0,2,0,0,11,9.1,200,06:39:00,15,53,2,0,100,117,230,33.7,-16.6,92,162,36.2,-13.7,7.2,93.2,100.5,43.9,56.1,06:39:00,06:38:00,3,0,-3.1,22,50,0,0,0,0.0
2015,Dave Bolland,29,FLA,C,25,1,4,5,-2,16,0,1,0,0,0,1,3,0,26,3.8,352,14:06:00,9,36,156,185,45.7,207,263,44,-5.8,163,186,46.7,-2.9,6.7,93.3,100,43.1,56.9,14:06:00,11:19:00,5,12,-6.1,52,50,0,0,0,0.0
2015,Brandon Bollig,29,CGY,LW,54,2,2,4,-10,103,-0.7,2,0,0,0,2,0,0,56,3.6,502,09:17:00,25,117,2,1,66.7,370,475,43.8,-5.3,283,325,46.5,-2.1,4.9,90.8,95.7,38.6,61.4,09:17:00,09:10:00,11,8,-2.7,95,58.9,0,0,0,0.0
2015,Nick Bonino,27,PIT,C,63,9,20,29,13,31,3,6,2,1,0,20,0,0,97,9.3,998,15:50:00,67,22,463,455,50.4,702,660,51.5,-0.6,512,457,52.8,0.7,8.2,94.5,102.8,44.4,55.6,15:50:00,11:55:00,32,17,9.7,167,58.1,1,0,1,0.0
2015,Mark Borowiecki,26,OTT,D,63,1,1,2,-4,107,0.2,1,0,0,0,1,0,0,27,3.7,922,14:38:00,99,271,0,1,0,633,791,44.5,-4.3,466,594,44,-3.4,6.3,93.2,99.4,39.4,60.6,14:38:00,12:10:00,3,22,-9.1,60,45,0,0,0,0.0
2015,Robert Bortuzzo,26,STL,D,40,2,1,3,2,52,1.3,2,0,0,0,1,0,0,47,4.3,531,13:16:00,42,93,0,0,,459,380,54.7,4,359,277,56.4,6.1,5.9,93.9,99.8,42,58,13:16:00,12:19:00,5,9,1.5,88,53.4,0,0,0,0.0
2015,Reid Boucher,22,NJD,LW,39,8,11,19,-13,6,1.8,6,2,0,4,7,4,0,74,10.8,557,14:16:00,14,32,1,2,33.3,361,475,43.2,-2,275,351,43.9,-2.4,7.4,90.3,97.7,46.5,53.5,14:16:00,12:22:00,9,9,-2.2,123,60.2,2,1,1,50.0
2015,Eric Boulton,39,NYI,LW,6,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,3,0,57,09:29:00,0,15,0,0,,25,45,35.7,-10.3,15,36,29.4,-16.4,10,83.3,93.3,65.2,34.8,09:29:00,08:41:00,1,2,-1.8,5,60,0,0,0,0.0
2015,Lance Bouma,25,CGY,C,44,2,5,7,-6,31,-0.2,2,0,0,0,3,0,2,49,4.1,530,12:02:00,42,110,5,8,38.5,384,456,45.7,-4.2,271,306,47,-2.3,5.6,90.7,96.3,47.2,52.8,12:02:00,10:12:00,6,10,-1.4,83,59,0,0,0,0.0
2015,Gabriel Bourque,25,NSH,RW,22,1,3,4,0,18,0.1,1,0,0,0,3,0,0,25,4,272,12:22:00,22,55,0,1,0,184,198,48.2,-5.4,132,130,50.4,-4.8,8.4,90.8,99.2,29.3,70.7,12:22:00,10:01:00,3,5,1.5,42,59.5,0,0,0,0.0
2015,Rene Bourque,34,CBJ,RW,49,3,5,8,-9,38,0,3,0,0,0,5,0,0,77,3.9,512,10:27:00,19,82,3,6,33.3,397,465,46.1,-2.1,298,334,47.2,-1,7,90,97,38.9,61.1,10:27:00,10:11:00,16,8,0.5,131,58.8,0,0,0,0.0
2015,Jay Bouwmeester,32,STL,D,72,3,16,19,-4,18,3.9,2,1,0,0,15,1,0,105,2.9,1664,23:07:00,110,71,0,0,,1239,1291,49,-4.7,935,981,48.8,-5.4,6.5,93.1,99.7,46.2,53.8,23:07:00,19:14:00,11,30,-2,230,45.7,0,0,0,0.0
2015,Johnny Boychuk,32,NYI,D,70,9,16,25,17,31,6.6,8,1,0,1,12,4,0,165,5.5,1496,21:22:00,140,149,0,0,,1160,1214,48.9,0.5,846,867,49.4,0.9,9,93.5,102.5,48.3,51.7,21:22:00,18:03:00,21,47,-6.3,361,45.7,0,0,0,0.0
2015,Brad Boyes,33,TOR,RW,60,8,16,24,-6,12,2.1,6,2,0,1,13,3,0,85,9.4,718,11:58:00,17,20,9,5,64.3,590,460,56.2,5.9,426,362,54.1,4.8,8.3,89.4,97.7,52.6,47.4,11:58:00,09:30:00,25,19,3,169,50.3,1,0,1,0.0
