Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Eric Brewer,2013,34,TBL,D,77,4,13,17,10,59,4,4,0,0,2,11,0,2,83,4.8,1352,17:33:00,99,139,0,0,,1021,1014,50.2,-1,787,768,50.6,-1.5,7.5,93.1,100.6,48.4,51.6,17:33:00,15:12:00,17,40,178,46.6,0,0,0,0.0
Daniel Briere,2013,36,MTL,C,69,13,12,25,1,30,3,9,4,0,1,10,2,0,118,11,881,12:46:00,11,23,171,179,48.9,688,768,47.3,-0.3,515,566,47.6,-1,8.5,92.9,101.5,44.7,55.3,12:46:00,11:05:00,22,17,188,62.8,3,1,2,33.3
T.J. Brodie,2013,23,CGY,D,81,4,27,31,0,20,6.3,3,1,0,2,19,6,2,104,3.8,1949,1900-01-01 00:04:00,130,58,0,0,,1446,1353,51.7,8.1,1059,957,52.5,7.5,8.6,90.2,98.8,42.4,57.6,1900-01-01 00:04:00,20:17:00,48,61,255,40.8,1,0,1,0.0
Jonas Brodin,2013,20,MIN,D,79,8,11,19,0,22,5,5,3,0,0,7,4,0,74,10.8,1888,23:54:00,117,33,0,0,,1182,1377,46.2,-4.9,875,1024,46.1,-6,7.6,93.1,100.7,50.1,49.9,23:52:00,20:04:00,28,36,177,41.8,0,0,0,0.0
Kyle Brodziak,2013,29,MIN,C,81,8,16,24,0,61,1.4,7,0,1,1,15,1,0,115,7,1314,16:13:00,41,73,590,633,48.2,780,1019,43.4,-8.9,556,745,42.7,-9.9,8.4,93.6,102,32.5,67.5,16:12:00,13:25:00,49,20,227,51.1,0,0,0,0.0
David Broll,2013,21,TOR,LW,5,0,1,1,1,5,0.1,0,0,0,0,1,0,0,3,0,41,08:11:00,2,7,0,0,,36,48,42.9,1.2,25,33,43.1,3.8,14.3,95,109.3,40.7,59.3,08:11:00,08:07:00,2,5,7,42.9,1,0,1,0.0
Sheldon Brookbank,2013,33,CHI,D,48,2,5,7,2,52,1.4,2,0,0,1,5,0,0,43,4.7,619,12:53:00,38,64,0,0,,543,504,51.9,-6.9,390,387,50.2,-8,7.4,92.9,100.3,61.6,38.4,12:53:00,12:21:00,7,20,95,45.3,0,0,0,0.0
Julien Brouillette,2013,27,WSH,D,10,1,1,2,3,0,0.7,1,0,0,1,1,0,0,4,25,156,15:33:00,11,10,0,0,,108,154,41.2,-5.7,74,116,38.9,-8.1,15.1,94,109.1,42.2,57.8,15:33:00,15:03:00,1,5,16,25,0,0,0,0.0
Troy Brouwer,2013,28,WSH,RW,82,25,18,43,-6,92,4.7,13,12,0,3,9,9,0,161,15.5,1546,18:51:00,39,210,223,213,51.1,943,1006,48.4,0.5,702,758,48.1,0.4,7.6,93.1,100.7,48.7,51.3,18:51:00,13:18:00,34,22,315,51.1,6,2,4,33.3
Chris Brown,2013,22,TOT,C,12,1,1,2,0,17,0.2,1,0,0,0,1,0,0,8,12.5,104,08:42:00,1,22,15,25,37.5,76,93,45,-4.9,51,66,43.6,-5.2,5,96.2,101.2,52.9,47.1,08:42:00,08:35:00,2,3,18,44.4,0,0,0,0.0
Chris Brown,2013,22,WSH,C,6,1,1,2,0,0,0.2,1,0,0,0,1,0,0,4,25,58,09:42:00,0,12,15,23,39.5,76,93,45,-4.9,51,66,43.6,-5.2,5,96.2,101.2,52.9,47.1,08:42:00,08:35:00,2,3,18,44.4,0,0,0,0.0
Chris Brown,2013,22,PHX,C,6,0,0,0,0,17,-0.1,0,0,0,0,0,0,0,4,0,46,07:41:00,1,10,0,2,0,76,93,45,-4.9,51,66,43.6,-5.2,5,96.2,101.2,52.9,47.1,08:42:00,08:35:00,2,3,18,44.4,0,0,0,0.0
Dustin Brown,2013,29,LAK,RW,79,15,12,27,7,66,3.1,14,1,0,2,9,3,0,195,7.7,1251,15:50:00,12,246,6,13,31.6,1081,789,57.8,-0.5,797,607,56.8,-0.3,6.9,92.5,99.4,53.7,46.3,15:50:00,13:13:00,26,41,349,55.6,3,1,2,33.3
J.T. Brown,2013,23,TBL,RW,63,4,15,19,-9,6,0.7,4,0,0,0,12,2,1,113,3.5,821,13:02:00,32,70,7,15,31.8,695,655,51.5,0.1,548,495,52.5,0.5,5.7,91.2,96.9,49.4,50.6,13:02:00,11:36:00,19,12,186,60.2,0,0,0,0.0
Mike Brown,2013,28,TOT,RW,56,2,3,5,-9,94,-0.3,2,0,0,0,3,0,0,45,4.4,400,07:09:00,15,146,2,1,66.7,294,339,46.4,-7.6,220,234,48.5,-6.6,6.7,88.3,95,52.9,47.1,07:09:00,0.2916666666666667,8,4,77,58.4,0,0,0,0.0
Mike Brown,2013,28,SJS,RW,48,2,3,5,-10,75,-0.3,2,0,0,0,3,0,0,44,4.5,354,07:22:00,12,121,2,1,66.7,294,339,46.4,-7.6,220,234,48.5,-6.6,6.7,88.3,95,52.9,47.1,07:09:00,0.2916666666666667,8,4,77,58.4,0,0,0,0.0
Mike Brown,2013,28,EDM,RW,8,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,47,05:49:00,3,25,0,0,,294,339,46.4,-7.6,220,234,48.5,-6.6,6.7,88.3,95,52.9,47.1,07:09:00,0.2916666666666667,8,4,77,58.4,0,0,0,0.0
Gilbert Brule,2013,27,PHX,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,35,11:33:00,1,3,0,0,,32,32,50,,21,24,46.7,,0,94.1,94.1,77.8,22.2,11:33:00,11:24:00,1,1,6,50,0,0,0,0.0
Damien Brunner,2013,27,NJD,RW,60,11,14,25,-11,26,2.4,7,4,0,1,7,6,1,110,10,812,13:32:00,5,15,1,7,12.5,587,521,53,-1.5,430,411,51.1,-3.4,7.1,89.7,96.9,59.1,40.9,13:32:00,11:22:00,16,21,196,56.1,5,1,4,20.0
Brett Bulmer,2013,21,MIN,RW,5,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,7,0,53,10:41:00,2,14,0,0,,41,42,49.4,7.4,31,33,48.4,6.6,0,92.9,92.9,22.9,77.1,10:41:00,10:41:00,1,0,12,58.3,0,0,0,0.0
Adam Burish,2013,31,SJS,RW,15,0,0,0,-4,6,-0.4,0,0,0,0,0,0,0,9,0,144,09:37:00,9,23,39,36,52,114,102,52.8,-8.4,94,70,57.3,-7.5,3.6,87.8,91.3,43.7,56.3,09:37:00,08:22:00,2,1,18,50,0,0,0,0.0
Brent Burns,2013,28,SJS,RW,69,22,26,48,26,34,6.9,20,2,0,3,17,9,0,245,9,1160,16:49:00,24,145,61,70,46.6,1192,888,57.3,5.2,881,658,57.2,3.2,9.9,93,102.9,50.3,49.7,16:49:00,14:27:00,45,37,453,53.9,2,0,2,0.0
Alexandre Burrows,2013,32,VAN,LW,49,5,10,15,-9,71,0.6,3,2,0,0,5,4,1,104,4.8,873,17:49:00,33,84,23,32,41.8,720,563,56.1,2.4,517,410,55.8,2,4.5,90.6,95.2,61.7,38.3,17:49:00,13:37:00,24,13,201,51.7,5,1,4,20.0
Bobby Butler,2013,26,FLA,RW,2,0,1,1,1,2,0.1,0,0,0,0,1,0,0,5,0,28,13:50:00,0,2,0,0,,28,11,71.8,17.3,19,10,65.5,12.6,11.8,85.7,97.5,50,50,13:50:00,13:00:00,2,0,9,55.6,1,0,1,0.0
Chris Butler,2013,27,CGY,D,82,2,14,16,-23,39,2.1,2,0,0,1,13,0,1,83,2.4,1662,20:16:00,211,68,0,0,,1139,1520,42.8,-7.3,854,1034,45.2,-5.1,6.5,91.2,97.6,41.6,58.4,20:16:00,17:14:00,14,64,192,43.2,0,0,0,0.0
Dustin Byfuglien,2013,28,WPG,D,78,20,36,56,-20,86,8.3,12,8,0,1,18,18,0,256,7.8,1801,23:05:00,80,213,0,2,0,1412,1341,51.3,-0.5,1051,998,51.3,-1.1,7.7,89.1,96.8,51.7,48.3,23:05:00,18:00:00,68,72,489,52.4,1,0,1,0.0
Paul Byron,2013,24,CGY,C,47,7,14,21,6,27,2.3,4,2,1,1,10,1,3,46,15.2,679,14:27:00,10,63,7,25,21.9,515,498,50.8,3.6,377,352,51.7,4.6,8.5,91.4,99.9,49.3,50.7,14:27:00,12:23:00,29,13,93,49.5,1,1,0,100.0
Mitch Callahan,2013,22,DET,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,09:01:00,0,2,0,0,,7,4,63.6,,4,3,57.1,,0,100,100,0,100,09:01:00,09:01:00,1,0,3,0,0,0,0,0.0
Ryan Callahan,2013,28,TOT,RW,65,17,19,36,1,24,4,9,7,1,3,14,5,0,163,10.4,1212,18:39:00,60,189,13,19,40.6,959,950,50.2,-3.3,713,694,50.7,-3.3,8,92.8,100.8,59,41,18:39:00,14:40:00,34,20,304,53.6,3,0,3,0.0
Ryan Callahan,2013,28,NYR,RW,45,11,14,25,-3,16,2.7,6,4,1,2,11,3,0,109,10.1,808,17:57:00,47,132,7,12,36.8,959,950,50.2,-3.3,713,694,50.7,-3.3,8,92.8,100.8,59,41,18:39:00,14:40:00,34,20,304,53.6,3,0,3,0.0
Ryan Callahan,2013,28,TBL,RW,20,6,5,11,4,8,1.3,3,3,0,1,3,2,0,54,11.1,404,20:13:00,13,57,6,7,46.2,959,950,50.2,-3.3,713,694,50.7,-3.3,8,92.8,100.8,59,41,18:39:00,14:40:00,34,20,304,53.6,3,0,3,0.0
Matt Calvert,2013,24,CBJ,LW,56,9,15,24,-1,53,2.2,7,2,0,1,13,2,0,90,10,902,16:06:00,28,108,3,6,33.3,658,611,51.9,-0.1,491,456,51.8,-0.3,8.5,91.2,99.8,47.4,52.6,15:49:00,12:48:00,20,18,154,57.1,1,0,1,0.0
Mike Cammalleri,2013,31,CGY,C,63,26,19,45,-13,26,5.5,20,6,0,8,11,8,0,191,13.6,1250,19:51:00,29,26,88,103,46.1,948,898,51.4,6.6,686,633,52,5.6,8.5,88.7,97.1,47.5,52.5,19:51:00,16:25:00,30,42,343,55.7,6,2,4,33.3
Andrew Campbell,2013,25,LAK,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,12:42:00,1,3,0,0,,34,38,47.2,,27,26,50.9,,5.6,94.7,100.3,59.3,40.7,12:42:00,12:13:00,0,0,7,57.1,0,0,0,0.0
Brian Campbell,2013,34,FLA,D,82,7,30,37,-6,20,6.3,5,2,0,2,18,10,2,116,6,2211,1900-01-01 02:57:00,108,50,0,1,0,1573,1418,52.6,1.5,1208,1106,52.2,0.5,7.6,91.2,98.8,50.1,49.9,1900-01-01 02:55:00,20:53:00,43,45,279,41.6,0,0,0,0.0
Gregory Campbell,2013,30,BOS,C,82,8,13,21,1,47,1.4,7,0,1,2,11,1,1,84,9.5,976,11:54:00,46,134,358,391,47.8,644,779,45.3,-11.7,491,573,46.1,-10.5,7.2,93.5,100.7,48.3,51.7,11:54:00,09:54:00,26,10,147,57.1,0,0,0,0.0
Daniel Carcillo,2013,29,TOT,LW,57,4,1,5,-1,100,0.2,4,0,0,2,1,0,0,44,9.1,529,09:17:00,21,112,1,0,100,473,467,50.3,-5.6,365,339,51.8,-3.8,5.6,93.8,99.3,43,57,09:17:00,09:10:00,4,20,100,44,0,0,0,0.0
Daniel Carcillo,2013,29,NYR,LW,31,3,0,3,0,43,0.3,3,0,0,1,0,0,0,22,13.6,272,08:47:00,12,58,0,0,,473,467,50.3,-5.6,365,339,51.8,-3.8,5.6,93.8,99.3,43,57,09:17:00,09:10:00,4,20,100,44,0,0,0,0.0
Daniel Carcillo,2013,29,LAK,LW,26,1,1,2,-1,57,-0.1,1,0,0,1,1,0,0,22,4.5,257,09:52:00,9,54,1,0,100,473,467,50.3,-5.6,365,339,51.8,-3.8,5.6,93.8,99.3,43,57,09:17:00,09:10:00,4,20,100,44,0,0,0,0.0
Matt Carey,2013,21,CHI,LW,2,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,1,100,19,09:38:00,0,2,10,11,47.6,16,18,47.1,,12,13,48,,10,83.3,93.3,41.7,58.3,09:38:00,09:12:00,0,0,2,50,0,0,0,0.0
Paul Carey,2013,25,COL,C,12,0,0,0,2,0,-0.1,0,0,0,0,0,0,0,6,0,77,06:26:00,2,11,0,0,,57,65,46.7,-4.2,38,48,44.2,-5.4,11.5,97.1,108.6,80,20,06:26:00,06:06:00,1,1,10,60,0,0,0,0.0
Matt Carkner,2013,33,NYI,D,53,0,3,3,-10,149,0,0,0,0,0,3,0,0,50,0,635,11:59:00,59,58,0,0,,605,621,49.3,-1,454,454,50,-0.2,4.5,92,96.6,54.2,45.8,11:59:00,11:36:00,9,15,90,55.6,0,0,0,0.0
Matt Carle,2013,29,TBL,D,82,2,29,31,11,28,5.7,1,1,0,0,23,6,0,115,1.7,1819,22:11:00,161,46,0,1,0,1351,1463,48,-5.6,1036,1069,49.2,-4.3,9.1,92.5,101.5,49.7,50.3,22:11:00,18:25:00,21,43,218,52.8,3,2,1,66.7
John Carlson,2013,24,WSH,D,82,10,27,37,-3,22,6.7,5,5,0,0,9,17,1,208,4.8,2010,1900-01-01 00:31:00,177,64,0,1,0,1305,1473,47,-1.6,961,1094,46.8,-1.6,8,92.5,100.5,49.2,50.8,1900-01-01 00:31:00,17:37:00,55,53,388,53.6,0,0,0,0.0
Jordan Caron,2013,23,BOS,RW,35,1,2,3,-8,36,-0.7,1,0,0,0,2,0,0,52,1.9,382,10:55:00,9,47,1,3,25,308,321,49,-4.1,225,249,47.5,-5.6,4.3,91.7,96,50.5,49.5,10:55:00,10:10:00,11,7,86,60.5,0,0,0,0.0
Connor Carrick,2013,19,WSH,D,34,1,5,6,-9,23,0.5,1,0,0,0,5,0,0,26,3.8,543,15:58:00,56,25,0,0,,394,515,43.3,-5.5,289,395,42.3,-7.7,7.7,91.7,99.4,46.8,53.2,15:58:00,14:27:00,6,18,71,36.6,0,0,0,0.0
Jeff Carter,2013,29,LAK,C,72,27,23,50,8,44,7,18,8,1,5,17,6,0,256,10.5,1365,18:57:00,29,68,336,308,52.2,1167,875,57.1,-2.5,877,682,56.3,-2.6,7.6,92.5,100.1,55.3,44.7,18:57:00,14:10:00,32,59,461,55.5,13,4,9,30.8
Ryan Carter,2013,30,NJD,C,62,7,3,10,-6,35,0.6,7,0,0,2,2,0,1,69,10.1,702,11:20:00,24,72,16,20,44.4,449,427,51.3,-4.4,346,318,52.1,-3.4,4.9,91.9,96.8,46.5,53.5,11:20:00,10:16:00,14,9,117,59,0,0,0,0.0
Cody Ceci,2013,20,OTT,D,49,3,6,9,-5,14,1.4,3,0,0,2,6,0,0,82,3.7,843,17:12:00,49,45,0,0,,699,676,50.8,-4.2,538,525,50.6,-3.1,8,90.7,98.7,52.3,47.7,17:11:00,13:58:00,12,15,166,49.4,0,0,0,0.0
Michael Chaput,2013,21,CBJ,C,17,0,1,1,0,2,-0.1,0,0,0,0,1,0,0,6,0,151,08:54:00,10,34,42,56,42.9,87,154,36.1,-17.1,60,112,34.9,-15.5,12.5,93.9,106.4,51.2,48.8,08:54:00,08:42:00,5,1,16,37.5,0,0,0,0.0
Zdeno Chara,2013,36,BOS,D,77,17,23,40,25,66,9.2,7,10,0,3,17,5,1,168,10.1,1898,1900-01-01 00:39:00,104,163,0,0,,1465,1202,54.9,1.4,1096,893,55.1,2.3,8.6,93.6,102.1,47.8,52.2,1900-01-01 00:39:00,19:02:00,20,62,341,49.3,0,0,0,0.0
Ben Chiarot,2013,22,WPG,D,1,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,0,,11,10:47:00,0,3,0,0,,7,14,33.3,-25.2,5,8,38.5,-21.2,0,57.1,57.1,71.4,28.6,10:47:00,10:47:00,1,0,0,,0,0,0,0.0
Alex Chiasson,2013,23,DAL,RW,79,13,22,35,-21,38,2.4,7,6,0,4,15,7,0,144,9,1194,15:07:00,21,75,64,68,48.5,820,815,50.2,-1.8,597,624,48.9,-3.6,8.3,88.2,96.5,56.3,43.7,14:56:00,11:05:00,26,25,272,52.6,6,2,4,33.3
Jason Chimera,2013,34,WSH,LW,82,15,27,42,4,36,4.4,14,1,0,0,22,4,1,167,9,1264,15:25:00,30,140,38,49,43.7,935,1060,46.9,-2.5,696,788,46.9,-2.1,9.5,92.4,101.9,44,56,15:25:00,12:51:00,25,30,254,65.7,3,0,3,0.0
Kyle Chipchura,2013,27,PHX,C,80,5,15,20,3,45,1.6,5,0,0,0,15,0,0,46,10.9,777,09:43:00,9,116,176,155,53.2,696,659,51.4,0,495,502,49.6,-1.4,8,93,101,39.9,60.1,09:43:00,09:33:00,30,12,85,54.1,0,0,0,0.0
Casey Cizikas,2013,22,NYI,C,80,6,10,16,-12,30,0.1,5,1,0,1,7,1,2,79,7.6,1070,13:22:00,48,128,489,522,48.4,667,821,44.8,-7.2,505,590,46.1,-5.3,4.6,92,96.6,44.5,55.5,13:22:00,10:42:00,33,18,141,56,1,1,0,100.0
David Clarkson,2013,29,TOR,RW,60,5,6,11,-14,93,-0.4,4,1,0,1,5,1,0,102,4.9,906,15:06:00,35,159,8,13,38.1,692,928,42.7,-1.6,511,710,41.9,-1.1,6.1,93,99,36.2,63.8,15:06:00,14:02:00,23,25,179,57,3,1,2,33.3
Dan Cleary,2013,35,DET,RW,52,4,4,8,-11,31,-0.4,4,0,0,1,3,0,1,64,6.3,723,13:54:00,17,51,12,10,54.5,455,520,46.7,-6,347,392,47,-4.3,4.8,92,96.8,51.9,48.1,13:54:00,10:51:00,12,6,99,64.6,0,0,0,0.0
Marc-Andre Cliche,2013,26,COL,C,76,1,6,7,-11,17,-1.2,1,0,0,0,5,0,1,69,1.4,803,10:34:00,42,25,331,388,46,392,571,40.7,-9.5,299,412,42.1,-8.1,4.5,92.7,97.2,51.2,48.8,10:33:00,07:57:00,34,4,104,66.3,0,0,0,0.0
Kyle Clifford,2013,23,LAK,LW,71,3,5,8,6,81,0.4,3,0,0,0,5,0,0,74,4.1,721,10:10:00,13,189,6,6,50,621,528,54,-6.3,447,400,52.8,-6,6.4,95.2,101.6,56,44,10:10:00,09:42:00,12,16,132,56.1,0,0,0,0.0
Grant Clitsome,2013,28,WPG,D,32,2,10,12,-5,18,1.6,2,0,0,0,8,2,0,42,4.8,633,19:47:00,42,51,0,0,,561,524,51.7,-1.3,415,393,51.4,-2.8,8.6,89.9,98.5,52.2,47.8,19:47:00,16:56:00,9,22,94,44.7,0,0,0,0.0
Ryane Clowe,2013,31,NJD,LW,43,7,19,26,-10,33,2.3,4,3,0,1,14,5,0,74,9.5,694,16:08:00,19,82,1,2,33.3,524,477,52.3,-1,395,362,52.2,-1.9,8.6,87.7,96.3,50.2,49.8,16:08:00,13:47:00,8,21,110,67.3,5,0,5,0.0
Rich Clune,2013,26,NSH,LW,58,3,4,7,-7,166,0,3,0,0,1,4,0,0,29,10.3,491,08:27:00,9,132,0,0,,336,376,47.2,-2.3,247,284,46.5,-3.9,5.6,92,97.6,42.5,57.5,08:27:00,08:12:00,11,6,51,56.9,0,0,0,0.0
Cal Clutterbuck,2013,26,NYI,RW,73,12,7,19,-9,50,1.3,9,0,3,1,6,0,1,172,7,1046,14:20:00,14,270,7,9,43.8,760,808,48.5,-3.2,564,567,49.9,-1.4,5.7,91,96.7,45.1,54.9,14:20:00,11:10:00,30,24,285,60,1,0,1,0.0
Braydon Coburn,2013,28,PHI,D,82,5,12,17,-6,63,3.3,4,0,1,2,12,0,0,122,4.1,1840,22:27:00,115,109,0,0,,1391,1366,50.5,-0.6,1021,1034,49.7,-0.9,8.4,90.9,99.3,47.8,52.2,22:27:00,18:12:00,26,44,269,45.4,0,0,0,0.0
Andrew Cogliano,2013,26,ANA,C,82,21,21,42,13,26,5.2,18,0,3,5,18,0,2,157,13.4,1262,15:24:00,36,94,11,16,40.7,981,1068,47.9,-4.9,739,794,48.2,-5,9.2,92.5,101.7,48.5,51.5,15:24:00,13:24:00,22,31,270,58.5,0,0,0,0.0
Carlo Colaiacovo,2013,31,STL,D,25,1,3,4,-4,18,0.6,1,0,0,0,2,1,0,18,5.6,379,15:09:00,26,29,0,0,,307,292,51.3,-3.8,224,197,53.2,-0.2,5.3,91.5,96.9,60.1,39.9,15:09:00,13:53:00,1,5,52,34.6,0,0,0,0.0
Joe Colborne,2013,24,CGY,C,80,10,18,28,-17,34,1.8,9,1,0,1,15,3,0,80,12.5,1141,14:16:00,33,129,214,227,48.5,820,975,45.7,-2.5,591,673,46.8,-2.7,8.1,89.9,98,51.3,48.7,14:16:00,12:35:00,30,38,138,58,10,4,6,40.0
Erik Cole,2013,35,DAL,LW,75,16,13,29,-17,20,2.3,13,3,0,4,9,4,0,139,11.5,1137,15:10:00,21,88,19,22,46.3,882,885,49.9,-2.3,648,662,49.5,-2.6,7.2,89.4,96.5,53.7,46.3,15:03:00,12:31:00,30,34,264,51.9,1,0,1,0.0
Ian Cole,2013,24,STL,D,46,3,8,11,15,31,3.5,3,0,0,0,6,2,0,45,6.7,694,15:05:00,68,24,0,0,,548,572,48.9,-7.5,410,395,50.9,-4.9,9.4,95.8,105.3,49.5,50.5,15:05:00,14:12:00,9,9,106,42.5,0,0,0,0.0
Sean Collins,2013,25,CBJ,C,6,0,1,1,1,0,0.1,0,0,0,0,1,0,0,6,0,49,08:11:00,1,9,0,0,,37,39,48.7,-0.6,22,29,43.1,-7.1,11.1,95.7,106.8,56.5,43.5,08:11:00,08:08:00,2,0,7,85.7,0,0,0,0.0
Blake Comeau,2013,27,CBJ,LW,61,5,11,16,-2,36,1,5,0,0,0,11,0,0,107,4.7,736,12:04:00,14,193,10,7,58.8,607,529,53.4,3.4,440,399,52.4,2.4,7.8,91.3,99,46.4,53.6,11:52:00,11:20:00,22,15,191,55,0,0,0,0.0
Cory Conacher,2013,24,TOT,C,79,7,19,26,1,50,2,6,1,0,2,19,0,0,100,7,1022,12:56:00,27,51,9,5,64.3,835,853,49.5,-1.1,619,666,48.2,-1.9,8.8,92.3,101.1,54.7,45.3,12:56:00,11:26:00,24,14,169,59.8,2,0,2,0.0
Cory Conacher,2013,24,OTT,C,60,4,16,20,8,34,1.6,4,0,0,1,16,0,0,73,5.5,738,12:18:00,15,41,8,5,61.5,835,853,49.5,-1.1,619,666,48.2,-1.9,8.8,92.3,101.1,54.7,45.3,12:56:00,11:26:00,24,14,169,59.8,2,0,2,0.0
Cory Conacher,2013,24,BUF,C,19,3,3,6,-7,16,0.4,2,1,0,1,3,0,0,27,11.1,284,14:58:00,12,10,1,0,100,835,853,49.5,-1.1,619,666,48.2,-1.9,8.8,92.3,101.1,54.7,45.3,12:56:00,11:26:00,24,14,169,59.8,2,0,2,0.0
Erik Condra,2013,27,OTT,RW,76,6,10,16,0,30,0.8,5,0,1,0,9,0,1,85,7.1,885,11:39:00,44,28,1,14,6.7,732,642,53.3,-1.4,537,511,51.2,-2.3,5.9,93.4,99.3,51.9,48.1,11:39:00,09:09:00,37,30,180,47.2,1,0,1,0.0
Kevin Connauton,2013,23,DAL,D,36,1,7,8,-6,16,0.9,1,0,0,0,5,2,0,56,1.8,552,15:20:00,29,43,0,0,,517,515,50.1,-1.3,380,392,49.2,-2.8,7,91.4,98.4,56.8,43.2,15:22:00,14:29:00,9,22,120,46.7,0,0,0,0.0
Chris Conner,2013,30,PIT,RW,19,4,1,5,-3,2,0.5,4,0,0,0,1,0,0,17,23.5,224,11:46:00,10,21,0,1,0,144,241,37.4,-14.8,103,166,38.3,-14.7,9.2,90.8,100,45.3,54.7,11:46:00,11:27:00,4,3,31,54.8,0,0,0,0.0
Brett Connolly,2013,21,TBL,RW,11,1,0,1,-5,4,-0.2,1,0,0,1,0,0,0,12,8.3,132,12:01:00,1,9,25,27,48.1,105,102,50.7,-0.9,83,76,52.2,2,8.3,84.9,93.2,67.2,32.8,12:01:00,10:51:00,3,1,18,66.7,0,0,0,0.0
Matt Cooke,2013,35,MIN,LW,82,10,18,28,8,54,2.5,9,0,1,3,15,2,1,104,9.6,1263,15:24:00,61,190,10,16,38.5,766,951,44.6,-7,535,690,43.7,-7.9,8.9,94.3,103.2,33.5,66.5,15:24:00,12:48:00,34,25,183,56.8,0,0,0,0.0
Patrice Cormier,2013,23,WPG,C,9,0,3,3,2,7,0.3,0,0,0,0,3,0,0,4,0,63,06:58:00,3,20,26,20,56.5,45,55,45,-11.2,29,44,39.7,-16.1,9.1,100,109.1,48.8,51.2,06:58:00,06:52:00,2,0,8,50,0,0,0,0.0
Frank Corrado,2013,20,VAN,D,15,1,0,1,-2,4,0.3,1,0,0,0,0,0,0,20,5,188,12:34:00,17,9,0,0,,169,179,48.6,-1.9,127,127,50,0,6.2,91.3,97.5,52.7,47.3,12:34:00,11:45:00,1,3,42,47.6,0,0,0,0.0
Joe Corvo,2013,36,OTT,D,25,3,7,10,-7,10,1.1,3,0,0,0,5,2,0,54,5.6,438,17:31:00,24,15,0,0,,381,359,51.5,-3.1,290,288,50.2,-4.1,6.1,91.1,97.3,49.8,50.2,17:31:00,15:24:00,5,12,103,52.4,0,0,0,0.0
Jean-Philippe Cote,2013,31,TBL,D,19,0,4,4,0,22,0.6,0,0,0,0,4,0,0,12,0,190,10:00:00,22,40,0,0,,191,143,57.2,3.9,147,99,59.8,7.6,2,97.1,99.1,57,43,10:00:00,09:13:00,0,2,33,36.4,0,0,0,0.0
Logan Couture,2013,24,SJS,C,65,23,31,54,21,20,7.3,17,4,2,6,20,8,2,233,9.9,1231,18:56:00,68,16,479,471,50.4,1034,879,54.1,0,787,650,54.8,-0.7,9.8,92.2,101.9,45.2,54.8,18:56:00,14:06:00,39,43,400,58.3,14,7,7,50.0
Sean Couturier,2013,21,PHI,C,82,13,26,39,1,45,3.2,12,0,1,2,19,3,4,165,7.9,1565,19:05:00,40,64,646,707,47.7,1076,1127,48.8,-3.7,792,849,48.3,-4.1,8.3,91.8,100.1,41.7,58.3,19:05:00,14:21:00,47,40,279,59.1,5,1,4,20.0
Jared Cowen,2013,23,OTT,D,68,6,9,15,0,45,3,6,0,0,2,8,1,0,68,8.8,1395,20:31:00,99,214,0,0,,1187,1187,50,-3.4,890,944,48.5,-3.3,8.2,92.6,100.8,49.7,50.3,20:31:00,17:19:00,11,45,125,54.4,0,0,0,0.0
Charlie Coyle,2013,21,MIN,C,70,12,18,30,-7,33,2.4,10,2,0,2,17,1,0,135,8.9,1196,17:05:00,37,108,192,266,41.9,857,904,48.7,0.6,643,664,49.2,1.4,7.9,91.5,99.4,56.3,43.7,17:05:00,14:35:00,32,28,212,63.2,4,1,3,25.0
Joey Crabb,2013,30,FLA,RW,9,0,1,1,-2,7,-0.2,0,0,0,0,1,0,0,5,0,129,14:23:00,5,23,10,10,50,65,109,37.4,-11.4,47,78,37.6,-13.3,2.9,94.2,97.1,39.3,60.7,14:23:00,12:19:00,1,1,12,41.7,0,0,0,0.0
Adam Cracknell,2013,28,STL,RW,19,0,2,2,0,0,0,0,0,0,0,2,0,0,16,0,155,08:11:00,8,33,10,17,37,123,128,49,-4.3,95,96,49.7,-3.9,8.7,91.2,99.9,54.8,45.2,08:11:00,07:57:00,3,0,28,57.1,0,0,0,0.0
Ryan Craig,2013,32,CBJ,C,6,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0,42,07:01:00,1,8,0,0,,21,48,30.4,-23,11,41,21.2,-29.7,0,90.6,90.6,65,35,07:01:00,07:01:00,0,0,5,80,0,0,0,0.0
