Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Nick Bjugstad,2020,28,MIN,C,44,6,11,17,7,17,1.7,6,0,0,3,10,1,0,78,7.7,520,11:49:00,22,48,125,145,46.3,382,464,45.2,-2,309,333,48.1,-0.2,9.7,93.3,103,38.4,61.6,11:49:00,10:47:00,12,10,117,66.7,1.0,0.0,1.0,0.0
Colin Blackwell,2020,27,NYR,C,47,12,10,22,2,15,2.4,9,3,0,2,8,2,0,64,18.8,658,14:00:00,19,45,30,32,48.4,436,553,44.1,-3.2,338,414,44.9,-2.7,11.5,91.4,102.9,50,50,14:00:00,12:11:00,15,17,115,55.7,0.0,0.0,0.0,0.0
Sammy Blais,2020,24,STL,LW,36,8,7,15,0,12,1.6,8,0,0,2,7,0,0,31,25.8,434,12:04:00,10,103,3,1,75,317,369,46.2,-3.4,236,284,45.4,-4.4,11.8,90,101.9,50.6,49.4,12:04:00,11:59:00,9,11,53,58.5,0.0,0.0,0.0,0.0
Joachim Blichfeld,2020,22,SJS,W,5,1,0,1,-2,12,0.1,1,0,0,0,0,0,0,3,33.3,43,08:41:00,2,2,0,0,,33,22,60,14.8,19,16,54.3,5.7,7.7,76.9,84.6,40.9,59.1,08:41:00,07:34:00,0,1,7,42.9,0.0,0.0,0.0,0.0
Anton Blidh,2020,25,BOS,LW,10,1,0,1,-5,6,-0.2,1,0,0,0,0,0,0,10,10,108,10:46:00,4,25,0,2,0,83,82,50.3,-3,66,56,54.1,-0.3,2.1,84.6,86.7,30.8,69.2,10:46:00,09:32:00,1,2,18,55.6,0.0,0.0,0.0,0.0
Teddy Blueger,2020,26,PIT,C,43,7,15,22,10,16,2.1,4,0,3,1,15,0,0,49,14.3,639,14:51:00,25,53,201,212,48.7,387,419,48,-3,301,310,49.3,-1.6,10.5,91.5,102,31.6,68.4,14:51:00,12:42:00,11,12,77,63.6,0.0,0.0,0.0,0.0
Brock Boeser,2020,23,VAN,RW,56,23,26,49,-3,16,5.9,14,8,1,1,20,6,0,141,16.3,1082,19:19:00,20,32,8,14,36.4,779,808,49.1,3.7,594,617,49.1,3.4,12.4,87.6,100,60.2,39.8,19:19:00,15:32:00,16,31,247,57.1,4.0,1.0,3.0,25.0
Zach Bogosian,2020,30,TOR,D,45,0,4,4,7,49,1.2,0,0,0,0,4,0,0,36,0,654,14:32:00,31,67,0,0,,517,475,52.1,1.1,398,376,51.4,-0.5,8.8,92.6,101.4,50.5,49.5,14:32:00,13:02:00,7,19,85,42.4,0.0,0.0,0.0,0.0
Nick Bonino,2020,32,MIN,C,55,10,16,26,0,26,2.2,7,3,0,2,14,2,0,66,15.2,817,14:51:00,50,11,365,326,52.8,433,622,41,-6.7,342,442,43.6,-4.8,13.7,89.6,103.3,34.7,65.3,14:51:00,11:03:00,22,8,103,64.1,0.0,0.0,0.0,0.0
Adam Boqvist,2020,20,CHI,D,35,2,14,16,-7,14,1.9,1,1,0,0,7,7,0,39,5.1,595,16:59:00,29,29,0,0,,393,410,48.9,1.4,291,311,48.3,1.4,8,90.4,98.4,62.3,37.7,16:59:00,13:27:00,7,21,83,47,0.0,0.0,0.0,0.0
Jesper Boqvist,2020,22,NJD,C,28,4,3,7,-5,2,0.4,4,0,0,1,3,0,0,34,11.8,312,11:09:00,10,15,28,45,38.4,232,284,45,-4.7,172,218,44.1,-5.2,8.3,91.4,99.8,35.8,64.2,11:09:00,10:39:00,8,10,63,54,2.0,0.0,2.0,0.0
William Borgen,2020,24,BUF,D,10,0,0,0,-4,4,-0.1,0,0,0,0,0,0,0,7,0,163,16:16:00,14,30,0,0,,97,138,41.3,-6.5,82,112,42.3,-6,6.3,90.6,96.8,42.4,57.6,16:16:00,14:48:00,0,1,12,58.3,0.0,0.0,0.0,0.0
Andreas Borgman,2020,25,TBL,D,7,0,2,2,-2,4,0.1,0,0,0,0,2,0,0,7,0,84,11:58:00,3,10,0,0,,76,73,51,-2.1,56,58,49.1,-3.9,10.3,86.4,96.6,68.6,31.4,11:58:00,11:47:00,2,3,23,30.4,0.0,0.0,0.0,0.0
Mark Borowiecki,2020,31,NSH,D,22,0,1,1,-2,38,0.2,0,0,0,0,1,0,0,18,0,301,13:41:00,37,54,0,0,,197,218,47.5,-7.5,150,143,51.2,-3.3,7.5,90.7,98.2,27.1,72.9,13:41:00,11:38:00,1,5,47,38.3,0.0,0.0,0.0,0.0
Robert Bortuzzo,2020,31,STL,D,40,1,4,5,-3,47,0.8,1,0,0,1,4,0,0,31,3.2,567,14:10:00,49,85,0,0,,394,391,50.2,3.5,293,285,50.7,4,6.5,90.7,97.2,54.7,45.3,14:10:00,12:26:00,7,17,70,44.3,0.0,0.0,0.0,0.0
Evan Bouchard,2020,21,EDM,D,14,2,3,5,-2,2,0.8,1,1,0,0,3,0,0,38,5.3,208,14:50:00,11,11,0,0,,198,177,52.8,6.1,139,141,49.6,1.3,5.8,92.3,98.1,68.2,31.8,14:50:00,13:50:00,4,10,69,55.1,0.0,0.0,0.0,0.0
Madison Bowey,2020,25,CHI,D,2,0,1,1,1,0,0.2,0,0,0,0,1,0,0,0,,22,11:09:00,1,4,0,0,,19,19,50,14,14,14,50,14.7,10,100,110,33.3,66.7,11:09:00,11:02:00,1,2,1,0,0.0,0.0,0.0,0.0
Travis Boyd,2020,27,TOT,C,39,5,5,10,-5,2,0.6,4,1,0,0,5,0,0,23,21.7,418,10:44:00,15,18,75,85,46.9,267,353,43.1,-4.6,207,272,43.2,-5.2,9.6,90.2,99.8,55.8,44.2,10:44:00,09:36:00,8,6,49,46.9,0.0,0.0,0.0,0.0
Travis Boyd,2020,27,TOR,C,20,3,5,8,1,2,0.8,2,1,0,0,5,0,0,15,20,193,09:40:00,9,9,6,19,24,267,353,43.1,-4.6,207,272,43.2,-5.2,9.6,90.2,99.8,55.8,44.2,10:44:00,09:36:00,8,6,49,46.9,0.0,0.0,0.0,0.0
Travis Boyd,2020,27,VAN,C,19,2,0,2,-6,0,-0.2,2,0,0,0,0,0,0,8,25,225,11:51:00,6,9,69,66,51.1,267,353,43.1,-4.6,207,272,43.2,-5.2,9.6,90.2,99.8,55.8,44.2,10:44:00,09:36:00,8,6,49,46.9,0.0,0.0,0.0,0.0
Tyler Bozak,2020,34,STL,C,31,5,12,17,-3,10,1.3,2,1,2,0,8,3,1,35,14.3,462,14:55:00,20,17,217,165,56.8,251,335,42.8,-5.6,180,242,42.7,-6,10.2,88.1,98.3,39.8,60.2,14:55:00,11:36:00,12,10,56,62.5,0.0,0.0,0.0,0.0
Erik Brannstrom,2020,21,OTT,D,30,2,11,13,3,25,2.2,1,1,0,0,9,2,0,42,4.8,491,16:21:00,18,26,0,0,,376,366,50.7,3.9,274,278,49.6,2.7,12.6,89.4,102,50,50,16:21:00,13:57:00,8,31,93,45.2,0.0,0.0,0.0,0.0
Derick Brassard,2020,33,ARI,C,53,8,12,20,-10,12,1.4,4,4,0,1,10,2,0,67,11.9,784,14:48:00,5,80,229,206,52.6,542,541,50,2.3,389,413,48.5,0.7,8.2,90.6,98.8,50.1,49.9,14:48:00,12:20:00,17,19,130,51.5,0.0,0.0,0.0,0.0
Jesper Bratt,2020,22,NJD,W,46,7,23,30,4,8,2.7,5,2,0,1,16,6,1,101,6.9,740,16:05:00,18,31,3,6,33.3,585,483,54.8,5.7,458,363,55.8,8.2,8.7,89.9,98.6,59.1,40.9,16:05:00,13:16:00,17,22,181,55.8,3.0,1.0,2.0,33.3
Justin Braun,2020,33,PHI,D,53,1,5,6,0,18,1.4,1,0,0,0,5,0,0,59,1.7,982,18:32:00,73,78,0,0,,726,695,51.1,-1.7,551,529,51,-1.2,9.4,90.5,99.9,40.2,59.8,18:32:00,16:02:00,7,31,119,49.6,0.0,0.0,0.0,0.0
Guillaume Brisebois,2020,23,VAN,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:31:00,3,0,0,0,,5,21,19.2,-25.7,3,18,14.3,-30.2,0,100,100,50,50,11:31:00,10:38:00,0,1,0,,0.0,0.0,0.0,0.0
T.J. Brodie,2020,30,TOR,D,56,1,13,14,23,12,3.8,1,0,0,0,10,3,0,48,2.1,1207,21:33:00,84,34,0,0,,900,902,49.9,-1.7,696,657,51.4,-0.6,11.6,93.2,104.8,52.9,47.1,21:33:00,19:07:00,22,51,110,43.6,0.0,0.0,0.0,0.0
Jonas Brodin,2020,27,MIN,D,53,9,14,23,2,18,4.2,8,1,0,2,13,1,0,79,11.4,1189,22:26:00,99,35,0,0,,798,919,46.5,0.4,613,662,48.1,1.2,11.3,89.6,100.9,44.4,55.6,22:26:00,19:21:00,14,19,166,48.2,0.0,0.0,0.0,0.0
Jonny Brodzinski,2020,27,NYR,C,5,1,0,1,0,4,0.1,1,0,0,0,0,0,0,7,14.3,57,11:20:00,2,4,0,1,0,33,67,33,-13.3,28,54,34.1,-11.7,5.6,96.9,102.4,41.7,58.3,11:20:00,11:01:00,0,1,8,87.5,0.0,0.0,0.0,0.0
Mathias Brome,2020,26,DET,F,26,1,1,2,-9,8,-0.6,1,0,0,1,1,0,0,22,4.5,355,13:39:00,7,19,1,2,33.3,215,240,47.3,-2.3,169,187,47.5,-1.6,3.2,92.6,95.8,51.3,48.7,13:39:00,11:51:00,12,10,38,57.9,0.0,0.0,0.0,0.0
Adam Brooks,2020,24,TOR,C,11,4,1,5,4,0,0.8,2,1,1,0,1,0,0,10,40,117,10:41:00,2,14,7,10,41.2,77,78,49.7,-2.1,53,58,47.7,-5.9,13.6,94.7,108.4,51,49,10:41:00,10:06:00,4,4,14,71.4,0.0,0.0,0.0,0.0
Connor Brown,2020,27,OTT,RW,56,21,14,35,1,12,4.3,15,1,5,1,11,3,0,123,17.1,1022,18:15:00,30,22,12,15,44.4,719,694,50.9,3.5,536,513,51.1,3.3,10.5,88.8,99.2,38.4,61.6,18:15:00,13:56:00,56,29,200,61.5,0.0,0.0,0.0,0.0
Dustin Brown,2020,36,LAK,RW,49,17,14,31,-3,18,3.7,8,9,0,1,12,2,0,129,13.2,863,17:37:00,10,85,2,2,50,633,576,52.4,5.6,489,453,51.9,4.6,9,89.7,98.8,47.6,52.4,17:37:00,14:32:00,11,31,207,62.3,0.0,0.0,0.0,0.0
Josh Brown,2020,27,OTT,D,26,0,1,1,-1,30,0.3,0,0,0,0,1,0,0,8,0,368,14:08:00,40,71,0,0,,207,282,42.3,-6.1,158,203,43.8,-4.5,8.8,91.3,100.1,42.3,57.7,14:08:00,11:54:00,3,15,31,25.8,0.0,0.0,0.0,0.0
Logan Brown,2020,22,OTT,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,10,09:40:00,0,0,0,4,0,8,3,72.7,24.1,3,3,50,-1.7,0,100,100,0,100,09:40:00,05:43:00,0,1,2,0,0.0,0.0,0.0,0.0
Patrick Brown,2020,28,VEG,C,4,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,5,0,36,09:06:00,2,7,16,7,69.6,36,23,61,3.5,27,14,65.9,9.2,0,100,100,47.1,52.9,09:06:00,09:05:00,1,0,10,50,0.0,0.0,0.0,0.0
Jacob Bryson,2020,23,BUF,D,38,1,8,9,-1,12,2.1,1,0,0,0,5,1,2,24,4.2,724,19:03:00,43,32,0,0,,477,598,44.4,-1.7,372,480,43.7,-1.8,11.4,91.4,102.8,42.3,57.7,19:03:00,16:32:00,2,17,65,36.9,0.0,0.0,0.0,0.0
Pavel Buchnevich,2020,25,NYR,LW,54,20,28,48,12,42,5.7,16,1,3,2,20,7,1,120,16.7,1012,18:44:00,29,49,4,14,22.2,631,720,46.7,-0.3,480,542,47,-0.8,13.2,90.4,103.6,51.5,48.5,18:44:00,14:10:00,30,39,201,59.7,0.0,0.0,0.0,0.0
Connor Bunnaman,2020,22,PHI,F,18,0,1,1,-6,2,-0.5,0,0,0,0,1,0,0,15,0,208,11:34:00,6,31,56,48,53.8,133,158,45.7,-5,91,117,43.8,-7.3,4.7,89.3,94,37.5,62.5,11:34:00,10:42:00,5,0,27,55.6,0.0,0.0,0.0,0.0
Michael Bunting,2020,25,ARI,LW,21,10,3,13,-1,12,1.8,7,3,0,1,3,0,0,38,26.3,351,16:42:00,1,28,7,5,58.3,300,238,55.8,6.7,226,190,54.3,4.1,8.8,89.3,98.1,68.8,31.2,16:42:00,14:42:00,9,5,62,61.3,0.0,0.0,0.0,0.0
Andre Burakovsky,2020,25,COL,LW,53,19,25,44,4,10,5.1,15,4,0,3,15,10,0,102,18.6,800,15:06:00,16,22,2,2,50,766,525,59.3,0.7,545,403,57.5,-1.3,9.1,88.9,98,60.2,39.8,15:06:00,12:55:00,16,24,180,56.7,0.0,0.0,0.0,0.0
Brent Burns,2020,35,SJS,D,56,7,22,29,-12,36,4.2,5,2,0,1,17,4,1,138,5.1,1463,1900-01-01 02:08:00,94,31,0,0,,1051,1136,48.1,0.2,787,849,48.1,-0.5,9.7,88.4,98.1,44.3,55.7,1900-01-01 02:09:00,20:36:00,36,47,294,46.9,1.0,0.0,1.0,0.0
Kyle Burroughs,2020,25,COL,D,5,0,1,1,1,5,0.2,0,0,0,0,1,0,0,3,0,50,10:05:00,2,10,0,0,,51,32,61.4,-0.4,39,24,61.9,1,7.1,94.1,101.3,57.1,42.9,10:05:00,09:32:00,1,1,8,37.5,0.0,0.0,0.0,0.0
Will Butcher,2020,26,NJD,D,23,1,10,11,-3,2,1.3,1,0,0,0,8,2,0,37,2.7,438,19:02:00,28,7,0,0,,332,364,47.7,-1.5,243,259,48.4,0.4,9.7,90.1,99.7,52.5,47.5,19:02:00,17:38:00,8,8,75,49.3,0.0,0.0,0.0,0.0
Quinton Byfield,2020,18,LAK,C,6,0,1,1,1,2,0,0,0,0,0,1,0,0,9,0,90,15:01:00,3,3,26,40,39.4,64,73,46.7,4,48,57,45.7,2,5,94.3,99.3,59.3,40.7,15:01:00,13:24:00,3,2,12,75,0.0,0.0,0.0,0.0
Bowen Byram,2020,19,COL,D,19,0,2,2,1,23,0.5,0,0,0,0,2,0,0,21,0,333,17:31:00,13,33,0,0,,290,229,55.9,-3,203,172,54.1,-4.6,8.3,91.6,99.9,58.8,41.2,17:31:00,16:25:00,1,5,43,48.8,0.0,0.0,0.0,0.0
Paul Byron,2020,31,MTL,LW,46,5,11,16,5,12,1.4,4,0,1,1,11,0,0,44,11.4,591,12:51:00,22,116,11,15,42.3,419,427,49.5,-5.7,306,323,48.6,-6.1,7.7,93.9,101.5,49.4,50.6,12:51:00,11:10:00,13,14,81,54.3,2.0,0.0,2.0,0.0
Nicholas Caamano,2020,22,DAL,RW,24,0,1,1,-7,17,-0.5,0,0,0,0,1,0,0,33,0,224,09:21:00,8,41,1,0,100,161,182,46.9,-6.6,128,141,47.6,-5.1,3.1,90,93.1,36.6,63.4,09:21:00,09:11:00,5,7,49,67.3,0.0,0.0,0.0,0.0
Drake Caggiula,2020,26,TOT,LW,38,3,7,10,-6,19,0.4,3,0,0,0,7,0,0,46,6.5,471,12:24:00,9,64,5,8,38.5,329,432,43.2,-4.7,253,335,43,-4.4,8.4,90.1,98.5,45.4,54.6,12:24:00,11:15:00,9,10,78,59,0.0,0.0,0.0,0.0
Drake Caggiula,2020,26,ARI,LW,27,1,6,7,-1,15,0.3,1,0,0,0,6,0,0,31,3.2,336,12:26:00,6,49,4,8,33.3,329,432,43.2,-4.7,253,335,43,-4.4,8.4,90.1,98.5,45.4,54.6,12:24:00,11:15:00,9,10,78,59,0.0,0.0,0.0,0.0
Drake Caggiula,2020,26,BUF,LW,11,2,1,3,-5,4,0.1,2,0,0,0,1,0,0,15,13.3,136,12:19:00,3,15,1,0,100,329,432,43.2,-4.7,253,335,43,-4.4,8.4,90.1,98.5,45.4,54.6,12:24:00,11:15:00,9,10,78,59,0.0,0.0,0.0,0.0
Matt Calvert,2020,31,COL,LW,18,0,3,3,-2,6,-0.2,0,0,0,0,3,0,0,26,0,249,13:49:00,8,12,0,1,0,193,138,58.3,-1.8,129,102,55.8,-4,4.4,93.5,97.9,41,59,13:49:00,11:17:00,6,0,45,57.8,0.0,0.0,0.0,0.0
Kyle Capobianco,2020,23,ARI,D,2,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,3,0,29,14:28:00,2,1,0,0,,30,15,66.7,12.7,20,12,62.5,9.6,0,77.8,77.8,84.2,15.8,14:28:00,12:10:00,2,1,8,37.5,0.0,0.0,0.0,0.0
Brandon Carlo,2020,24,BOS,D,27,3,1,4,1,12,1.4,3,0,0,1,1,0,0,43,7,505,18:43:00,35,38,0,0,,414,317,56.6,1.5,319,251,56,0.1,7.2,89.3,96.5,50.2,49.8,18:43:00,15:55:00,6,8,90,47.8,0.0,0.0,0.0,0.0
John Carlson,2020,31,WSH,D,52,10,34,44,-5,12,5.9,7,3,0,1,22,12,0,128,7.8,1237,23:47:00,69,52,0,0,,872,855,50.5,1,669,660,50.3,1.1,11.3,88.3,99.7,54.9,45.1,23:46:00,18:36:00,24,21,251,51,2.0,1.0,1.0,50.0
Gabriel Carlsson,2020,24,CBJ,D,14,1,3,4,-6,4,0.3,1,0,0,0,2,1,0,14,7.1,207,14:47:00,12,11,0,0,,140,172,44.9,-2.9,101,130,43.7,-5,8.8,87.1,95.9,51.3,48.7,14:47:00,14:15:00,4,2,28,50,0.0,0.0,0.0,0.0
Lucas Carlsson,2020,23,CHI,D,12,0,1,1,1,2,0.3,0,0,0,0,1,0,0,10,0,157,13:04:00,3,6,0,0,,108,129,45.6,0.6,75,104,41.9,-1.5,8.9,96,104.9,40.5,59.5,13:04:00,12:05:00,2,3,18,55.6,0.0,0.0,0.0,0.0
Ryan Carpenter,2020,30,CHI,C,40,4,1,5,-10,19,-0.3,2,1,1,0,1,0,0,51,7.8,508,12:41:00,17,78,61,65,48.4,315,273,53.6,6.6,224,203,52.5,6.5,2.9,90,92.9,37.1,62.9,12:41:00,09:31:00,4,7,75,68,0.0,0.0,0.0,0.0
Daniel Carr,2020,29,WSH,LW,6,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,5,0,61,10:14:00,4,10,0,0,,52,56,48.1,-4.9,37,49,43,-10.5,7.4,88.2,95.6,53.8,46.2,10:14:00,10:08:00,1,2,8,62.5,0.0,0.0,0.0,0.0
Connor Carrick,2020,26,NJD,D,11,1,1,2,-2,5,0.3,1,0,0,0,1,0,0,8,12.5,205,18:40:00,24,11,0,0,,133,218,37.9,-9.1,106,162,39.6,-7.1,10.5,90.5,101,43.8,56.2,18:40:00,17:40:00,1,8,21,38.1,0.0,0.0,0.0,0.0
Sam Carrick,2020,28,ANA,C,13,2,4,6,4,28,0.8,2,0,0,0,3,1,0,23,8.7,168,12:55:00,3,29,33,30,52.4,127,135,48.5,0.2,88,109,44.7,-3.6,11.9,94.9,106.8,41.3,58.7,12:55:00,12:03:00,2,6,35,65.7,0.0,0.0,0.0,0.0
Alexandre Carrier,2020,24,NSH,D,19,1,2,3,3,8,1,1,0,0,0,2,0,0,31,3.2,381,20:03:00,31,22,0,0,,302,298,50.3,0.4,232,231,50.1,-1.7,7.5,94.7,102.2,46.2,53.8,20:03:00,18:02:00,10,9,68,45.6,0.0,0.0,0.0,0.0
William Carrier,2020,26,VEG,LW,52,6,9,15,0,16,1.2,6,0,0,0,9,0,0,65,9.2,541,10:25:00,13,131,3,5,37.5,524,438,54.5,1.7,393,324,54.8,1.6,7.4,91.9,99.2,59.3,40.7,10:25:00,10:13:00,12,9,103,63.1,0.0,0.0,0.0,0.0
Jeff Carter,2020,36,TOT,C,54,17,13,30,3,22,3.6,15,2,0,1,10,3,0,154,11,895,16:34:00,30,41,153,161,48.7,636,612,51,2.2,490,468,51.1,2.5,9.9,91.1,101,52.3,47.7,16:34:00,13:23:00,20,16,226,68.1,0.0,0.0,0.0,0.0
Jeff Carter,2020,36,LAK,C,40,8,11,19,-6,22,1.7,7,1,0,0,8,3,0,117,6.8,658,16:27:00,20,36,44,51,46.3,636,612,51,2.2,490,468,51.1,2.5,9.9,91.1,101,52.3,47.7,16:34:00,13:23:00,20,16,226,68.1,0.0,0.0,0.0,0.0
Jeff Carter,2020,36,PIT,C,14,9,2,11,9,0,2,8,1,0,1,2,0,0,37,24.3,237,16:55:00,10,5,109,110,49.8,636,612,51,2.2,490,468,51.1,2.5,9.9,91.1,101,52.3,47.7,16:34:00,13:23:00,20,16,226,68.1,0.0,0.0,0.0,0.0
Jackson Cates,2020,23,PHI,C,4,0,1,1,-3,0,-0.1,0,0,0,0,1,0,0,7,0,42,10:36:00,0,0,13,11,54.2,32,39,45.1,-16.4,23,30,43.4,-15.5,5.3,78.9,84.2,34.8,65.2,10:36:00,10:16:00,1,1,8,87.5,0.0,0.0,0.0,0.0
Cole Caufield,2020,20,MTL,RW,10,4,1,5,-1,2,0.7,4,0,0,2,1,0,0,30,13.3,140,13:58:00,0,3,0,0,,120,106,53.1,-1.3,89,89,50,-2.6,10.1,86.2,96.3,56.7,43.3,13:58:00,12:19:00,3,4,56,53.6,0.0,0.0,0.0,0.0
Cody Ceci,2020,27,PIT,D,53,4,13,17,18,10,3.8,4,0,0,1,13,0,0,58,6.9,981,18:31:00,70,74,0,0,,676,690,49.5,-1.1,514,526,49.4,-1,11.7,92.7,104.4,50,50,18:31:00,15:56:00,11,15,110,52.7,0.0,0.0,0.0,0.0
Erik Cernak,2020,23,TBL,D,46,5,13,18,8,38,3.9,5,0,0,0,13,0,0,85,5.9,910,19:47:00,46,98,0,0,,638,548,53.8,2.7,491,436,53,1.2,11.7,90.2,101.9,48.9,51.1,19:47:00,16:44:00,6,10,163,52.1,0.0,0.0,0.0,0.0
Thomas Chabot,2020,24,OTT,D,49,6,25,31,-15,36,3.8,5,1,0,1,19,6,0,120,5,1288,1900-01-01 02:17:00,72,68,0,0,,1037,1099,48.5,0.9,774,812,48.8,0.7,8.2,90.6,98.9,42.5,57.5,1900-01-01 02:17:00,22:33:00,18,82,241,49.8,0.0,0.0,0.0,0.0
Michael Chaput,2020,28,ARI,C,13,0,0,0,-7,10,-0.5,0,0,0,0,0,0,0,3,0,122,09:24:00,8,19,35,34,50.7,60,115,34.3,-11.6,47,80,37,-8.3,0,87.7,87.7,33.3,66.7,09:24:00,08:46:00,2,3,11,27.3,0.0,0.0,0.0,0.0
Zdeno Chara,2020,43,WSH,D,55,2,8,10,5,44,2.2,2,0,0,0,8,0,0,67,3,1008,18:19:00,67,88,0,0,,709,740,48.9,-1.8,527,567,48.2,-2.4,10.8,91.3,102.1,36.7,63.3,18:19:00,15:20:00,14,32,148,45.3,0.0,0.0,0.0,0.0
Jalen Chatfield,2020,24,VAN,D,18,0,1,1,-11,12,-0.5,0,0,0,0,1,0,0,14,0,242,13:26:00,10,11,0,0,,167,222,42.9,-3.8,136,176,43.6,-2.6,5.7,86.1,91.8,33.9,66.1,13:26:00,12:24:00,4,3,26,53.8,0.0,0.0,0.0,0.0
Ivan Chekhovich,2020,22,SJS,LW,4,0,1,1,-3,0,-0.1,0,0,0,0,1,0,0,5,0,42,10:29:00,2,0,0,0,,23,49,31.9,-17.4,17,38,30.9,-17.1,7.7,86.2,93.9,28.6,71.4,10:29:00,10:17:00,1,2,6,83.3,0.0,0.0,0.0,0.0
Ben Chiarot,2020,29,MTL,D,41,1,6,7,-16,50,0.3,0,1,0,0,6,0,0,81,1.2,893,21:47:00,60,77,0,0,,706,670,51.3,-4.7,519,507,50.6,-4,6.2,89.1,95.3,48.1,51.9,21:47:00,18:49:00,9,51,157,51.6,0.0,0.0,0.0,0.0
Alex Chiasson,2020,30,EDM,RW,45,9,7,16,-10,33,1.2,4,5,0,1,5,2,0,65,13.8,562,12:29:00,7,40,2,3,40,331,395,45.6,-3.1,237,282,45.7,-3.4,7.6,91.4,99,46.6,53.4,12:29:00,09:29:00,13,10,99,65.7,0.0,0.0,0.0,0.0
Filip Chlapik,2020,23,OTT,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,07:11:00,0,1,0,0,,7,6,53.8,-2.6,6,6,50,-2.5,20,100,120,50,50,07:11:00,07:11:00,0,0,1,100,0.0,0.0,0.0,0.0
Sasha Chmelevski,2020,21,SJS,C,5,0,2,2,-2,2,0.1,0,0,0,0,2,0,0,8,0,49,09:45:00,1,7,4,8,33.3,41,41,50,2.6,36,32,52.9,6.6,10.3,81.5,91.8,46.9,53.1,09:45:00,09:45:00,2,0,10,80,0.0,0.0,0.0,0.0
Dennis Cholowski,2020,22,DET,D,16,1,2,3,-1,4,0.7,1,0,0,0,2,0,0,10,10,254,15:54:00,18,5,0,0,,179,237,43,0.2,137,184,42.7,-0.6,6.5,94.6,101.1,58.2,41.8,15:54:00,14:14:00,3,6,22,45.5,0.0,0.0,0.0,0.0
Jakob Chychrun,2020,22,ARI,D,56,18,23,41,-6,42,7.4,13,5,0,3,14,9,0,176,10.2,1310,23:23:00,89,59,0,0,,970,1000,49.2,1,732,733,50,2.2,10.5,89.1,99.6,56.9,43.1,23:23:00,19:36:00,20,36,355,49.6,0.0,0.0,0.0,0.0
Filip Chytil,2020,21,NYR,C,42,8,14,22,9,10,2.5,8,0,0,0,14,0,0,76,10.5,555,13:14:00,19,15,130,174,42.8,431,447,49.1,2.7,348,340,50.6,4.5,10.7,92.7,103.4,57.1,42.9,13:14:00,12:28:00,23,25,123,61.8,0.0,0.0,0.0,0.0
Anthony Cirelli,2020,23,TBL,C,50,9,13,22,0,10,1.8,6,1,2,3,10,3,0,75,12,887,17:45:00,32,64,227,235,49.1,588,523,52.9,0.8,453,407,52.7,0.6,7.7,90.5,98.2,52.7,47.3,17:45:00,13:44:00,21,19,111,67.6,0.0,0.0,0.0,0.0
Casey Cizikas,2020,29,NYI,C,56,7,7,14,-2,27,1,7,0,0,3,7,0,0,72,9.7,775,13:50:00,25,112,340,299,53.2,446,589,43.1,-7.1,334,440,43.2,-8,8,92.7,100.7,35.2,64.8,13:50:00,11:59:00,12,16,112,64.3,0.0,0.0,0.0,0.0
Fredrik Claesson,2020,28,TOT,D,6,0,0,0,0,12,0.1,0,0,0,0,0,0,0,4,0,74,12:23:00,7,10,0,0,,63,75,45.7,-0.5,49,52,48.5,2.1,5.4,95.3,100.8,59,41,12:23:00,11:41:00,0,7,7,57.1,0.0,0.0,0.0,0.0
Fredrik Claesson,2020,28,SJS,D,4,0,0,0,1,0,0.1,0,0,0,0,0,0,0,3,0,46,11:34:00,2,8,0,0,,63,75,45.7,-0.5,49,52,48.5,2.1,5.4,95.3,100.8,59,41,12:23:00,11:41:00,0,7,7,57.1,0.0,0.0,0.0,0.0
Fredrik Claesson,2020,28,TBL,D,2,0,0,0,-1,12,-0.1,0,0,0,0,0,0,0,1,0,28,14:01:00,5,2,0,0,,63,75,45.7,-0.5,49,52,48.5,2.1,5.4,95.3,100.8,59,41,12:23:00,11:41:00,0,7,7,57.1,0.0,0.0,0.0,0.0
Kale Clague,2020,22,LAK,D,18,0,6,6,-6,4,0.6,0,0,0,0,6,0,0,24,0,310,17:12:00,13,9,0,0,,243,259,48.4,1.1,195,203,49,1.3,9,87.2,96.3,54.1,45.9,17:12:00,15:11:00,1,7,46,52.2,0.0,0.0,0.0,0.0
Kyle Clifford,2020,30,STL,LW,50,4,3,7,-5,30,0,4,0,0,0,2,0,1,65,6.2,497,09:56:00,17,69,6,6,50,354,386,47.8,-0.8,270,300,47.4,-0.7,4.8,92.5,97.3,43.6,56.4,09:56:00,09:25:00,8,13,105,61.9,0.0,0.0,0.0,0.0
