Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Jay Rosehill,2011,26,TOR,D,31,0,0,0,-4,60,-0.2,0,0,0,0,0,0,0,15,0,183,05:55:00,5,53,1,3,25,116,160,42,-6.6,80,114,41.2,-6.1,1.7,93.4,95.1,63.1,36.9,05:55:00,05:54:00,3,6,21,71.4,0,0,0,0.0
Derek Roy,2011,28,BUF,C,80,17,27,44,-7,54,3.8,10,6,1,2,21,6,0,176,9.7,1546,19:19:00,50,35,672,657,50.6,1121,1098,50.5,1.9,831,823,50.2,2,8,91.1,99.1,48.8,51.2,19:19:00,14:59:00,46,59,326,54,5,2,3,40.0
Michal Rozsival,2011,33,PHX,D,54,1,12,13,8,34,3.2,1,0,0,0,12,0,0,49,2,1044,19:20:00,91,62,0,0,,860,833,50.8,1.4,618,637,49.2,0.4,8.2,93.9,102.1,46.3,53.7,19:20:00,17:22:00,13,16,109,45,0,0,0,0.0
David Rundblad,2011,21,TOT,D,30,1,6,7,-12,6,0.1,1,0,0,0,4,2,0,34,2.9,450,15:01:00,28,34,0,0,,410,333,55.2,3.6,309,267,53.6,4.2,5.9,86.8,92.7,61.5,38.5,15:01:00,12:43:00,6,19,87,39.1,1,0,1,0.0
David Rundblad,2011,21,OTT,D,24,1,3,4,-11,6,-0.3,1,0,0,0,2,1,0,26,3.8,366,15:14:00,23,23,0,0,,410,333,55.2,3.6,309,267,53.6,4.2,5.9,86.8,92.7,61.5,38.5,15:01:00,12:43:00,6,19,87,39.1,1,0,1,0.0
David Rundblad,2011,21,PHX,D,6,0,3,3,-1,0,0.3,0,0,0,0,2,1,0,8,0,85,14:07:00,5,11,0,0,,410,333,55.2,3.6,309,267,53.6,4.2,5.9,86.8,92.7,61.5,38.5,15:01:00,12:43:00,6,19,87,39.1,1,0,1,0.0
Mike Rupp,2011,32,NYR,C,60,4,1,5,-1,97,0.3,4,0,0,2,1,0,0,31,12.9,399,06:39:00,13,103,19,15,55.9,243,347,41.2,-11.5,197,241,45,-10.4,6.6,94,100.6,43.2,56.8,06:39:00,06:27:00,3,9,49,63.3,0,0,0,0.0
Kris Russell,2011,24,TOT,D,55,6,6,12,12,25,4.3,6,0,0,1,5,1,0,56,10.7,936,17:01:00,78,61,0,0,,733,678,51.9,-2.5,541,480,53,-2.3,8.6,93.1,101.6,56.7,43.3,17:01:00,14:50:00,16,13,121,46.3,0,0,0,0.0
Kris Russell,2011,24,STL,D,43,4,5,9,13,12,3.6,4,0,0,1,5,0,0,36,11.1,725,16:51:00,63,52,0,0,,733,678,51.9,-2.5,541,480,53,-2.3,8.6,93.1,101.6,56.7,43.3,17:01:00,14:50:00,16,13,121,46.3,0,0,0,0.0
Kris Russell,2011,24,CBJ,D,12,2,1,3,-1,13,0.7,2,0,0,0,0,1,0,20,10,211,17:34:00,15,9,0,0,,733,678,51.9,-2.5,541,480,53,-2.3,8.6,93.1,101.6,56.7,43.3,17:01:00,14:50:00,16,13,121,46.3,0,0,0,0.0
Ryan Russell,2011,24,CBJ,C,41,2,0,2,-7,2,-0.7,2,0,0,0,0,0,0,39,5.1,479,11:41:00,44,37,0,5,0,275,374,42.4,-6.4,207,254,44.9,-3.9,4,92.9,96.8,39.6,60.4,11:41:00,09:47:00,11,8,64,60.9,0,0,0,0.0
Tuomo Ruutu,2011,28,CAR,C,72,18,16,34,-3,50,3.9,15,3,0,2,14,2,0,156,11.5,1185,16:28:00,24,151,44,80,35.5,979,1013,49.1,0,727,776,48.4,-0.6,9.5,90.9,100.4,53.7,46.3,16:28:00,13:50:00,32,42,271,57.6,1,0,1,0.0
Bobby Ryan,2011,24,ANA,RW,82,31,26,57,1,53,7.5,26,3,2,3,18,8,0,204,15.2,1505,18:21:00,24,111,19,48,28.4,1127,1110,50.4,1.9,838,837,50,1.6,9.5,90.7,100.1,50,50,18:06:00,15:10:00,35,49,368,55.2,5,2,3,40.0
Michael Ryder,2011,31,DAL,RW,82,35,27,62,17,46,8.9,28,7,0,6,24,3,0,211,16.6,1425,17:23:00,50,86,34,37,47.9,1152,1167,49.7,-1.2,850,865,49.6,-2,10.8,92.5,103.3,52,48,17:23:00,14:36:00,48,39,384,54.9,7,1,6,14.3
Brandon Saad,2011,19,CHI,LW,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,3,0,28,14:01:00,1,0,0,0,,14,25,35.9,-25.8,12,22,35.3,-34.2,0,100,100,62.5,37.5,14:01:00,12:38:00,2,0,4,75,0,0,0,0.0
Sami Salo,2011,37,VAN,D,69,9,16,25,7,10,5.5,2,7,0,3,9,7,0,136,6.6,1411,20:27:00,77,29,0,0,,995,931,51.7,-3.6,720,708,50.4,-3.9,8.3,93.1,101.4,55.1,44.9,20:27:00,15:22:00,23,35,282,48.2,0,0,0,0.0
Bryce Salvador,2011,35,NJD,D,82,0,9,9,18,66,4.8,0,0,0,0,8,0,1,52,0,1657,20:13:00,107,106,0,0,,967,1094,46.9,-6.3,728,838,46.5,-7.1,8.6,93.4,102,47,53,20:13:00,17:05:00,20,44,115,45.2,0,0,0,0.0
Jerome Samson,2011,24,CAR,RW,16,2,3,5,-3,8,0.4,1,1,0,0,2,1,0,31,6.5,196,12:17:00,5,10,0,0,,184,181,50.4,7.1,132,136,49.3,7.9,5.1,92.1,97.1,55.3,44.7,12:17:00,11:01:00,6,0,55,56.4,0,0,0,0.0
Mikael Samuelsson,2011,35,TOT,RW,54,14,17,31,1,20,3.7,7,7,0,1,11,6,0,138,10.1,861,15:57:00,11,79,12,21,36.4,654,620,51.3,0.9,502,462,52.1,1.5,7.3,92.8,100.1,46.2,53.8,15:57:00,13:20:00,23,15,240,57.5,9,2,7,22.2
Mikael Samuelsson,2011,35,FLA,RW,48,13,15,28,2,14,3.5,7,6,0,1,10,5,0,125,10.4,766,15:57:00,9,74,12,21,36.4,654,620,51.3,0.9,502,462,52.1,1.5,7.3,92.8,100.1,46.2,53.8,15:57:00,13:20:00,23,15,240,57.5,9,2,7,22.2
Mikael Samuelsson,2011,35,VAN,RW,6,1,2,3,-1,6,0.2,0,1,0,0,1,1,0,13,7.7,95,15:53:00,2,5,0,0,,654,620,51.3,0.9,502,462,52.1,1.5,7.3,92.8,100.1,46.2,53.8,15:57:00,13:20:00,23,15,240,57.5,9,2,7,22.2
Bobby Sanguinetti,2011,23,CAR,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36,11:56:00,2,1,0,0,,19,23,45.2,8.1,15,17,46.9,9.8,7.1,91.7,98.8,50,50,11:56:00,09:05:00,0,1,8,62.5,0,0,0,0.0
Mike Santorelli,2011,26,FLA,C,60,9,2,11,-10,18,0.6,7,2,0,1,1,1,0,117,7.7,744,12:24:00,17,49,176,213,45.2,603,605,49.9,-0.5,457,457,50,-2.2,4.7,92.5,97.2,53.8,46.2,12:24:00,11:16:00,15,10,178,65.7,3,1,2,33.3
Cory Sarich,2011,33,CGY,D,62,1,6,7,1,66,2.3,1,0,0,0,6,0,0,36,2.8,999,16:07:00,60,144,0,0,,802,779,50.7,3.6,570,579,49.6,3.2,7.2,93.4,100.6,47.6,52.4,16:07:00,15:09:00,9,33,107,33.6,0,0,0,0.0
Michael Sauer,2011,24,NYR,D,19,1,2,3,9,21,1.6,1,0,0,0,2,0,0,14,7.1,356,18:44:00,31,21,0,0,,261,296,46.9,2.5,194,206,48.5,3.3,11.8,95.5,107.3,44.7,55.3,18:44:00,16:37:00,11,5,30,46.7,0,0,0,0.0
Max Sauve,2011,22,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,03:43:00,0,0,0,0,,2,3,40,,1,3,25,,0,100,100,33.3,66.7,03:43:00,03:43:00,0,1,1,0,0,0,0,0.0
David Savard,2011,21,CBJ,D,31,2,8,10,0,16,1.9,1,1,0,0,5,3,0,34,5.9,514,16:34:00,15,30,0,0,,361,376,49,-1.6,268,292,47.9,-2.7,7.7,92.7,100.4,51.9,48.1,16:34:00,14:04:00,5,10,70,48.6,0,0,0,0.0
Luca Sbisa,2011,22,ANA,D,80,5,19,24,-5,66,4.5,5,0,0,0,16,3,0,88,5.7,1434,17:56:00,97,184,0,0,,1076,1146,48.4,-0.4,796,868,47.8,-0.8,8.5,91.7,100.2,52.7,47.3,17:44:00,15:22:00,22,36,207,40.6,0,0,0,0.0
Marco Scandella,2011,21,MIN,D,63,3,9,12,-22,19,2,2,1,0,1,4,5,0,77,3.9,1372,21:47:00,106,46,0,0,,889,1142,43.8,-0.8,652,854,43.3,-1.6,6,91.9,97.9,43.6,56.4,21:45:00,17:28:00,24,35,176,43.8,0,0,0,0.0
Mark Scheifele,2011,18,WPG,C,7,1,0,1,0,0,0.1,0,1,0,0,0,0,0,5,20,77,10:57:00,1,3,18,33,35.3,53,50,51.5,-5,42,35,54.5,-0.2,3.1,96.2,99.3,75,25,10:57:00,08:52:00,0,2,12,41.7,0,0,0,0.0
Brayden Schenn,2011,20,PHI,C,54,12,6,18,-7,34,1.5,8,4,0,3,5,1,0,97,12.4,763,14:07:00,26,136,201,235,46.1,657,638,50.7,-4.1,488,477,50.6,-4.1,6.2,91.8,98,54.4,45.6,14:07:00,12:20:00,11,15,173,56.1,1,0,1,0.0
Luke Schenn,2011,22,TOR,D,79,2,20,22,-6,62,3.1,2,0,0,0,18,1,1,81,2.5,1267,16:02:00,115,270,0,0,,1079,1220,46.9,-4,761,931,45,-5.6,10,90.7,100.8,50.7,49.3,16:02:00,14:38:00,28,58,189,42.9,0,0,0,0.0
David Schlemko,2011,24,PHX,D,46,1,10,11,7,10,2.7,1,0,0,0,10,0,0,58,1.7,844,18:21:00,88,52,0,0,,697,747,48.3,-4.5,522,529,49.7,-1.4,8.9,92.3,101.2,47.3,52.7,18:21:00,15:51:00,5,20,121,47.9,0,0,0,0.0
Jeff Schultz,2011,25,WSH,D,54,1,5,6,-2,12,1.3,1,0,0,0,5,0,0,22,4.5,826,15:18:00,58,49,0,0,,637,705,47.5,-5.7,461,521,46.9,-7.2,7.7,93.1,100.8,49.6,50.4,15:17:00,13:50:00,10,33,59,37.3,0,0,0,0.0
Nick Schultz,2011,29,TOT,D,82,1,6,7,-12,40,2.2,0,1,0,0,6,0,0,51,2,1616,19:42:00,165,83,0,0,,1057,1436,42.4,-4.9,815,1047,43.8,-4.5,5.6,93.9,99.5,43.5,56.5,19:42:00,16:55:00,14,32,131,38.9,0,0,0,0.0
Nick Schultz,2011,29,MIN,D,62,1,2,3,-10,30,1.5,0,1,0,0,2,0,0,38,2.6,1215,19:36:00,121,60,0,0,,1057,1436,42.4,-4.9,815,1047,43.8,-4.5,5.6,93.9,99.5,43.5,56.5,19:42:00,16:55:00,14,32,131,38.9,0,0,0,0.0
Nick Schultz,2011,29,EDM,D,20,0,4,4,-2,10,0.7,0,0,0,0,4,0,0,13,0,401,20:04:00,44,23,0,0,,1057,1436,42.4,-4.9,815,1047,43.8,-4.5,5.6,93.9,99.5,43.5,56.5,19:42:00,16:55:00,14,32,131,38.9,0,0,0,0.0
Jaden Schwartz,2011,19,STL,C,7,2,1,3,1,0,0.5,1,1,0,1,1,0,0,6,33.3,82,11:41:00,5,1,1,1,50,48,67,41.7,-9.6,36,47,43.4,-9.7,8,94.7,102.7,52.6,47.4,11:41:00,10:52:00,1,2,9,66.7,1,0,1,0.0
John Scott,2011,29,TOT,D,35,0,1,1,-1,53,0.2,0,0,0,0,1,0,0,9,0,235,06:42:00,10,39,0,0,,182,176,50.8,-1.9,138,134,50.7,-1.7,8.1,89.7,97.7,63.6,36.4,06:42:00,06:32:00,8,10,20,45,0,0,0,0.0
John Scott,2011,29,CHI,D,29,0,1,1,0,48,0.2,0,0,0,0,1,0,0,8,0,201,06:56:00,10,29,0,0,,182,176,50.8,-1.9,138,134,50.7,-1.7,8.1,89.7,97.7,63.6,36.4,06:42:00,06:32:00,8,10,20,45,0,0,0,0.0
John Scott,2011,29,NYR,D,6,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,1,0,33,05:33:00,0,10,0,0,,182,176,50.8,-1.9,138,134,50.7,-1.7,8.1,89.7,97.7,63.6,36.4,06:42:00,06:32:00,8,10,20,45,0,0,0,0.0
Rob Scuderi,2011,33,LAK,D,82,1,8,9,-7,16,3.4,1,0,0,0,8,0,0,63,1.6,1690,20:37:00,115,60,0,0,,1359,1229,52.5,-3.3,1026,974,51.3,-4.2,6,92.3,98.3,47.6,52.4,20:26:00,17:42:00,16,52,150,42,0,0,0,0.0
Brent Seabrook,2011,26,CHI,D,78,9,25,34,21,22,7.5,7,2,0,3,22,2,1,156,5.8,1929,1900-01-01 00:43:00,165,198,0,0,,1535,1335,53.5,-1.4,1167,975,54.5,0.8,9.9,90.7,100.5,49.6,50.4,1900-01-01 00:43:00,19:50:00,34,57,304,51.3,0,0,0,0.0
Daniel Sedin,2011,31,VAN,LW,72,30,37,67,14,40,8.9,20,10,0,6,22,15,0,229,13.1,1355,18:49:00,15,21,6,13,31.6,1206,811,59.8,8.6,885,645,57.8,8.2,8.7,92.3,101,80.8,19.2,18:49:00,15:14:00,28,25,413,55.4,1,0,1,0.0
Henrik Sedin,2011,31,VAN,C,82,14,67,81,23,52,8.7,6,8,0,6,48,19,0,113,12.4,1565,19:05:00,17,32,652,650,50.1,1368,977,58.3,7,1011,772,56.7,6.5,9.3,92.7,102.1,79.4,20.6,19:05:00,15:20:00,31,37,209,54.1,0,0,0,0.0
Brandon Segal,2011,28,TBL,RW,10,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,8,0,66,06:35:00,5,12,1,3,25,47,57,45.2,-0.6,40,38,51.3,5.4,0,90.9,90.9,33.3,66.7,06:35:00,06:34:00,0,0,11,72.7,0,0,0,0.0
Tyler Seguin,2011,20,BOS,C,81,29,38,67,34,30,9.7,24,5,0,7,28,10,0,242,12,1372,16:56:00,17,26,46,60,43.4,1339,917,59.4,5.5,980,686,58.8,6,10.8,91.9,102.7,56.4,43.6,16:56:00,14:27:00,30,42,429,56.4,12,6,6,50.0
Dennis Seidenberg,2011,30,BOS,D,80,5,18,23,15,39,5.2,5,0,0,2,8,8,2,174,2.9,1923,1900-01-01 00:02:00,151,154,0,0,,1528,1333,53.4,-2.9,1139,983,53.7,-1.3,8.6,91.8,100.5,52.4,47.6,1900-01-01 00:02:00,18:50:00,17,25,349,49.9,0,0,0,0.0
Andrej Sekera,2011,25,BUF,D,69,3,10,13,3,18,3.4,2,1,0,0,10,0,0,88,3.4,1353,19:36:00,93,56,0,1,0,1032,987,51.1,2.1,772,755,50.6,2,8.6,91.5,100.1,47.1,52.9,19:36:00,17:05:00,25,30,185,47.6,0,0,0,0.0
Teemu Selanne*,2011,41,ANA,RW,82,26,40,66,-1,50,8,14,12,0,4,24,16,0,210,12.4,1466,17:53:00,20,23,144,153,48.5,999,992,50.2,1.5,768,753,50.5,1.6,10.2,90.6,100.8,50.8,49.2,17:38:00,13:59:00,29,43,362,57.2,0,0,0,0.0
Alexander Semin,2011,27,WSH,LW,77,21,33,54,9,56,6.7,19,2,0,1,24,9,0,183,11.5,1293,16:47:00,19,31,1,10,9.1,1107,1010,52.3,5.4,818,734,52.7,5.6,9.5,91.6,101,50.3,49.7,16:47:00,14:10:00,52,39,393,46.3,6,3,3,50.0
Tim Sestito,2011,27,NJD,LW,18,0,0,0,-5,7,-0.4,0,0,0,0,0,0,0,6,0,149,08:15:00,5,28,31,44,41.3,79,96,45.1,-4.5,58,73,44.3,-5.3,4.9,88.5,93.4,48.5,51.5,08:15:00,08:04:00,1,3,15,40,0,0,0,0.0
Tom Sestito,2011,24,PHI,LW,14,0,1,1,-3,83,-0.2,0,0,0,0,1,0,0,4,0,97,06:54:00,2,37,2,2,50,70,73,49,-6.3,53,51,51,-3.9,2.6,88.2,90.9,69.6,30.4,06:54:00,06:51:00,0,0,6,66.7,0,0,0,0.0
Devin Setoguchi,2011,25,MIN,RW,69,19,17,36,-17,28,3.7,12,7,0,2,11,6,0,174,10.9,1214,17:36:00,23,73,3,8,27.3,877,943,48.2,4,640,701,47.7,2.9,7.1,90,97.1,50.1,49.9,17:35:00,14:43:00,31,23,305,56.7,9,5,4,55.6
Ryan Shannon,2011,28,TBL,RW,45,4,8,12,-11,10,0.3,3,1,0,0,6,2,0,46,8.7,541,12:02:00,15,22,22,18,55,412,402,50.6,1.9,315,302,51.1,1.1,6.7,89.4,96.2,44.7,55.3,12:02:00,10:37:00,16,9,75,61.3,0,0,0,0.0
Patrick Sharp,2011,30,CHI,C,74,33,36,69,28,38,9.7,25,7,1,8,26,10,0,282,11.7,1473,19:54:00,18,80,139,152,47.8,1193,905,56.9,5.5,912,686,57.1,5.8,10.4,91.1,101.6,64.8,35.2,19:54:00,15:10:00,55,29,482,58.3,8,1,7,12.5
Kevin Shattenkirk,2011,23,STL,D,81,9,34,43,20,60,10,4,5,0,2,20,13,1,178,5.1,1750,21:36:00,103,72,1,3,25,1315,1091,54.7,-0.9,1006,829,54.8,-2.4,7.2,94.1,101.3,55,45,21:36:00,16:44:00,40,42,341,52.2,5,1,4,20.0
Andrew Shaw,2011,20,CHI,C,37,12,11,23,-1,50,2.7,12,0,0,2,7,4,0,74,16.2,563,15:12:00,21,82,41,47,46.6,449,395,53.2,-3.4,324,293,52.5,-4.3,10.8,88.1,98.9,42,58,15:12:00,13:09:00,16,5,130,56.9,2,0,2,0.0
Riley Sheahan,2011,20,DET,C,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,06:03:00,1,1,0,0,,4,5,44.4,-10.4,3,2,60,5.2,0,,,25,75,06:03:00,06:03:00,0,0,3,100,0,0,0,0.0
Jody Shelley,2011,35,PHI,LW,30,0,1,1,-6,64,-0.5,0,0,0,0,1,0,0,19,0,170,05:39:00,6,49,0,2,0,120,156,43.5,-9.8,94,114,45.2,-7.2,2.9,90.4,93.2,46.2,53.8,05:39:00,05:32:00,4,2,30,63.3,0,0,0,0.0
Wayne Simmonds,2011,23,PHI,RW,82,28,21,49,-1,114,6,17,11,0,4,16,5,0,197,14.2,1305,15:55:00,34,140,7,10,41.2,1000,998,50.1,-3.8,727,736,49.7,-4.1,8.3,92.1,100.5,57.9,42.1,15:54:00,12:39:00,30,25,318,61.9,6,1,5,16.7
Jack Skille,2011,24,FLA,RW,46,4,6,10,-9,28,0.3,3,0,1,1,6,0,0,76,5.3,550,11:58:00,16,99,8,8,50,442,501,46.9,-5.6,328,367,47.2,-6.6,4.7,91.9,96.6,47.6,52.4,11:58:00,11:23:00,10,6,133,56.4,0,0,0,0.0
Jeff Skinner,2011,19,CAR,RW,64,20,24,44,-8,56,5.1,16,4,0,5,15,9,0,210,9.5,1192,18:37:00,15,44,67,92,42.1,942,928,50.4,2.2,691,709,49.4,1,9,90.2,99.2,55.7,44.3,18:37:00,14:56:00,46,40,371,56.3,6,1,5,16.7
Jim Slater,2011,29,WPG,C,78,13,8,21,-9,42,1.3,12,0,1,1,8,0,0,118,11,1152,14:46:00,73,163,634,531,54.4,743,1073,40.9,-14,572,767,42.7,-12.3,8,92.2,100.2,27.3,72.7,14:45:00,12:22:00,23,19,181,65.2,0,0,0,0.0
Ladislav Smid,2011,25,EDM,D,78,5,10,15,4,44,4.3,5,0,0,0,9,0,1,47,10.6,1631,20:54:00,184,186,0,0,,1105,1252,46.9,-1.7,829,883,48.4,-1,9.2,91.6,100.9,48.4,51.6,20:54:00,17:28:00,31,47,92,51.1,0,0,0,0.0
Ben Smith,2011,23,CHI,RW,13,2,0,2,-5,0,0,2,0,0,0,0,0,0,18,11.1,128,09:49:00,5,6,7,7,50,112,108,50.9,-4.2,83,79,51.2,-3,7.8,83.3,91.1,46.2,53.8,09:49:00,09:26:00,3,1,24,75,0,0,0,0.0
Brendan Smith,2011,22,DET,D,14,1,6,7,3,13,1.3,1,0,0,0,5,1,0,13,7.7,219,15:38:00,8,17,0,0,,200,129,60.8,0.6,155,97,61.5,3.6,8.9,91.8,100.7,61.2,38.8,15:38:00,13:48:00,5,4,31,41.9,0,0,0,0.0
Craig Smith,2011,22,NSH,C,72,14,22,36,-9,30,3.4,8,6,0,1,15,7,0,172,8.1,1022,14:11:00,17,44,173,220,44,744,815,47.7,0.1,557,604,48,-0.1,7.5,91.7,99.2,50.7,49.3,14:11:00,11:58:00,32,26,308,55.8,4,0,4,0.0
Derek Smith,2011,27,CGY,D,47,2,9,11,-1,12,2.4,2,0,0,1,5,4,0,44,4.5,749,15:56:00,55,27,0,0,,593,628,48.6,-2.5,434,475,47.7,-2.8,7.3,92.7,100.1,50.9,49.1,15:56:00,14:36:00,14,21,107,41.1,0,0,0,0.0
Reilly Smith,2011,20,DAL,RW,3,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,2,0,25,08:24:00,0,0,1,0,100,22,32,40.7,-16.6,15,25,37.5,-17.3,0,83.3,83.3,40,60,08:24:00,07:22:00,0,0,4,50,0,0,0,0.0
Trevor Smith,2011,26,TBL,LW,16,2,3,5,2,4,0.5,2,0,0,0,2,0,1,17,11.8,199,12:28:00,7,19,34,49,41,119,164,42,-0.4,87,119,42.2,-2,14.5,91.1,105.6,29.1,70.9,12:28:00,10:59:00,3,3,25,68,0,0,0,0.0
Zack Smith,2011,23,OTT,C,81,14,12,26,4,98,2.3,11,1,2,3,11,0,1,134,10.4,1140,14:04:00,43,168,484,506,48.9,920,918,50.1,-5.4,681,667,50.5,-2.8,8.1,92.3,100.4,45.6,54.4,14:04:00,11:38:00,50,29,276,48.6,0,0,0,0.0
Devante Smith-Pelly,2011,19,ANA,RW,49,7,6,13,-7,16,1,5,1,1,1,5,1,0,66,10.6,590,12:03:00,8,102,6,15,28.6,394,484,44.9,-7,297,366,44.8,-6.9,6.5,91.2,97.6,52.5,47.5,11:51:00,09:55:00,5,19,117,56.4,0,0,0,0.0
Jerred Smithson,2011,32,TOT,C,69,1,5,6,-5,34,-0.8,1,0,0,0,4,0,1,37,2.7,808,11:43:00,43,128,362,283,56.1,454,636,41.7,-7.2,347,466,42.7,-6.8,7.7,92.7,100.4,36.5,63.5,11:43:00,09:41:00,17,14,69,53.6,0,0,0,0.0
Jerred Smithson,2011,32,NSH,C,53,1,4,5,-6,30,-0.7,1,0,0,0,3,0,1,25,4,632,11:56:00,36,98,285,228,55.6,454,636,41.7,-7.2,347,466,42.7,-6.8,7.7,92.7,100.4,36.5,63.5,11:43:00,09:41:00,17,14,69,53.6,0,0,0,0.0
Jerred Smithson,2011,32,FLA,C,16,0,1,1,1,4,-0.1,0,0,0,0,1,0,0,12,0,176,11:00:00,7,30,77,55,58.3,454,636,41.7,-7.2,347,466,42.7,-6.8,7.7,92.7,100.4,36.5,63.5,11:43:00,09:41:00,17,14,69,53.6,0,0,0,0.0
Ryan Smyth,2011,35,EDM,LW,82,19,27,46,-5,82,4.5,15,4,0,4,23,4,0,194,9.8,1565,19:05:00,31,53,66,84,44,1008,1139,46.9,-0.9,749,817,47.8,-1.6,9.6,91.4,101,48.3,51.7,19:05:00,14:27:00,54,51,315,61.6,2,0,2,0.0
Carl Sneep,2011,24,PIT,D,1,0,1,1,1,0,0.2,0,0,0,0,1,0,0,0,,16,16:19:00,1,2,0,0,,17,7,70.8,14.2,13,4,76.5,21.5,28.6,75,103.6,54.5,45.5,16:19:00,16:07:00,0,0,0,,0,0,0,0.0
Vladimir Sobotka,2011,24,STL,C,73,5,15,20,12,42,1.6,4,0,1,1,14,1,0,117,4.3,1157,15:51:00,29,152,281,220,56.1,929,819,53.1,-3.7,717,604,54.3,-3.9,6.2,94.8,101,49.9,50.1,15:51:00,13:13:00,29,11,211,55.5,0,0,0,0.0
Sheldon Souray,2011,35,DAL,D,64,6,15,21,11,73,5.1,3,2,1,1,11,4,0,179,3.4,1310,20:28:00,90,55,0,0,,994,1024,49.3,-0.7,740,782,48.6,-3,9.1,93.4,102.5,45.8,54.2,20:27:00,16:08:00,23,33,354,50.6,1,0,1,0.0
Jaroslav Spacek,2011,37,TOT,D,46,5,10,15,6,8,3.7,2,3,0,1,8,2,0,42,11.9,740,16:05:00,68,29,0,0,,658,632,51,2.4,488,466,51.2,1.3,8.1,93.3,101.4,57.3,42.7,16:05:00,13:48:00,14,18,101,41.6,0,0,0,0.0
Jaroslav Spacek,2011,37,CAR,D,34,5,7,12,4,6,2.9,2,3,0,1,5,2,0,37,13.5,554,16:18:00,43,17,0,0,,658,632,51,2.4,488,466,51.2,1.3,8.1,93.3,101.4,57.3,42.7,16:05:00,13:48:00,14,18,101,41.6,0,0,0,0.0
Jaroslav Spacek,2011,37,MTL,D,12,0,3,3,2,2,0.7,0,0,0,0,3,0,0,5,0,186,15:29:00,25,12,0,0,,658,632,51,2.4,488,466,51.2,1.3,8.1,93.3,101.4,57.3,42.7,16:05:00,13:48:00,14,18,101,41.6,0,0,0,0.0
Nick Spaling,2011,23,NSH,C,77,10,12,22,-7,18,1.1,10,0,0,3,11,0,1,107,9.3,1210,15:43:00,38,43,448,446,50.1,841,1011,45.4,-3.3,642,734,46.7,-2.3,7.6,91.9,99.5,43.8,56.2,15:43:00,13:35:00,45,17,164,65.2,0,0,0,0.0
Jason Spezza,2011,28,OTT,C,80,34,50,84,11,36,10.5,24,10,0,2,36,14,0,232,14.7,1594,19:55:00,23,28,909,791,53.5,1405,1207,53.8,0.6,1025,948,52,-0.2,10.5,91.2,101.8,59.6,40.4,19:55:00,16:08:00,64,84,453,51.2,10,6,4,60.0
Jared Spurgeon,2011,22,MIN,D,70,3,20,23,-4,6,5,1,2,0,1,10,10,0,92,3.3,1512,21:36:00,95,36,0,0,,969,1182,45,-0.8,704,899,43.9,-2.9,6.5,94.2,100.7,44.7,55.3,21:36:00,17:05:00,18,22,192,47.9,1,0,1,0.0
Frédéric St. Denis,2011,26,MTL,D,17,1,2,3,3,10,1,1,0,0,0,2,0,0,11,9.1,247,14:31:00,21,7,0,0,,191,198,49.1,0,123,147,45.6,-5.4,9,92.7,101.7,51.6,48.4,14:31:00,12:35:00,6,9,26,42.3,0,0,0,0.0
Martin St. Louis*,2011,36,TBL,RW,77,25,49,74,-3,16,7.7,21,4,0,3,37,12,0,185,13.5,1743,22:38:00,39,17,18,23,43.9,1275,1420,47.3,0.3,923,1047,46.9,-2,13.2,88.8,102.1,54.7,45.3,22:36:00,18:22:00,66,53,344,53.8,0,0,0,0.0
Eric Staal,2011,27,CAR,C,82,24,46,70,-20,48,7.1,14,7,3,3,28,16,2,262,9.2,1767,21:33:00,35,48,882,799,52.5,1388,1386,50,2.1,1012,1039,49.3,1.4,8.1,89.5,97.6,50.1,49.9,21:33:00,16:22:00,66,47,475,54.9,4,1,3,25.0
Jordan Staal,2011,23,PIT,C,62,25,25,50,11,34,6.6,17,5,3,0,21,2,2,149,16.8,1243,20:03:00,23,101,591,567,51,1014,820,55.3,1.6,765,622,55.2,0.3,9,89.7,98.7,47.2,52.8,20:02:00,15:24:00,39,26,265,56.2,0,0,0,0.0
Marc Staal,2011,25,NYR,D,46,2,3,5,-7,16,1.2,1,1,0,0,1,1,1,61,3.3,915,19:54:00,68,55,0,0,,604,768,44,-11.7,471,540,46.6,-12,7.4,90.5,97.9,50.9,49.1,19:54:00,17:41:00,14,19,110,55.5,0,0,0,0.0
